val-aux/num_turns/mean,_step,rollout_corr/log_ppl_abs_diff,timing_s/agent_loop/slowest/generate_sequences,critic/advantages/min,val-aux/beyondaime/reward/worst@8/std,actor/is_ratio_mean,val-aux/hmmt25/reward/best@2/std,timing_s/step,_runtime,critic/returns/min,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_rs_seq_fraction_low,val-aux/aime25/reward/best@2/mean,critic/advantages/max,perf/mfu/actor,rollout_corr/log_ppl_diff_max,training/rollout_probs_diff_mean,timing_per_token_ms/gen,val-aux/aime25/reward/worst@2/std,val-aux/beyondaime/reward/worst@8/mean,val-core/aime24/reward/mean@8,timing_s/agent_loop/slowest/response_length,response/aborted_ratio,critic/rewards/min,val-core/aime25/reward/mean@8,val-core/aime25/reward/best@8/mean,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_min,val-aux/num_turns/max,val-core/avg/reward/best@8/std,rollout_corr/training_log_ppl,timing_s/agent_loop/tool_calls/mean,val-aux/brumo25/reward/worst@8/mean,val-aux/hmmt25/reward/best@2/mean,val-aux/brumo25/reward/worst@4/mean,_timestamp,critic/returns/max,val-aux/brumo25/reward/best@4/std,perf/time_per_step,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/hmmt25/reward/worst@2/std,rollout_corr/rollout_rs_std,rollout_corr/rollout_rs_seq_fraction_high,rollout_corr/rollout_rs_ratio_fraction_low,num_turns/min,response_length_non_aborted/mean,val-aux/hmmt25/reward/best@4/std,val-aux/aime24/reward/worst@2/mean,actor/entropy,timing_s/agent_loop/generate_sequences/mean,rollout_corr/training_ppl,timing_s/agent_loop/generate_sequences/max,val-aux/beyondaime/reward/std@8,val/generations,critic/returns/mean,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/best@4/mean,critic/score/max,training/rollout_probs_diff_valid,val-aux/aime24/reward/best@2/mean,distill/teacher_kl,rollout_corr/rollout_rs_seq_std,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_ppl,val-aux/aime24/reward/worst@2/std,val-aux/brumo25/reward/worst@4/std,perf/cpu_memory_used_gb,training/rollout_probs_diff_max,val-core/aime24/reward/best@8/std,val-aux/beyondaime/reward/best@4/std,val-aux/beyondaime/reward/best@4/mean,response_length_non_aborted/min,response_length/min,training/rollout_actor_probs_pearson_corr,timing_per_token_ms/adv,val-aux/beyondaime/reward/worst@2/std,critic/score/mean,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_mean,val-aux/aime24/reward/std@8,val-aux/aime25/reward/best@4/mean,val-core/hmmt25/reward/mean@8,val-aux/aime24/reward/worst@8/std,val-aux/num_turns/min,val-aux/brumo25/reward/best@2/std,val-aux/beyondaime/reward/worst@4/std,val-core/aime24/reward/best@8/mean,critic/rewards/mean,timing_s/reward,val-aux/aime25/reward/worst@4/std,val-aux/brumo25/reward/best@2/mean,timing_s/start_profile,val-core/hmmt25/reward/best@8/std,rollout_corr/ppl_ratio,response_length/max,prompt_length/min,val-core/avg/reward/mean@8,rollout_corr/log_ppl_diff_min,rollout_corr/log_ppl_diff,prompt_length/clip_ratio,val-aux/brumo25/reward/worst@8/std,val-core/beyondaime/reward/best@8/mean,prompt_length/mean,val-aux/hmmt25/reward/worst@8/std,timing_s/agent_loop/slowest/prompt_length,timing_s/old_log_prob_pre,val-aux/aime25/reward/worst@4/mean,actor/pg_loss,val-aux/aime24/reward/best@4/std,timing_s/agent_loop/tool_calls/min,val-aux/aime25/reward/worst@8/mean,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/rollout_rs_mean,timing_s/adv,actor/lr,val-aux/aime25/reward/std@8,perf/max_memory_allocated_gb,timing_per_token_ms/update_actor,response_length_non_aborted/max,timing_s/update_actor,timing_s/agent_loop/tool_calls/max,val-core/avg/reward/best@8/mean,val-aux/aime24/reward/best@4/mean,rollout_corr/rollout_rs_max,val-aux/hmmt25/reward/std@8,val-core/brumo25/reward/mean@8,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_rs_seq_max,timing_s/save_checkpoint,timing_s/agent_loop/slowest/tool_calls,rollout_corr/chi2_token,val-aux/aime25/reward/worst@8/std,critic/score/min,rollout_corr/rollout_log_ppl,val-aux/aime25/reward/worst@2/mean,val-aux/aime24/reward/worst@4/std,timing_s/testing,actor/grad_norm,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_is_veto_fraction,training/global_step,num_turns/max,rollout_corr/kl,val-core/beyondaime/reward/mean@8,rollout_corr/rollout_rs_seq_masked_fraction,critic/advantages/mean,val-aux/hmmt25/reward/worst@4/mean,timing_s/stop_profile,response_length/clip_ratio,val-aux/hmmt25/reward/worst@8/mean,val-aux/hmmt25/reward/best@4/mean,val-aux/beyondaime/reward/best@2/mean,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/worst@4/std,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/best@2/std,val-core/beyondaime/reward/best@8/std,rollout_corr/chi2_seq,response_length_non_aborted/clip_ratio,val-aux/beyondaime/reward/best@2/std,val-core/brumo25/reward/best@8/std,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/brumo25/reward/worst@2/mean,rollout_corr/rollout_rs_masked_fraction,perf/total_num_tokens,val-aux/aime24/reward/worst@8/mean,critic/rewards/max,response_length/mean,training/rollout_probs_diff_std,val-aux/aime24/reward/worst@4/mean,val-core/aime25/reward/best@8/std,num_turns/mean,timing_s/gen,adv/mean,prompt_length/max,rollout_corr/rollout_rs_min,val-aux/brumo25/reward/worst@2/std,val-core/brumo25/reward/best@8/mean,rollout_corr/k3_kl,val-aux/beyondaime/reward/worst@4/mean,perf/throughput,training/epoch
,103,0.0007355523393925978,0.0,-37.483516693115234,,1.0,,1877.4674096489907,163236.220838681,-37.483516693115234,4.044766426086426,0.0,,12.470720291137695,0.18971264085649234,0.0023231208324432373,0.10355983674526215,0.07737829832118667,,,,8192.0,0.0,-2024.2744140625,,,,0.7123250961303711,,,0.23996361589524895,0.0,,,,1770104563.3210568,12.470720291137695,,1877.4674096489907,0.0,,0.2313196063041687,0.00390625,0.08946084976196289,2.0,8192.0,,,0.5814489126205444,0.0,1.2747304923832417,0.0,,,-1.7193151791161654e-08,,,434.93365478515625,1.0,,0.10346515476703644,0.16252826154232025,,1.2737964196130633,,,500.7391357421875,1.0,,,,8192.0,8192.0,0.8029993176460266,0.00012951357398025264,,-847.5866088867188,,0.9730010032653809,,,,,,,,,-847.5866088867188,91.86190741800237,,,4.595197970047593e-05,,1.0007204441353679,8192.0,34.0,,-0.0006008744239807129,0.0007200842283054953,0.0,,,94.9453125,,132.0,115.44387179502519,,2.2537021471258356e-06,,0.0,,0.9409808397297557,0.9730010032653809,2.1980608610319905,1e-06,,211.650625705719,0.02175030266395812,8192.0,369.13882871100213,0.0,,,33789.0703125,,,0.0,5.044766426086426,,0.0,0.0013162484392523766,,-2024.2744140625,0.23924353113397956,,,,0.2318459004163742,,0.0,103.0,2.0,0.0007183350232935481,,1.0,-1.7193151791161654e-08,,6.108899833634496e-05,1.0,,,,218.267578125,,,,,5.3418667102232575,1.0,,,0.013801038265228271,,0.10326188802719116,16971664.0,,434.93365478515625,8192.0,0.1763124316930771,,,2.0,1298.1924246469862,-1.72986300839284e-08,440.0,2.06115369216775e-09,,,0.0006851962803011702,,2259.9145946257736,0.0
,104,0.0007286980016942834,0.0,-43.20304489135742,,1.0,,1883.5083285329747,165125.644248042,-43.20304489135742,4.088125228881836,0.0,,11.005205154418945,0.18964522382479365,0.0023609697818756104,0.10100559890270233,0.0776428871846202,,,,8192.0,0.0,-1872.4552001953125,,,,0.7733481526374817,,,0.2397256410913542,0.0,,,,1770106447.07669,11.005205154418945,,1883.5083285329747,0.0,,0.2289608269929886,0.00244140625,0.08710664510726929,2.0,8192.0,,,0.573472261428833,0.0,1.2746570948511362,0.0,,,1.7999496337850474e-09,,,46.58296203613281,1.0,,0.1012803316116333,0.13515004515647888,,1.2737390408292413,,,500.19244384765625,1.0,,,,8192.0,8192.0,0.8071200847625732,0.00010219722759289048,,-829.6885375976562,,0.9722447395324707,,,,,,,,,-829.6885375976562,91.63036673801253,,,5.020794924348593e-05,,1.0007064929232001,8192.0,37.0,,-0.0011605620384216309,0.0007061127598717576,0.0,,,95.9296875,,89.0,117.63668262900319,,3.083365802458715e-06,,0.0,,0.9423258191254237,0.9722446799278259,1.7346630380488932,1e-06,,211.650625705719,0.02175801432664968,8192.0,369.31357261596713,0.0,,,33791.0703125,,,0.0,5.088125228881836,,0.0,0.001317567192018032,,-1872.4552001953125,0.23901952896267176,,,,0.22020117938518524,,0.0,104.0,2.0,0.0007031736902263219,,1.0,1.7999496337850474e-09,,5.73760480619967e-05,1.0,,,,218.267578125,,,,,14789.150843900163,1.0,,,0.013478994369506836,,0.10058563947677612,16973680.0,,46.58296203613281,8192.0,0.17423881590366364,,,2.0,1302.631489160005,2.0062360661654566e-09,454.0,2.06115369216775e-09,,,0.000678450253644769,,2252.934025147163,0.0
,105,0.0007267035980476066,0.0,-48.07402038574219,,1.0,,1889.196436905011,167009.844715086,-48.07402038574219,2.5025224685668945,0.0,,10.991124153137207,0.189815092671374,0.0023843348026275635,0.10164469480514526,0.07767660234368062,,,,8192.0,0.0,-2018.1947021484375,,,,0.7595498561859131,,,0.23415576538536698,0.0,,,,1770108336.501055,10.991124153137207,,1889.196436905011,0.0,,0.22874125838279724,0.001953125,0.08766287565231323,2.0,8192.0,,,0.5663467049598694,0.0,1.2673301445320249,0.0,,,3.844681017994844e-09,,,-21.135025024414062,1.0,,0.10078601539134979,0.10391642153263092,,1.2664176486432552,,,501.77801513671875,1.0,,,,8192.0,8192.0,0.8029562830924988,0.00010392388349872924,,-825.6390380859375,,0.9690386056900024,,,,,,,,,-825.6390380859375,91.81533773400588,,,7.795199053362012e-05,,1.0007076868787408,8192.0,38.0,,-0.0008539855480194092,0.0007073137821862474,0.0,,,95.171875,,66.0,122.90481259400258,,2.852682079890201e-06,,0.0,,0.9423921950237479,0.9690386056900024,1.7638094529975206,1e-06,,211.650625705719,0.02173823023677667,8192.0,368.9440260720439,0.0,,,21019.564453125,,,0.0,3.5025224685668945,,0.0,0.00131215900182724,,-2018.1947021484375,0.23344845056999475,,,,0.2147521674633026,,0.0,105.0,2.0,0.0007047148717447271,,1.0,3.844681017994844e-09,,5.3825031500309706e-05,1.0,,,,218.267578125,,,,,92.3586688968353,1.0,,,0.013412177562713623,,0.10107505321502686,16972128.0,,-21.135025024414062,8192.0,0.175364151597023,,,2.0,1303.197135666036,4.079409254842403e-09,335.0,2.06115369216775e-09,,,0.0006768240896235511,,2245.945375035312,0.0
,106,0.000736160656742868,0.0,-48.49081802368164,,1.0,,1883.955551992054,168888.161970381,-48.49081802368164,4.705963611602783,0.0,,10.965560913085938,0.18959491563585698,0.0026858747005462646,0.10572052001953125,0.0776451660746344,,,,8192.0,0.0,-1772.020751953125,,,,0.7802861928939819,,,0.24036846205126494,0.0,,,,1770110220.7011087,10.965560913085938,,1883.955551992054,0.0,,0.23324835300445557,0.00341796875,0.09198552370071411,2.0,8192.0,,,0.5876760482788086,0.0,1.275080120190978,0.0,,,-4.72032990472826e-09,,,-61.107666015625,1.0,,0.10262640565633774,0.197398841381073,,1.2741538705304265,,,502.2471923828125,1.0,,,,8192.0,8192.0,0.7992973327636719,9.986811973911499e-05,,-840.7155151367188,,0.9741153120994568,,,,,,,,,-840.7155151367188,92.34543937601848,,,3.289600135758519e-05,,1.0007146503776312,8192.0,35.0,,-0.0006344616413116455,0.0007142617196223,0.0,,,97.75,,95.0,117.15143418300431,,2.1559839611384746e-06,,0.0,,0.9398585653473673,0.974115252494812,1.6955018150038086,1e-06,,211.650625705719,0.021765969951891596,8192.0,369.529752389004,0.0,,,38750.51953125,,,0.0,5.705963611602783,,0.0,0.0013791220262646675,,-1772.020751953125,0.23965420108288527,,,,0.21284009516239166,,0.0,106.0,2.0,0.0007128046331672522,,1.0,-4.72032990472826e-09,,5.545699968934059e-05,1.0,,,,218.267578125,,,,,12.183873740024865,1.0,,,0.013997435569763184,,0.1059829592704773,16977408.0,,-61.107666015625,8192.0,0.17838609218597412,,,2.0,1302.6697225900134,-4.297127986774285e-09,494.0,2.06115369216775e-09,,,0.0006973136828491988,,2252.8939154175446,0.0
,107,0.0007175912442107801,0.0,-42.85697555541992,,1.0,,1878.06337738398,170774.111470616,-42.85697555541992,1.980339527130127,0.0,,12.305205345153809,0.1891261816863472,0.0026781857013702393,0.10300536453723907,0.07742473815900222,,,,8192.0,0.0,-2054.657470703125,,,,0.7652310132980347,,,0.22919530526269227,0.0,,,,1770112099.0181797,12.305205345153809,,1878.06337738398,0.0,,0.22917978465557098,0.0009765625,0.08933281898498535,2.0,8192.0,,,0.5635906457901001,0.0,1.2611011574044824,0.0,,,1.1936273303092548e-08,,,53.33851623535156,1.0,,0.10088969767093658,0.08563871681690216,,1.2602051328867674,,,500.99267578125,1.0,,,,8192.0,8192.0,0.7982092499732971,9.944019354980651e-05,,-826.4884033203125,,0.9646321535110474,,,,,,,,,-826.4884033203125,91.73123807401862,,,4.723202437162399e-05,,1.0006988001987338,8192.0,40.0,,-0.0009016841650009155,0.0006984392575759557,0.0,,,96.75,,73.0,114.72870747197885,,2.7961105395490904e-06,,0.0,,0.9420571293552386,0.9646321535110474,1.6880330839776434,1e-06,,211.650625705719,0.021818910602954877,8192.0,370.3838622929761,0.0,,,16821.6171875,,,0.0,2.980339527130127,,0.0,0.0012957453727722168,,-2054.657470703125,0.22849686560221016,,,,0.2181001603603363,,0.0,107.0,2.0,0.0006958312492315599,,1.0,1.1936273303092548e-08,,6.159994518384337e-05,1.0,,,,218.267578125,,,,,210.19080879492685,1.0,,,0.013384640216827393,,0.10271745920181274,16975360.0,,53.33851623535156,8192.0,0.17735160887241364,,,2.0,1298.9715558370226,1.2001144078510606e-08,371.0,2.06115369216775e-09,,,0.000668374047791076,,2259.689449837094,0.0
,108,0.0007520964409195585,0.0,-39.377830505371094,,1.0,,1885.7019423059537,172661.628233258,-39.377830505371094,9.972399711608887,0.0,,11.801916122436523,0.18944294572919415,0.0023926496505737305,0.10435061156749725,0.07774718975388922,,,,8192.0,0.0,-2051.994140625,,,,0.727468729019165,,,0.2382510774768889,0.0,,,,1770113984.968053,11.801916122436523,,1885.7019423059537,0.0,,0.23171930015087128,0.00390625,0.09089130163192749,2.0,8192.0,,,0.5784652233123779,0.0,1.2724683871492743,0.0,,,1.5408428311047828e-08,,,1116.1278076171875,1.0,,0.09911957383155823,0.25062257051467896,,1.2715153899043798,,,502.111083984375,1.0,,,,8192.0,8192.0,0.7994237542152405,0.00013911935072909458,,-811.987548828125,,0.973777711391449,,,,,,,,,-811.987548828125,91.83468062698375,,,6.768002640455961e-05,,1.0007377658039331,8192.0,38.0,,-0.0008043944835662842,0.0007373811877187109,0.0,,,96.62890625,,117.0,116.74218574003316,,2.918852976208086e-06,,0.0,,0.9407442488166692,0.9737777709960938,2.361566559993662,1e-06,,211.650625705719,0.021782032709945512,8192.0,369.7524448389886,0.0,,,80878.328125,,,0.0,10.972399711608887,,0.0,0.0013004178181290627,,-2051.994140625,0.2375136975897476,,,,0.2087440937757492,,0.0,108.0,2.0,0.0007360500558206695,,1.0,1.5408428311047828e-08,,6.281601963564754e-05,1.0,,,,218.267578125,,,,,82.01339184585959,1.0,,,0.01380544900894165,,0.10469675064086914,16975112.0,,1116.1278076171875,8192.0,0.17807556688785553,,,2.0,1304.3813958939863,1.5408428311047828e-08,757.0,2.06115369216775e-09,,,0.0006900186608618242,,2250.5030645566626,0.0
,109,0.0007325353544729296,0.0,-45.342018127441406,,1.0,,1887.2587292389944,175689.801395684,-45.342018127441406,4.863632678985596,0.0,,10.697147369384766,0.1896902930318088,0.0023552775382995605,0.10316282510757446,0.07789000980299929,,,,8192.0,0.0,-1961.033447265625,,,,0.7557743191719055,,,0.23322377889417112,0.0,,,,1770115872.4844809,10.697147369384766,,1887.2587292389944,0.0,,0.23036088049411774,0.00634765625,0.08959698677062988,2.0,8192.0,,,0.5705937743186951,0.0,1.2657598545774817,0.0,,,4.4421533118566003e-08,,,236.51434326171875,1.0,,0.09805110096931458,0.17533673346042633,,1.2648393949493766,,,500.97198486328125,1.0,,,,8192.0,8192.0,0.8006734848022461,0.00010204308492714793,,-803.234619140625,,0.977081835269928,,,,,,,,,-803.234619140625,91.76093876600498,,,5.708902608603239e-05,,1.0007157437503338,8192.0,35.0,,-0.0008521378040313721,0.0007153685764933471,0.0,,,100.48828125,,101.0,116.92516665603034,,2.7925177228382836e-06,,0.0,,0.9414921007040701,0.9770818948745728,1.732999344007112,1e-06,,211.650625705719,0.02175677766987995,8192.0,369.49570327601396,0.0,,,40284.328125,,,0.0,5.863632678985596,,0.0,0.001291891559958458,,-1961.033447265625,0.2325084098847583,,,,0.21238234639167786,,0.0,109.0,2.0,0.000713262895715161,,1.0,4.4421533118566003e-08,,5.57440216653049e-05,1.0,,,,218.267578125,,,,,127.26979951793328,1.0,,,0.01363372802734375,,0.10323071479797363,16983016.0,,236.51434326171875,8192.0,0.1767321228981018,,,2.0,1306.7775187070365,4.472173387171097e-08,521.0,2.06115369216775e-09,,,0.0006764868805930746,,2249.6936610869616,0.0
2.0,110,0.0007166640571085736,0.0,-39.00169372558594,0.012183354181315132,1.0,0.024468301636134265,3047.0569253219874,177584.691329653,-39.00169372558594,5.285276889801025,0.0,0.27616666666666667,11.196783065795898,0.18962916312335182,0.0022873282432556152,0.10586144030094147,0.07764356791812102,0.11991354576062813,0.0269,0.19166666666666668,8192.0,0.0,-1620.041748046875,0.22083333333333333,0.3599333333333333,0.11410465796251389,0.7328280210494995,2.0,0.0568105184262776,0.24072315194644034,0.0,0.018199999999999997,0.08406666666666666,0.05179999999999999,1770118919.7400973,11.196783065795898,0.13495746586333845,3047.0569253219874,0.0,0.028527832599515926,0.23369257152080536,0.00341796875,0.09213835000991821,2.0,8192.0,0.014901421464501465,0.1177,0.5874826908111572,0.0,1.2753540854901075,0.0,0.0671200000372803,"{'artifact_path': 'wandb-client-artifact://ohgnwqxmz1j06n2kwrn6n13uh1w6yl796qoebdhjn76ip397rkj0tnnxdm200ckvx8o4wliycjqlp1i6oiq0vt2j3zife8bgzcm47pqj4l4mrf8ok1glz8ul2snldgej/val/generations.table.json', 'path': 'media/table/val/generations_109_b223bcd7672b7b2f3a1f.table.json', 'ncols': 31, '_latest_artifact_path': 'wandb-client-artifact://gugukeujiy71576d09h9twtaygal0e7955561e9rhyo3oy3sr8utlcy0b5oped4412jrxrkrdwhtrzosvnkvr9giolpip7ycmgrgtduebggcep4vcxmvnav1r5sljm48:latest/val/generations.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'nrows': 12, 'sha256': 'b223bcd7672b7b2f3a1f444333f3d6af8804216209c650a080780925e69eb497', 'size': 2887692.0}",-2.682347233218252e-09,0.04893,0.3719,-180.72088623046875,1.0,0.26613333333333333,0.09745129942893982,0.16889972984790802,0.08903661727168416,1.2744547203183174,0.1279240336336552,0.09840397877176414,501.60675048828125,1.0,0.0831366863956258,0.06259797865618831,0.13495,8192.0,8192.0,0.7993797063827515,9.96118682876683e-05,0.043599872457880086,-798.321044921875,0.0566,0.9735034704208374,0.17084642441401476,0.3193333333333333,0.07083333333333333,0.03149095153450016,2.0,0.18294392243318264,0.022943681839610083,0.39166666666666666,-798.321044921875,91.77270691504236,0.09651045306129863,0.29313333333333336,4.736002301797271e-05,0.005402777063696038,1.0006945682689548,8192.0,37.0,0.15275,-0.0007010549306869507,0.0006942170075490139,0.0,0.04918391542773878,0.16258,99.017578125,0.01034601372510205,112.0,117.07815496600233,0.11686666666666667,2.9553182372410447e-06,0.1307327270327209,0.0,0.07543333333333332,0.9396513774169793,0.9735035300254822,1.691409921972081,1e-06,0.1400162403047749,211.650625705719,0.021762492577736964,8192.0,369.52721101994393,0.0,0.28726266666666667,0.3378333333333333,43794.83203125,0.030571187338938214,0.20416666666666666,0.0,6.285276889801025,11.271531907957979,0.0,0.0014196531847119331,0.07208484983648379,-1620.041748046875,0.2400289346696809,0.1654333333333333,0.06799728732426832,1152.5098374210065,0.22242440283298492,0.0991,0.0,110.0,2.0,0.0006923046139490907,0.07625,1.0,-2.682347233218252e-09,0.04483333333333333,5.72489807382226e-05,1.0,0.03693333333333334,0.09413333333333333,0.10364,218.267578125,0.02066366015714007,0.20141761175295297,0.16463344989080914,0.04654229972377034,38.07607290847227,1.0,0.06913819362755248,0.08104763147000085,0.014081716537475586,0.11703333333333334,0.1062200665473938,16980004.0,0.046833333333333324,-180.72088623046875,8192.0,0.17831751704216003,0.06863333333333332,0.06792319747829499,2.0,1302.6429099729867,-2.8003865892856084e-09,405.0,2.06115369216775e-09,0.16009481008826582,0.4230333333333334,0.0006980092525736836,0.03453,1393.1479142128019,0.0
,111,0.000709740004822379,0.0,-37.54916000366211,,1.0,,1875.5302136119572,179474.194524861,-37.54916000366211,2.743149757385254,0.0,,11.141561508178711,0.1894703372583943,0.002449333667755127,0.10608556866645813,0.0771730663086806,,,,8192.0,0.0,-1727.94091796875,,,,0.7627124786376953,,,0.23337009793613106,0.0,,,,1770120795.5476427,11.141561508178711,,1875.5302136119572,0.0,,0.23230400681495667,0.0029296875,0.09287846088409424,2.0,8192.0,,,0.5749855637550354,0.0,1.2661270201206207,0.0,,,1.0058817112579277e-09,,,716.3985595703125,1.0,,0.0975583866238594,0.11784046143293381,,1.265239518135786,,,502.88116455078125,1.0,,,,8192.0,8192.0,0.7929990887641907,0.0001019635326820824,,-799.1983642578125,,0.9696673154830933,,,,,,,,,-799.1983642578125,91.53424132999498,,,3.622396616265178e-05,,1.0006892336532474,8192.0,37.0,,-0.000751495361328125,0.0006888781754241791,0.0,,,97.154296875,,114.0,117.20723556098528,,2.6053112409663015e-06,,0.0,,0.940327391361273,0.9696673154830933,1.730952099955175,1e-06,,211.650625705719,0.02177969778374519,8192.0,369.7362441600417,0.0,,,21819.109375,,,0.0,3.743149757385254,,0.0,0.001359391026198864,,-1727.94091796875,0.23268122121226043,,,,0.23884566128253937,,0.0,111.0,2.0,0.0006875960659726843,,1.0,1.0058817112579277e-09,,6.073701661080122e-05,1.0,,,,218.267578125,,,,,37.34140319889411,1.0,,,0.013795077800750732,,0.10667353868484497,16976188.0,,716.3985595703125,8192.0,0.18069086968898773,,,2.0,1294.749202843057,4.5610831778120087e-10,500.0,2.06115369216775e-09,,,0.0006806658038840396,,2262.851842747271,0.0
,112,0.0007195615144155454,0.0,-41.08414077758789,,1.0,,1889.2495237119729,181350.772579938,-41.08414077758789,119.09696197509766,0.0,,11.174219131469727,0.1896182460471799,0.002370893955230713,0.10490365326404572,0.07780666689235008,,,,8192.0,0.0,-2052.024658203125,,,,0.7897992134094238,,,0.22856528381817043,0.0,,,,1770122685.0503287,11.174219131469727,,1889.2495237119729,0.0,,0.2309962511062622,0.00390625,0.09109830856323242,2.0,8192.0,,,0.5676093101501465,0.0,1.2601339146494865,0.0,,,1.581600272970718e-08,,,-49.605926513671875,1.0,,0.09628930687904358,2.638855457305908,,1.2592355720698833,,,501.83441162109375,1.0,,,,8192.0,8192.0,0.7948547005653381,0.0001003266418560327,,-788.802001953125,,1.0319488048553467,,,,,,,,,-788.802001953125,91.70153551001567,,,4.8223999328911304e-05,,1.0007005613297224,8192.0,38.0,,-0.0008570104837417603,0.0007001861995377112,0.0,,,95.7109375,,111.0,120.52525939996121,,2.18710614152684e-06,,0.0,,0.9410392143049132,1.0319486856460571,1.7028673680033535,1e-06,,211.650625705719,0.021761902945176385,8192.0,369.36982744996203,0.0,,,976037.1875,,,0.0,120.09696197509766,,0.0,0.0012989165261387825,,-2052.024658203125,0.2278650973457843,,,,0.20086149871349335,,0.0,112.0,2.0,0.000698192313166146,,1.0,1.581600272970718e-08,,7.270404603332281e-05,1.0,,,,218.267578125,,,,,140.27730301721022,1.0,,,0.013668358325958252,,0.10476666688919067,16973232.0,,-49.605926513671875,8192.0,0.1787904053926468,,,2.0,1305.379256693006,1.599480725644753e-08,413.0,2.06115369216775e-09,,,0.000671567057906941,,2246.028355038462,0.0
,113,0.0007407590637740213,0.0,-45.082054138183594,,1.0,,1876.3525820220239,183225.854321604,-45.082054138183594,174.69390869140625,0.0,,11.068571090698242,0.189470883445138,0.002477794885635376,0.10481303185224533,0.07731215790719032,,,,8192.0,0.0,-2042.071044921875,,,,0.7288607358932495,,,0.23107246996369213,0.0,,,,1770124561.6291738,11.068571090698242,,1876.3525820220239,0.0,,0.2313443422317505,0.00244140625,0.09167122840881348,2.0,8192.0,,,0.5680612325668335,0.0,1.2632255796343088,0.0,,,2.1438420816366488e-08,,,-89.85304260253906,1.0,,0.09815515577793121,3.8667376041412354,,1.26230373326689,,,504.243408203125,1.0,,,,8192.0,8192.0,0.7946032285690308,0.00010022469046231275,,-804.0870361328125,,1.0546739101409912,,,,,,,,,-804.0870361328125,91.68987100501545,,,7.760099833831191e-05,,1.0007171845063567,8192.0,35.0,,-0.0008260011672973633,0.0007167986295826267,0.0,,,96.701171875,,106.0,115.58466634998331,,2.6642993722347796e-06,,0.0,,0.9409095966720147,1.0546739101409912,1.7013401790172793,1e-06,,211.650625705719,0.021780352889029048,8192.0,369.72715318301925,0.0,,,1431654.25,,,0.0,175.69390869140625,,0.0,0.0013192640617489815,,-2042.071044921875,0.2303556726546958,,,,0.27360907196998596,,0.0,113.0,2.0,0.0007147156627524964,,1.0,2.1438420816366488e-08,,5.040003452450037e-05,1.0,,,,218.267578125,,,,,203.50528496271,1.0,,,0.01370018720626831,,0.10537141561508179,16975260.0,,-89.85304260253906,8192.0,0.179548978805542,,,2.0,1297.0827726350399,2.114563457666918e-08,887.0,2.06115369216775e-09,,,0.0006835448284618906,,2261.7364351782517,0.0
,114,0.0007128974830266088,0.0,-37.95547866821289,,1.0,,1874.8859785629902,185113.818699457,-37.95547866821289,13.336627006530762,0.0,,10.522916793823242,0.1896148859568331,0.0024618208408355713,0.10326801240444183,0.0772974209949373,,,,8192.0,0.0,-1778.26220703125,,,,0.7995742559432983,,,0.23381963139399886,0.0,,,,1770126436.7107096,10.522916793823242,,1874.8859785629902,0.0,,0.2299397736787796,0.0029296875,0.08970260620117188,2.0,8192.0,,,0.5656607151031494,0.0,1.2665348453447223,0.0,,,-7.626543840899558e-09,,,100.78143310546875,1.0,,0.09597925841808319,0.33582907915115356,,1.2656416930258274,,,502.01397705078125,1.0,,,,8192.0,8192.0,0.7979189157485962,0.00010099177235190808,,-786.2620849609375,,0.97651606798172,,,,,,,,,-786.2620849609375,91.8304662249866,,,3.759999526664615e-05,,1.0006933165714145,8192.0,34.0,,-0.0009913444519042969,0.0006929496448719874,0.0,,,96.259765625,,58.0,114.51747724501183,,2.1590674919025332e-06,,0.0,,0.9417272707167509,0.9765160083770752,1.714270296972245,1e-06,,211.650625705719,0.021763305439450733,8192.0,369.4180942659732,0.0,,,109889.5625,,,0.0,14.336627006530762,,0.0,0.0013657361268997192,,-1778.26220703125,0.23312668164726347,,,,0.20554900169372559,,0.0,114.0,2.0,0.0006904070753535052,,1.0,-7.626543840899558e-09,,5.225697532296181e-05,1.0,,,,218.267578125,,,,,569.9570236946456,1.0,,,0.013508439064025879,,0.10321104526519775,16974356.0,,100.78143310546875,8192.0,0.17807719111442566,,,2.0,1296.835528274998,-7.918623978753203e-09,532.0,2.06115369216775e-09,,,0.000683396384374646,,2263.385106358578,0.0
