timing_s/stop_profile,rollout_corr/rollout_rs_seq_fraction_low,rollout_corr/rollout_rs_std,val-core/beyondaime/reward/best@8/mean,timing_s/agent_loop/generate_sequences/max,actor/pg_loss,rollout_corr/rollout_rs_max,val-core/brumo25/reward/best@8/mean,val-aux/hmmt25/reward/best@2/mean,timing_s/agent_loop/slowest/response_length,timing_s/agent_loop/generate_sequences/min,prompt_length/clip_ratio,val-core/aime24/reward/mean@8,perf/total_num_tokens,actor/grad_norm,response_length/mean,rollout_corr/chi2_token,perf/max_memory_allocated_gb,val-aux/hmmt25/reward/worst@4/mean,val-aux/beyondaime/reward/best@2/mean,val-aux/brumo25/reward/std@8,critic/score/mean,val-aux/beyondaime/reward/worst@2/mean,val-core/beyondaime/reward/best@8/std,perf/cpu_memory_used_gb,timing_per_token_ms/gen,val-aux/aime25/reward/worst@4/mean,val-aux/brumo25/reward/worst@4/mean,val-aux/beyondaime/reward/worst@8/mean,response_length/min,rollout_corr/log_ppl_diff_min,val-core/hmmt25/reward/best@8/std,val-aux/aime24/reward/worst@8/mean,val-aux/hmmt25/reward/best@4/mean,val-core/hmmt25/reward/mean@8,distill/teacher_kl,rollout_corr/rollout_rs_seq_mean,prompt_length/mean,rollout_corr/rollout_rs_seq_min,rollout_corr/rollout_rs_seq_std,_timestamp,val-core/aime25/reward/mean@8,val-aux/beyondaime/reward/worst@2/std,timing_s/old_log_prob_pre,critic/advantages/max,val-aux/brumo25/reward/worst@8/std,val-aux/aime24/reward/worst@4/std,timing_s/save_checkpoint,val-aux/aime25/reward/worst@8/std,timing_per_token_ms/adv,rollout_corr/training_log_ppl,val-core/aime24/reward/best@8/mean,val-aux/aime25/reward/std@8,response/aborted_ratio,val-aux/aime24/reward/worst@2/std,timing_s/gen,timing_s/agent_loop/tool_calls/max,val-aux/brumo25/reward/worst@2/mean,num_turns/mean,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/hmmt25/reward/worst@2/mean,training/rollout_probs_diff_std,training/epoch,timing_s/update_actor,val-core/avg/reward/best@8/std,val-aux/aime24/reward/std@8,timing_s/agent_loop/tool_calls/min,val-aux/beyondaime/reward/best@4/std,timing_s/reward,rollout_corr/log_ppl_diff,timing_s/agent_loop/slowest/generate_sequences,timing_s/adv,response_length/max,val-aux/hmmt25/reward/worst@8/std,val-aux/aime25/reward/worst@2/mean,critic/rewards/mean,rollout_corr/kl,critic/advantages/mean,timing_s/agent_loop/slowest/tool_calls,val-core/aime25/reward/best@8/std,actor/is_ratio_mean,critic/rewards/max,actor/entropy,val-aux/num_turns/min,val-core/beyondaime/reward/mean@8,rollout_corr/k3_kl,val-aux/aime25/reward/best@4/mean,response_length/clip_ratio,response_length_non_aborted/mean,critic/returns/max,rollout_corr/log_ppl_abs_diff,val-aux/beyondaime/reward/best@2/std,val/generations,val-aux/aime24/reward/best@2/mean,timing_s/step,val-aux/hmmt25/reward/std@8,timing_s/agent_loop/generate_sequences/mean,critic/returns/mean,val-aux/beyondaime/reward/worst@4/mean,val-aux/brumo25/reward/best@4/std,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/best@4/std,val-core/brumo25/reward/best@8/std,timing_s/agent_loop/tool_calls/mean,critic/advantages/min,rollout_corr/ppl_ratio,rollout_corr/rollout_rs_masked_fraction,timing_s/start_profile,val-aux/hmmt25/reward/worst@8/mean,val-aux/brumo25/reward/worst@8/mean,val-aux/aime25/reward/best@2/std,val-core/avg/reward/best@8/mean,rollout_corr/rollout_is_veto_fraction,val-aux/num_turns/mean,num_turns/max,_step,val-aux/aime24/reward/best@4/mean,rollout_corr/log_ppl_diff_max,val-aux/aime25/reward/worst@8/mean,val-aux/aime25/reward/best@2/mean,val-core/aime24/reward/best@8/std,val-core/aime25/reward/best@8/mean,critic/score/max,val-aux/aime24/reward/worst@4/mean,rollout_corr/rollout_ppl,val-aux/beyondaime/reward/worst@8/std,rollout_corr/rollout_rs_seq_max_deviation,val-aux/num_turns/max,response_length_non_aborted/max,val-core/brumo25/reward/mean@8,val-aux/brumo25/reward/worst@2/std,val-core/hmmt25/reward/best@8/mean,rollout_corr/rollout_rs_seq_max,actor/lr,rollout_corr/rollout_rs_min,val-aux/hmmt25/reward/worst@4/std,val-aux/aime24/reward/best@4/std,rollout_corr/rollout_rs_mean,timing_s/agent_loop/slowest/prompt_length,val-aux/hmmt25/reward/worst@2/std,training/rollout_probs_diff_valid,val-aux/beyondaime/reward/best@4/mean,response_length_non_aborted/clip_ratio,rollout_corr/rollout_rs_eff_sample_size,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/brumo25/reward/worst@4/std,critic/returns/min,rollout_corr/chi2_seq,prompt_length/min,timing_s/testing,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_rs_seq_fraction_high,training/global_step,prompt_length/max,num_turns/min,val-aux/aime25/reward/worst@4/std,val-aux/brumo25/reward/best@4/mean,val-aux/hmmt25/reward/best@2/std,timing_per_token_ms/update_actor,rollout_corr/rollout_rs_seq_masked_fraction,val-aux/aime24/reward/worst@8/std,val-aux/brumo25/reward/best@2/mean,adv/mean,val-aux/aime24/reward/worst@2/mean,_runtime,critic/rewards/min,perf/time_per_step,rollout_corr/training_ppl,rollout_corr/rollout_log_ppl,val-aux/brumo25/reward/best@2/std,val-aux/aime25/reward/worst@2/std,critic/score/min,perf/mfu/actor,training/rollout_probs_diff_max,val-aux/aime24/reward/best@2/std,val-core/avg/reward/mean@8,perf/throughput,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/beyondaime/reward/std@8,training/rollout_probs_diff_mean,training/rollout_actor_probs_pearson_corr,response_length_non_aborted/min,val-aux/beyondaime/reward/worst@4/std
4.79050213471055e-05,0.0,0.23479627072811127,,0.0,2.042386705980448e-06,521.0726318359375,,,8192.0,0.0,0.0,,16977408.0,0.2511735260486603,8192.0,0.16000312007963657,193.47679471969604,,,,-792.6693115234375,,,497.5462646484375,0.07768991899132632,,,,8192.0,-0.11361433565616608,,,,,0.09676139056682587,0.9969462156295776,97.75,0.8078009486198425,0.03581571951508522,1770422872.3647006,,,116.31262161396444,3.9352853298187256,,,,,9.917705818361743e-05,0.08287743528489955,,,0.0,,1303.4205519399839,0.0,,2.0,0.008552372455596924,,0.17506146430969238,0.0,368.32255371299107,,,0.0,,91.20834493800066,-0.05285425661713816,0.0,1.683769381023012,8192.0,,,-792.6693115234375,-0.05238889643806033,-2.57160959193925e-09,0.0,,1.0,2743.07373046875,0.20494934916496277,,,0.012531585991382599,,1.0,8192.0,3.9352853298187256,0.05285425661713816,,,,1881.5104796880623,,0.0,-2.57160959193925e-09,,,200.275390625,,,0.0,-66.50341796875,0.9487338317558169,0.07763522863388062,4.4479966163635254e-05,,,,,0.0,,2.0,106,,-0.007609211839735508,,,,,2743.07373046875,,1.1470441296696663,,0.19219905138015747,,8192.0,,,,1.066035509109497,1e-05,2.06115369216775e-09,,,0.9969462156295776,95.0,,1.0,,1.0,0.9490086248540331,0.0,,-66.50341796875,2.353852531605504e+17,35.0,,,0.0,106.0,494.0,2.0,,,,0.021694863769133137,1.0,,,-1.262139726065925e-09,,204012.155157412,-4652.53515625,1881.5104796880623,1.0869934605434537,0.13573169114533812,,,-4652.53515625,0.19019667297458998,1.0,,,2255.821610254159,0.06908285617828369,,0.08862034976482391,0.6857942938804626,8192.0,
4.9440073780715466e-05,0.0,0.23047314584255219,,0.0,1.7354835897265275e-06,116.95858001708984,,,8192.0,0.0,0.0,,16975360.0,0.2623261511325836,8192.0,0.1521623795852065,193.47679471969604,,,,-796.41748046875,,,495.8837890625,0.0771775154415344,,,,8192.0,-0.10789808630943298,,,,,0.09721893072128296,0.9954003095626831,96.75,0.8062152862548828,0.0352928601205349,1770424742.5656118,,,113.59869530098513,4.424612998962402,,,,,9.703648046658085e-05,0.07924660056596622,,,0.0,,1294.823846905958,0.0,,2.0,0.00819861888885498,,0.1738681197166443,0.0,368.2105963199865,,,0.0,,91.16737843002193,-0.050350851961411536,0.0,1.6472291890531778,8192.0,,,-796.41748046875,-0.04984939306450542,-5.589025908747658e-10,0.0,,1.0,3545.867431640625,0.19772446155548096,,,0.011909674503840506,,1.0,8192.0,4.424612998962402,0.050350851961411536,,,,1870.0069423939567,,0.0,-5.589025908747658e-10,,,200.275390625,,,0.0,-65.30815887451172,0.9511132598854601,0.07570117712020874,3.6032055504620075e-05,,,,,0.0,,2.0,107,,-0.007407269440591335,,,,,3545.867431640625,,1.1400482868775725,,0.1937847137451172,,8192.0,,,,1.0584616661071777,1e-05,2.06115369216775e-09,,,0.9954002499580383,73.0,,1.0,,1.0,0.9506081105200145,0.0,,-65.30815887451172,2.353852531605504e+17,40.0,,,0.0,107.0,371.0,2.0,,,,0.021690885867515417,1.0,,,7.55699280929889e-10,,205899.758826917,-5491.9404296875,1870.0069423939567,1.0830611120909452,0.12959745258558542,,,-5491.9404296875,0.19022248351128204,1.0,,,2269.424729817899,0.06750255823135376,,0.08607333898544312,0.6852476596832275,8192.0,
5.071994382888079e-05,0.0,0.241686150431633,,0.0,1.8406378412549884e-06,151.80450439453125,,,8192.0,0.0,0.0,,16975112.0,0.27389657497406006,8192.0,0.16629233304411173,193.47679471969604,,,,-770.7879028320312,,,498.0914306640625,0.07806934692197731,,,,8192.0,-0.10731805860996246,,,,,0.09409031271934509,0.9931125044822693,96.62890625,0.8034062385559082,0.039443597197532654,1770426630.1692774,,,116.08072331000585,4.174107074737549,,,,,9.929175548394844e-05,0.08599700464401394,,,0.0,,1309.7862962889485,0.0,,2.0,0.009219229221343994,,0.18056201934814453,0.0,368.0976188760251,,,0.0,,91.20022759994026,-0.0549493367143441,0.0,1.685488670016639,8192.0,,,-770.7879028320312,-0.05452898389194161,5.891226173559971e-09,0.0,,1.0,5300.8798828125,0.2182241529226303,,,0.013015429220104124,,1.0,8192.0,4.174107074737549,0.0549493367143441,,,,1887.4090855629183,,0.0,5.891226173559971e-09,,,200.275390625,,,0.0,-67.47880554199219,0.9467256949283183,0.08482807874679565,3.5680015571415424e-05,,,,,0.0,,2.0,108,,-0.0046668583527207375,,,,,5300.8798828125,,1.152849872596562,,0.1965937614440918,,8192.0,,,,1.0644214153289795,1e-05,2.06115369216775e-09,,,0.9931125044822693,117.0,,1.0,,1.0,0.945914375694965,0.0,,-67.47880554199219,2.353852531605504e+17,38.0,,,0.0,108.0,757.0,2.0,,,,0.021684547287583438,1.0,,,5.3426503221487565e-09,,207782.739032822,-4387.0517578125,1887.4090855629183,1.0903226379305124,0.14094634196953848,,,-4387.0517578125,0.1902744070160117,1.0,,,2248.4675063086793,0.07560884952545166,,0.09435690939426422,0.6788053512573242,8192.0,
4.742504097521305e-05,0.0,0.23347197473049164,,0.0,2.2856172172680544e-06,70.48844909667969,,,8192.0,0.0,0.0,,16983016.0,0.2819406986236572,8192.0,0.15601741708815098,193.47679471969604,,,,-802.2657470703125,,,496.221435546875,0.07774761086428578,,,,8192.0,-0.105778768658638,,,,,0.09793281555175781,0.9952499866485596,100.48828125,0.7689772844314575,0.03666079416871071,1770428513.1494093,,,116.70884160790592,4.642487525939941,,,,,9.760693383334767e-05,0.0812844737956766,,,0.0,,1304.3884609540692,0.0,,2.0,0.0084763765335083,,0.17460212111473083,0.0,368.20136139006354,,,0.0,,91.27203862508759,-0.05153745813004207,0.0,1.657660119002685,8192.0,,,-802.2657470703125,-0.05107859609415755,-5.624679833005075e-09,0.0,,1.0,4845.2216796875,0.2036716192960739,,,0.012230134718265617,,1.0,8192.0,4.642487525939941,0.05153745813004207,,,,1882.7849067910574,,0.0,-5.624679833005075e-09,,,200.275390625,,,0.0,-65.99237060546875,0.9499614452943206,0.07767945528030396,4.556798376142979e-05,,,,,0.0,,2.0,109,,-0.005017257295548916,,,,,4845.2216796875,,1.1435445444658399,,0.23102271556854248,,8192.0,,,,1.057267189025879,1e-05,2.06115369216775e-09,,,0.9952499866485596,101.0,,1.0,,1.0,0.9494008727788652,0.0,,-65.99237060546875,2.353852531605504e+17,35.0,,,0.0,109.0,521.0,2.0,,,,0.021680563769713432,1.0,,,-6.815881192778761e-09,,210842.114991819,-4478.0166015625,1882.7849067910574,1.085208810865879,0.13282193266786635,,,-4478.0166015625,0.19034595581925512,1.0,,,2255.039322168931,0.06920307874679565,,0.08782567083835602,0.6867361664772034,8192.0,
5.2032992243766785e-05,0.0,0.23784059286117554,0.13469,0.0,1.817891432942531e-06,161.0233154296875,0.49656666666666666,0.11460000000000001,8192.0,0.0,0.0,0.12916666666666668,16980004.0,0.2568839192390442,8192.0,0.16216578893363476,193.47679471969604,0.06896666666666666,0.07708,0.20732810873596033,-777.731201171875,0.025330000000000005,0.045646012772142586,497.1484375,0.07790489666598815,0.10179999999999999,0.10113333333333333,0.004690000000000001,8192.0,-0.10833325982093811,0.04997856945492587,0.03793333333333333,0.13853333333333334,0.09583333333333334,0.09493789076805115,0.9956990480422974,99.017578125,0.7889611721038818,0.03777411952614784,1770431580.201545,0.15416666666666667,0.041510245168416275,116.82573372405022,3.851792812347412,0.03129454505386038,0.04284178360777106,,0.002107130750570548,0.00010043124689559751,0.08466955868061632,0.2685333333333333,0.08489397614953828,0.0,0.08113047970297681,1307.0272788229631,0.0,0.15309999999999999,2.0,0.008916378021240234,0.07699999999999999,0.17607904970645905,0.0,367.9065737450728,0.06780496805048267,0.11376148960901956,0.0,0.061527604558350345,91.4307171999244,-0.05345409185974859,0.0,1.7053229740122333,8192.0,0.0023511226632776474,0.11676666666666667,-777.731201171875,-0.052985784015618265,-1.0757938984085058e-09,0.0,0.056065449658732856,1.0,3214.765869140625,0.21133866906166077,2.0,0.05125,0.012753554427035851,0.2354,1.0,8192.0,3.851792812347412,0.05345409185974859,0.06650367645747457,"{'artifact_path': 'wandb-client-artifact://q07zwz5df4qd7sbmtfc5lrfc1282eim5v0hcxfnviwhk2z8v71wygm8no4ooi05qmlqtghgiar0adibhlhj6wovs9j7lhgk3l8dy5yyrmm6fozj72yprhfbzz5waiu16/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'path': 'media/table/val/generations_109_0db69dde812c26041b94.table.json', '_latest_artifact_path': 'wandb-client-artifact://2n235vowwi5zg6d6yd3ou9413ghttofevjgl664m43rj4tjmxzgigezudiu9g08o03ama4j8p8wg75tlprujtabna23in5p57bbi2n9vntbt9hydubmzpcyn0qhxpu63:latest/val/generations.table.json', 'nrows': 12, 'sha256': '0db69dde812c26041b94055d7652252bb74406fbda3f3263d8cf5116d1549949', 'size': 2868652.0, 'ncols': 31, '_type': 'table-file'}",0.17846666666666666,3066.854178961017,0.049738558054974055,0.0,-1.0757938984085058e-09,0.011640000000000001,0.17759255247358402,200.275390625,0.05651312209574595,0.12538151464554337,0.0,-67.73088836669922,0.948151171207428,0.08018600940704346,4.505703691393137e-05,0.06683333333333333,0.0808,0.09316101198606085,0.2671846666666667,0.0,2.0,2.0,110,0.22813333333333333,-0.007254217751324177,0.10006666666666666,0.19106666666666663,0.06195329372106872,0.27186666666666665,3214.765869140625,0.0512,1.1497022295370698,0.0099394244373911,0.21103882789611816,2.0,8192.0,0.24166666666666667,0.14444665867890766,0.1642666666666667,1.0625109672546387,1e-05,2.06115369216775e-09,0.008448471262108116,0.0935902777855596,0.9956990480422974,112.0,0.027406217398910547,1.0,0.10661,1.0,0.9476654978735557,0.0,0.07131323000724026,-67.73088836669922,2.353852531605504e+17,37.0,1181.3940478060395,0.08338834830956916,0.0,110.0,405.0,2.0,0.014527127515805188,0.4206,0.05635114809354193,0.02166704870888563,1.0,0.015873848323759807,0.3322333333333333,-5.062559260693433e-10,0.08073333333333332,212723.988793041,-5914.138671875,3066.854178961017,1.0889180796220899,0.13812365068588406,0.20832470276230514,0.050626157912666635,-5914.138671875,0.1904542158661846,0.9999999403953552,0.11379698270392563,0.13441666666666668,1384.1548219413917,0.07126963138580322,0.06381354445086687,0.09036679565906525,0.6867450475692749,8192.0,0.02077709437922481
4.7968002036213875e-05,0.0,0.23979109525680542,,0.0,1.8083500474830316e-06,227.56390380859375,,,8192.0,0.0,0.0,,16976188.0,0.3513354957103729,8192.0,0.16382653079926968,193.47679471969604,,,,-790.981201171875,,,496.455078125,0.07711974075066963,,,,8192.0,-0.10739560425281525,,,,,0.09655532240867615,0.9939810037612915,97.154296875,0.7487478852272034,0.03926793858408928,1770433454.3993235,,,115.53283305605873,5.117558002471924,,,,,9.905273763730019e-05,0.08482651805388741,,,0.0,,1293.8545484379865,0.0,,2.0,0.009097397327423096,,0.17951013147830963,0.0,371.18569645192474,,,0.0,,91.1632473609643,-0.05389184610976372,0.0,1.6815378960454836,8192.0,,,-790.981201171875,-0.05346096551511437,-1.2880720490215936e-08,0.0,,1.0,1753.39111328125,0.21349231898784637,,,0.01289477162208641,,1.0,8192.0,5.117558002471924,0.05389184610976372,,,,1873.982186707086,,0.0,-1.2880720490215936e-08,,,200.275390625,,,0.0,-65.84059143066406,0.9477306082844734,0.08264797925949097,4.697602707892656e-05,,,,,0.0,,2.0,111,,-0.008989959955215454,,,,,1753.39111328125,,1.1503202077001333,,0.25125211477279663,,8192.0,,,,1.0586438179016113,1e-05,2.06115369216775e-09,,,0.9939810037612915,114.0,,1.0,,1.0,0.9467578714705691,0.0,,-65.84059143066406,2.353852531605504e+17,37.0,,,0.0,111.0,500.0,2.0,,,,0.02186507927762845,1.0,,,-1.4467016029584556e-08,,214601.740996393,-6834.78173828125,1873.982186707086,1.0890607051551342,0.13871836400358006,,,-6834.78173828125,0.18871602831824608,1.0,,,2264.7211003950533,0.07355058193206787,,0.09228219091892242,0.6800143718719482,8192.0,
4.8576039262115955e-05,0.0,0.2342890202999115,,0.0,2.0891917529297643e-06,332.8968505859375,,,8192.0,0.0,0.0,,16973232.0,0.2961658537387848,8192.0,0.15526285395026207,193.47679471969604,,,,-794.2015380859375,,,496.70220947265625,0.07746729110914147,,,,8192.0,-0.1230580061674118,,,,,0.09694842994213104,0.9932470321655273,95.7109375,0.8220090866088867,0.03620811924338341,1770435332.151334,,,116.14076136704534,4.079501628875732,,,,,9.884333390352193e-05,0.08110483729979023,,,0.0,,1299.685475872946,0.0,,2.0,0.008421719074249268,,0.1770174503326416,0.0,368.151489143027,,,0.0,,91.34135791100562,-0.051328866873518564,0.0,1.6776908379979432,8192.0,,,-794.2015380859375,-0.05085265023808461,6.479579983675876e-09,0.0,,1.0,4493.96630859375,0.20541010797023773,,,0.012162301929492969,,1.0,8192.0,4.079501628875732,0.051328866873518564,,,,1877.5619077750016,,0.0,6.479579983675876e-09,,,200.275390625,,,0.0,-66.2631607055664,0.9501680480316281,0.07921725511550903,3.632006701081991e-05,,,,,0.0,,2.0,112,,-0.005765167064964771,,,,,4493.96630859375,,1.143187320791185,,0.17799091339111328,,8192.0,,,,1.0558691024780273,1e-05,2.06115369216775e-09,,,0.9932470321655273,111.0,,1.0,,1.0,0.9489187714044123,0.0,,-66.2631607055664,2.353852531605504e+17,38.0,,,0.0,112.0,413.0,2.0,,,,0.021690122962027915,1.0,,,5.562956317817225e-09,,216479.921886783,-6022.16455078125,1877.5619077750016,1.0850458052009344,0.13243370287818834,,,-6022.16455078125,0.19022973729374734,1.0,,,2260.009633998443,0.07079553604125977,,0.08924531936645508,0.6803874373435974,8192.0,
5.30569814145565e-05,0.0,0.23406708240509033,,0.0,2.3405606039972326e-06,134.44137573242188,,,8192.0,0.0,0.0,,16975260.0,0.44991663098335266,8192.0,0.1553130755200982,193.47679471969604,,,,-791.412109375,,,499.2613525390625,0.07746438140392164,,,,8192.0,-0.1157304048538208,,,,,0.09660791605710983,0.9940610527992249,96.701171875,0.7936701774597168,0.03714631125330925,1770437210.3324122,,,116.53808876103722,3.8709986209869385,,,,,9.944433492956433e-05,0.08121630220557563,,,0.0,,1299.6366591199767,0.0,,2.0,0.008463144302368164,,0.1779085397720337,0.0,368.3291536490433,,,0.0,,91.21574049000628,-0.05132711755868513,0.0,1.688093440956436,8192.0,,,-791.412109375,-0.050816715229302645,-3.687983030076225e-09,0.0,,1.0,2689.193359375,0.20262011885643005,,,0.012168619403382763,,1.0,8192.0,3.8709986209869385,0.05132711755868513,,,,1877.969494634075,,0.0,-3.687983030076225e-09,,,200.275390625,,,0.0,-65.90370178222656,0.9501910749822855,0.07866382598876953,6.384099833667278e-05,,,,,0.0,,2.0,113,,-0.005649286322295666,,,,,2689.193359375,,1.1434666700661182,,0.2063298225402832,,8192.0,,,,1.0584282875061035,1e-05,2.06115369216775e-09,,,0.9940610527992249,106.0,,1.0,,1.0,0.9490972067360199,0.0,,-65.90370178222656,2.353852531605504e+17,35.0,,,0.0,113.0,887.0,2.0,,,,0.021697997771406345,1.0,,,-2.7798072732565515e-09,,218368.836686332,-7656.40234375,1877.969494634075,1.085218976251781,0.13254341977881268,,,-7656.40234375,0.19016032131585217,1.0,,,2259.7891031381814,0.07020068168640137,,0.08896291255950928,0.677341103553772,8192.0,
4.924798849970102e-05,0.0,0.24141421914100647,,0.0,1.2885560353170789e-06,204.43167114257812,,,8192.0,0.0,0.0,,16974356.0,0.321146696805954,8192.0,0.16674514021724463,193.47679471969604,,,,-772.6947021484375,,,498.06768798828125,0.07811307995945344,,,,8192.0,-0.11833782494068146,,,,,0.09432307630777359,0.994594931602478,96.259765625,0.8043997287750244,0.037131115794181824,1770439099.2470415,,,116.72829399898183,4.917553424835205,,,,,0.00010050975836748401,0.08644382099737413,,,0.0,,1310.5200149050215,0.0,,2.0,0.009214282035827637,,0.17808012664318085,0.0,368.03965854097623,,,0.0,,91.16169743495993,-0.05506549798883498,0.0,1.7060884200036526,8192.0,,,-772.6947021484375,-0.054604845005087554,9.683001067628538e-09,0.0,,1.0,1389.429443359375,0.2181759476661682,,,0.013054417162493337,,1.0,8192.0,4.917553424835205,0.05506549798883498,,,,1888.7168441020185,,0.0,9.683001067628538e-09,,,200.275390625,,,0.0,-66.09245300292969,0.946611424908042,0.08327299356460571,4.716799594461918e-05,,,,,0.0,,2.0,114,,-0.007594447582960129,,,,,1389.429443359375,,1.153486960567534,,0.19560027122497559,,8192.0,,,,1.06385338306427,1e-05,2.06115369216775e-09,,,0.994594931602478,58.0,,1.0,,1.0,0.9461255088665205,0.0,,-66.09245300292969,2.353852531605504e+17,34.0,,,0.0,114.0,532.0,2.0,,,,0.021682098486739423,1.0,,,9.778243104108242e-09,,220254.238968593,-5298.330078125,1888.7168441020185,1.0908094756305218,0.14150931866606697,,,-5298.330078125,0.19029692155997965,0.9999998807907104,,,2246.8105863786027,0.07405871152877808,,0.09318934381008148,0.6849705576896667,8192.0,
4.697695840150118e-05,0.0,0.2376289814710617,,0.0,1.3034350647700421e-06,160.9487762451172,,,8192.0,0.0,0.0,,16970756.0,0.31474193930625916,8192.0,0.15933151077479124,193.47679471969604,,,,-777.2640380859375,,,496.74114990234375,0.07794218165833172,,,,8192.0,-0.11232167482376099,,,,,0.0948808491230011,0.9922683238983154,94.501953125,0.7812850475311279,0.03717854619026184,1770440984.6494696,,,113.55833678692579,4.537798881530762,,,,,9.785314308023233e-05,0.08378147074836306,,,0.0,,1307.6528171930695,0.0,,2.0,0.008687794208526611,,0.1792684644460678,0.0,370.661088453955,,,0.0,,91.12057690590154,-0.052743228094186634,0.0,1.6606418150477111,8192.0,,,-777.2640380859375,-0.05224415590055287,4.066451619877398e-09,0.0,,1.0,3123.071044921875,0.21190837025642395,,,0.012475334478949662,,1.0,8192.0,4.537798881530762,0.052743228094186634,,,,1885.2116821740055,,0.0,4.066451619877398e-09,,,200.275390625,,,0.0,-66.24041748046875,0.9488269579596817,0.0821073055267334,3.408000338822603e-05,,,,,0.0,,2.0,115,,-0.003654992440715432,,,,,3123.071044921875,,1.1479125963523984,,0.21871495246887207,,8192.0,,,,1.0637603998184204,1e-05,2.06115369216775e-09,,,0.9922683238983154,76.0,,1.0,,1.0,0.9475050446920464,0.0,,-66.24041748046875,2.353852531605504e+17,35.0,,,0.0,115.0,378.0,2.0,,,,0.02184116538202276,1.0,,,2.282920297247415e-09,,222142.930062002,-4248.08349609375,1885.2116821740055,1.0879741702228785,0.13652469852240756,,,-4248.08349609375,0.1888963749743577,0.9999998807907104,,,2250.510666848498,0.07341951131820679,,0.09196360409259796,0.6786782145500183,8192.0,
4.5727938413619995e-05,0.0,0.23074504733085632,,0.0,1.617202206982693e-06,117.52859497070312,,,8192.0,0.0,0.0,,16980736.0,0.2913936376571655,8192.0,0.15201365109533072,193.47679471969604,,,,-746.2329711914062,,,498.19647216796875,0.07795666895395181,,,,8192.0,-0.11012384295463562,,,,,0.09109288454055786,0.9945316910743713,99.375,0.7550200819969177,0.0359722264111042,1770442873.3318021,,,116.10933642892633,4.915196418762207,,,,,9.820421435647687e-05,0.07993703076499514,,,0.0,,1307.8958736809436,0.0,,2.0,0.007927417755126953,,0.17453983426094055,0.0,371.1255077610258,,,0.0,,91.14415867102798,-0.05053793302795384,0.0,1.6675798380747437,8192.0,,,-746.2329711914062,-0.050016906345263124,-1.0584002119173874e-08,0.0,,1.0,1194.719970703125,0.19956523180007935,,,0.011817299087852007,,1.0,8192.0,4.915196418762207,0.05053793302795384,,,,1888.492403508979,,0.0,-1.0584002119173874e-08,,,200.275390625,,,0.0,-67.03667449951172,0.9509123810566962,0.07606905698776245,3.676791675388813e-05,,,,,0.0,,2.0,116,,-0.0053766462951898575,,,,,1194.719970703125,,1.140889497473836,,0.24497991800308228,,8192.0,,,,1.0541410446166992,1e-05,2.06115369216775e-09,,,0.9945317506790161,78.0,,1.0,,1.0,0.9504554898875829,0.0,,-67.03667449951172,2.353852531605504e+17,39.0,,,0.0,116.0,448.0,2.0,,,,0.02185567856193193,1.0,,,-9.576002213407264e-09,,224021.837745931,-5297.06982421875,1888.492403508979,1.083758994936943,0.13047496357467026,,,-5297.06982421875,0.18880433711080022,1.0,,,2247.922200858255,0.0681416392326355,,0.08722513914108276,0.6823925375938416,8192.0,
4.985695704817772e-05,0.0,0.2332773506641388,,0.0,1.2939331344163918e-06,196.63302612304688,,,8192.0,0.0,0.0,,16970724.0,0.30338168144226074,8192.0,0.1571623869240284,193.47679471969604,,,,-746.7901611328125,,,497.71453857421875,0.07768603288531295,,,,8192.0,-0.11090859770774841,,,,,0.09116091579198837,0.9957556128501892,94.486328125,0.550036609172821,0.035959042608737946,1770444752.248286,,,113.99548119900282,3.9725656509399414,,,,,9.758434878923548e-05,0.08212818441097625,,,0.0,,1303.3553538999986,0.0,,2.0,0.008236229419708252,,0.17366421222686768,0.0,367.96001416200306,,,0.0,,91.18629093200434,-0.05209073913283646,0.0,1.6560770500218496,8192.0,,,-746.7901611328125,-0.05164872336899862,-3.4840272888914114e-09,0.0,,1.0,3319.689453125,0.20525962114334106,,,0.012245343805261655,,1.0,8192.0,3.9725656509399414,0.05209073913283646,,,,1878.7098087599734,,0.0,-3.4840272888914114e-09,,,200.275390625,,,0.0,-66.60648345947266,0.949441404081881,0.0769379734992981,4.678498953580856e-05,,,,,0.0,,2.0,117,,-0.007478587329387665,,,,,3319.689453125,,1.1452236119657755,,0.44996339082717896,,8192.0,,,,1.060330867767334,1e-05,2.06115369216775e-09,,,0.9957555532455444,62.0,,1.0,,1.0,0.9495155365500199,0.0,,-66.60648345947266,2.353852531605504e+17,38.0,,,0.0,117.0,434.0,2.0,,,,0.02168204574902067,1.0,,,-1.7656608397587092e-09,,225898.367364373,-3505.49072265625,1878.7098087599734,1.0861594239249825,0.13421892299083993,,,-3505.49072265625,0.19028549422101504,0.9999999403953552,,,2258.295017259928,0.06870174407958984,,0.0882314071059227,0.6876705288887024,8192.0,
