val-aux/hmmt25/reward/best@4/std,critic/advantages/min,training/rollout_actor_probs_pearson_corr,_runtime,val-aux/num_turns/mean,val-aux/aime25/reward/best@4/mean,val-aux/beyondaime/reward/worst@4/mean,val-aux/aime24/reward/worst@2/mean,timing_s/agent_loop/slowest/generate_sequences,val-aux/hmmt25/reward/best@4/mean,val-core/beyondaime/reward/mean@8,critic/returns/mean,val-core/brumo25/reward/best@8/std,timing_s/gen,critic/advantages/mean,val-core/aime24/reward/best@8/mean,val-aux/hmmt25/reward/worst@4/mean,num_turns/mean,actor/is_ratio_mean,val-aux/brumo25/reward/worst@8/mean,rollout_corr/chi2_seq,response_length_non_aborted/mean,val-core/aime24/reward/best@8/std,rollout_corr/rollout_log_ppl,rollout_corr/k3_kl,val-aux/beyondaime/reward/worst@4/std,val-aux/aime25/reward/worst@8/std,rollout_corr/log_ppl_diff,val-aux/aime24/reward/best@2/mean,val-aux/hmmt25/reward/worst@8/std,critic/returns/min,val-aux/brumo25/reward/best@4/mean,rollout_corr/ppl_ratio,timing_s/agent_loop/tool_calls/max,rollout_corr/rollout_rs_std,val-aux/brumo25/reward/best@2/mean,val-core/brumo25/reward/mean@8,val-core/avg/reward/mean@8,timing_per_token_ms/adv,val-aux/aime25/reward/worst@2/mean,val-aux/brumo25/reward/worst@4/mean,response_length/mean,timing_s/step,timing_s/agent_loop/tool_calls/min,rollout_corr/rollout_rs_ratio_fraction_high,_timestamp,response_length/clip_ratio,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/training_log_ppl,val-aux/aime24/reward/worst@8/mean,prompt_length/mean,training/epoch,val-aux/beyondaime/reward/worst@2/mean,val-aux/brumo25/reward/worst@8/std,val-core/avg/reward/best@8/std,val-aux/beyondaime/reward/best@2/mean,val-aux/aime25/reward/best@2/std,perf/max_memory_reserved_gb,critic/advantages/max,val-core/hmmt25/reward/best@8/std,distill/teacher_kl,rollout_corr/rollout_rs_seq_max,prompt_length/min,rollout_corr/rollout_rs_seq_min,val-aux/beyondaime/reward/best@2/std,val-aux/aime24/reward/best@4/mean,val-aux/beyondaime/reward/worst@8/std,val-aux/aime25/reward/std@8,val-aux/hmmt25/reward/std@8,val-aux/brumo25/reward/best@4/std,actor/entropy,training/global_step,val-core/beyondaime/reward/best@8/std,rollout_corr/rollout_rs_max,val-aux/beyondaime/reward/best@4/std,val-aux/aime25/reward/best@2/mean,val-aux/aime24/reward/worst@8/std,val-core/hmmt25/reward/mean@8,val-aux/beyondaime/reward/best@4/mean,val-core/aime25/reward/best@8/std,prompt_length/clip_ratio,training/rollout_probs_diff_valid,val-core/hmmt25/reward/best@8/mean,timing_s/testing,critic/rewards/mean,training/rollout_probs_diff_std,rollout_corr/rollout_is_veto_fraction,response_length_non_aborted/min,rollout_corr/log_ppl_diff_max,timing_per_token_ms/update_actor,val-aux/aime25/reward/worst@8/mean,val-aux/beyondaime/reward/worst@2/std,rollout_corr/kl,rollout_corr/log_ppl_diff_min,val-aux/aime24/reward/best@4/std,val-aux/hmmt25/reward/best@2/mean,val-aux/beyondaime/reward/std@8,val-aux/aime24/reward/worst@2/std,val-aux/brumo25/reward/std@8,val-aux/aime24/reward/worst@4/mean,actor/pg_loss,critic/score/max,val-aux/aime25/reward/worst@4/std,val-aux/hmmt25/reward/worst@4/std,_step,val-aux/hmmt25/reward/worst@2/mean,rollout_corr/rollout_rs_seq_mean,response_length/min,num_turns/max,rollout_corr/rollout_rs_seq_fraction_high,val/generations,timing_s/agent_loop/slowest/prompt_length,timing_per_token_ms/gen,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/num_turns/min,rollout_corr/rollout_rs_min,rollout_corr/rollout_rs_seq_masked_fraction,critic/returns/max,val-core/aime25/reward/mean@8,timing_s/agent_loop/generate_sequences/min,rollout_corr/training_ppl,timing_s/agent_loop/slowest/tool_calls,timing_s/reward,val-core/beyondaime/reward/best@8/mean,timing_s/stop_profile,critic/rewards/max,val-aux/hmmt25/reward/best@2/std,rollout_corr/rollout_rs_eff_sample_size,prompt_length/max,num_turns/min,val-aux/aime25/reward/worst@4/mean,val-aux/aime24/reward/worst@4/std,response_length_non_aborted/max,timing_s/agent_loop/generate_sequences/max,val-core/aime24/reward/mean@8,rollout_corr/rollout_rs_mean,val-aux/num_turns/max,critic/rewards/min,rollout_corr/rollout_rs_masked_fraction,val-aux/hmmt25/reward/worst@2/std,perf/mfu/actor,perf/max_memory_allocated_gb,val-core/brumo25/reward/best@8/mean,val-aux/aime25/reward/worst@2/std,timing_s/update_actor,response/aborted_ratio,val-aux/brumo25/reward/worst@2/mean,perf/time_per_step,val-aux/brumo25/reward/worst@4/std,critic/score/min,val-aux/aime24/reward/best@2/std,perf/throughput,timing_s/agent_loop/generate_sequences/mean,perf/cpu_memory_used_gb,val-aux/brumo25/reward/worst@2/std,val-aux/hmmt25/reward/worst@8/mean,val-aux/aime24/reward/std@8,rollout_corr/rollout_rs_seq_fraction_low,timing_s/start_profile,val-core/aime25/reward/best@8/mean,val-aux/brumo25/reward/best@2/std,training/rollout_probs_diff_max,response_length/max,rollout_corr/rollout_rs_seq_std,timing_s/save_checkpoint,timing_s/old_log_prob_pre,response_length_non_aborted/clip_ratio,timing_s/agent_loop/slowest/response_length,rollout_corr/rollout_rs_ratio_fraction_low,critic/score/mean,timing_s/adv,rollout_corr/rollout_ppl,val-core/avg/reward/best@8/mean,rollout_corr/log_ppl_abs_diff,timing_s/agent_loop/tool_calls/mean,rollout_corr/chi2_token,training/rollout_probs_diff_mean,val-aux/aime25/reward/best@4/std,actor/lr,adv/mean,val-aux/beyondaime/reward/worst@8/mean,perf/total_num_tokens,actor/grad_norm
,-69.31452941894531,0.4175676107406616,222017.030643832,,,,,0.0,,,7.559882497787385e-09,,1350.4717501009582,7.559882497787385e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.13714670861372724,0.03372599248541519,,,-0.1246769015560858,,,-69.31452941894531,,0.8834592560306191,0.0,0.35764193534851074,,,,0.00010651030666954463,,,8192.0,1941.682060673018,0.0,0.06840848922729492,1770440774.128027,1.0,0.3423733711242676,0.012469807297748048,,97.154296875,0.0,,,,,,200.33203125,0.852717936038971,,0.808228075504303,1.3210747241973877,37.0,0.6576266288757324,,,,,,,0.05132506415247917,111.0,,14.36163330078125,,,,,,,0.0,1.0,,,-6621.00439453125,0.21705122292041779,0.0,8192.0,-0.015809139236807823,0.02204858928642115,,,-0.1230665800976567,-0.21044951677322388,,,,,,,2.731379871612205e-06,2894.32568359375,,,111,,1.1632894277572632,8192.0,2.0,0.0,,114.0,0.08049438894396771,0.0,,2.06115369216775e-09,1.0,0.852717936038971,,0.0,1.012554288841784,0.0,92.5438247229904,,5.072099156677723e-05,2894.32568359375,,0.9118399069529819,500.0,2.0,,,8192.0,0.0,,1.1632894277572632,,-25640.294921875,0.13765084743499756,,0.18717583934422014,193.47679471969604,,,374.3009968610713,0.0,,1941.682060673018,,-25640.294921875,,2185.7579497484494,0.0,498.12646484375,,,,0.0,3.916909918189049e-05,,,0.9999983310699463,8192.0,0.055739447474479675,,121.98860263405368,1.0,8192.0,0.06924235820770264,-6621.00439453125,1.8081389899598435,1.1480050552636385,,0.1246769015560858,0.0,0.4154461557045579,0.16060596704483032,,1e-05,8.639865711757011e-09,,16976188.0,0.35084599256515503
,-70.82254791259766,0.4201454818248749,223961.096513269,,,,,0.0,,,-1.509390251674958e-10,,1357.0152760170167,-1.509390251674958e-10,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.13440540648298338,0.03282073420996312,,,-0.12229268124792725,,,-70.82254791259766,,0.8855634825304151,0.0,0.3528432548046112,,,,9.969311024079998e-05,,,8192.0,1944.0647363549797,0.0,0.06610757112503052,1770442718.3903098,1.0,0.30329978466033936,0.012112725380575284,,95.7109375,0.0,,,,,,200.33203125,0.811712920665741,,0.7736606597900391,1.3032997846603394,38.0,0.8669081926345825,,,,,,,0.04955390840768814,112.0,,14.927908897399902,,,,,,,0.0,1.0,,,-6337.828125,0.21430830657482147,0.0,8192.0,-0.012635637074708939,0.021860149410138863,,,-0.12070840393425897,-0.20955893397331238,,,,,,,2.7511014861758554e-06,4679.72802734375,,,112,,1.1607214212417603,8192.0,2.0,0.0,,111.0,0.08088441348177294,0.0,,2.06115369216775e-09,1.0,0.811712920665741,,0.0,1.0121924467384815,0.0,92.25842094793916,,5.004799459129572e-05,4679.72802734375,,0.9137081138545057,413.0,2.0,,,8192.0,0.0,,1.1607215404510498,,-29763.99609375,0.1323169469833374,,0.18877576687446368,193.47679471969604,,,371.0373874929501,0.0,,1944.0647363549797,,-29763.99609375,,2182.6989197674466,0.0,499.13531494140625,,,,0.0,3.958400338888168e-05,,,0.9999971389770508,8192.0,0.054120272397994995,,121.50887449993752,1.0,8192.0,0.06620937585830688,-6337.828125,1.692114288918674,1.1448548594489694,,0.12229268124792725,0.0,0.405868305824697,0.1565510630607605,,1e-05,-5.903393329731443e-09,,16973232.0,0.3221704661846161
,-70.34009552001953,0.42479655146598816,225911.195369672,,,,,0.0,,,-8.690001607192244e-09,,1353.7508044909919,-8.690001607192244e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1351481454912573,0.03297654127527494,,,-0.12301170185673982,,,-70.34009552001953,,0.8849561610259116,0.0,0.353120356798172,,,,0.00010068153029512393,,,8192.0,1943.8476136330282,0.0,0.06663233041763306,1770444662.4644947,1.0,0.3126249313354492,0.012136442594055552,,96.701171875,0.0,,,,,,200.33203125,0.7931267619132996,,0.7805866003036499,1.3126249313354492,35.0,0.7958642244338989,,,,,,,0.04959258809685707,113.0,,16.264204025268555,,,,,,,0.0,1.0,,,-6394.56591796875,0.21345961093902588,0.0,8192.0,-0.00925158429890871,0.021970729947227118,,,-0.12129940441809595,-0.20705340802669525,,,,,,,2.533437457152843e-06,-112.92694091796875,,,113,,1.1624834537506104,8192.0,2.0,0.0,,106.0,0.08068983581608485,0.0,,2.06115369216775e-09,1.0,0.7931267619132996,,0.0,1.0122167496010661,0.0,92.48119517590385,,5.1776994951069355e-05,-112.92694091796875,,0.9137425502374926,887.0,2.0,,,8192.0,0.0,,1.1624834537506104,,-18563.18359375,0.13257873058319092,,0.18783369305652642,193.47679471969604,,,372.9588532439666,0.0,,1943.8476136330282,,-18563.18359375,,2183.2035444735093,0.0,500.14404296875,,,,0.0,6.636802572757006e-05,,,1.0,8192.0,0.053632546216249466,,122.39827528398018,1.0,8192.0,0.06594640016555786,-6394.56591796875,1.7090951539576054,1.145746705122292,,0.12301170185673982,0.0,0.4080076292157173,0.15670281648635864,,1e-05,-1.2884017408509862e-08,,16975260.0,0.35285115242004395
,-70.50789642333984,0.4218805432319641,227851.797101062,,,,,0.0,,,-1.8032700666026358e-08,,1359.5069101710105,-1.8032700666026358e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.14087096450384706,0.03448388299148064,,,-0.12829572497867048,,,-70.50789642333984,,0.8802939252927899,0.0,0.35837283730506897,,,,0.00010168944824737075,,,8192.0,1949.8841427529696,0.0,0.0694509744644165,1770446612.5549753,1.0,0.32388603687286377,0.012575239336001687,,96.259765625,0.0,,,,,,200.33203125,0.7799474596977234,,0.8006202578544617,1.3238860368728638,34.0,0.9185491800308228,,,,,,,0.05115965008735657,114.0,,12.770410537719727,,,,,,,0.0,1.0,,,-6558.6806640625,0.21492648124694824,0.0,8192.0,-0.016679253429174423,0.02196912082885495,,,-0.12657734769163653,-0.217182457447052,,,,,,,2.317475562674254e-06,-495.103759765625,,,114,,1.169950246810913,8192.0,2.0,0.0,,58.0,0.08103292645043197,0.0,,2.06115369216775e-09,1.0,0.7799474596977234,,0.0,1.0126612093299627,0.0,92.49227555806283,,5.216104909777641e-05,-495.103759765625,,0.9122730548122396,532.0,2.0,,,8192.0,0.0,,1.169950246810913,,-18923.21875,0.1373450756072998,,0.18784203762338328,193.47679471969604,,,372.91167795599904,0.0,,1949.8841427529696,,-18923.21875,,2176.328791519189,0.0,499.265625,,,,0.0,6.694498006254435e-05,,,1.0,8192.0,0.05634182691574097,,122.69397234602366,1.0,8192.0,0.0678941011428833,-6558.6806640625,1.7261128959944472,1.1523234993219376,,0.12829572497867048,0.0,0.42623279709368944,0.16222035884857178,,1e-05,-1.9702707021451715e-08,,16974356.0,0.3758102357387543
,-70.3255844116211,0.4255911707878113,229779.29771369,,,,,0.0,,,-1.4799006464727427e-08,,1359.750894311932,-1.4799006464727427e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.14285740407649428,0.0352091671229573,,,-0.1300858937902376,,,-70.3255844116211,,0.8787592272274196,0.0,0.3610171973705292,,,,0.00010489935097499955,,,8192.0,1940.4083751260769,0.0,0.07129645347595215,1770448553.1649873,1.0,0.34647583961486816,0.012771510213497095,,94.501953125,0.0,,,,,,200.33203125,0.7770131826400757,,0.8109854459762573,1.3464758396148682,35.0,0.9636080861091614,,,,,,,0.05182719975709915,115.0,,16.115968704223633,,,,,,,0.0,1.0,,,-6643.5927734375,0.214948832988739,0.0,8192.0,-0.009630654007196426,0.021828086757774753,,,-0.1283317975467071,-0.22488057613372803,,,,,,,2.457931579158412e-06,3506.239013671875,,,115,,1.1741647720336914,8192.0,2.0,0.0,,76.0,0.08104746903848242,0.0,,2.06115369216775e-09,1.0,0.7770131826400757,,0.0,1.0128604341298342,0.0,92.90248213999439,,5.1936949603259563e-05,3506.239013671875,,0.911495308986249,378.0,2.0,,,8192.0,0.0,,1.1741647720336914,,-18669.56640625,0.1395479440689087,,0.1890418357286858,193.47679471969604,,,370.43913431302644,0.0,,1940.4083751260769,,-18669.56640625,,2186.4928302653475,0.0,499.0478515625,,,,0.0,3.78880649805069e-05,,,0.9999986886978149,8192.0,0.05436805263161659,,114.97965255600866,1.0,8192.0,0.06825149059295654,-6643.5927734375,1.7802212899550796,1.1546766376122832,,0.1300858937902376,0.0,0.4336098823696375,0.16372409462928772,,1e-05,-9.741278894637162e-09,,16970756.0,0.32908573746681213
,-70.09700012207031,0.42099395394325256,231697.358114348,,,,,0.0,,,-1.0197397370959038e-09,,1346.7014196550008,-1.0197397370959038e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1379801119910553,0.03379394725197926,,,-0.12553145765559748,,,-70.09700012207031,,0.8827686090953648,0.0,0.35542985796928406,,,,0.00010208235573500705,,,8192.0,1927.2939356849529,0.0,0.06887894868850708,1770450480.6656528,1.0,0.31547999382019043,0.012448653040337376,,99.375,0.0,,,,,,200.33203125,0.7818618416786194,,0.7650213241577148,1.3154799938201904,39.0,0.6934336423873901,,,,,,,0.05001036450266838,116.0,,16.919748306274414,,,,,,,0.0,1.0,,,-6267.0546875,0.21328669786453247,0.0,8192.0,-0.012586083263158798,0.021857872855158507,,,-0.12379720230819657,-0.2048528641462326,,,,,,,2.740596218853142e-06,2583.72607421875,,,116,,1.1706922054290771,8192.0,2.0,0.0,,78.0,0.08026965973705058,0.0,,2.06115369216775e-09,1.0,0.7818618416786194,,0.0,1.0125334924086928,0.0,92.27926269499585,,4.857592284679413e-05,2583.72607421875,,0.9134878222430142,448.0,2.0,,,8192.0,0.0,,1.1706922054290771,,-21607.369140625,0.13308382034301758,,0.18882479325771914,193.47679471969604,,,371.16276847501285,0.0,,1927.2939356849529,,-21607.369140625,,2202.6655723851886,0.0,498.42242431640625,,,,0.0,3.97759722545743e-05,,,0.9999986886978149,8192.0,0.053960174322128296,,114.85467974701896,1.0,8192.0,0.0642048716545105,-6267.0546875,1.7334335329942405,1.149058472365141,,0.12553145765559748,0.0,0.41714493185281754,0.1583363264799118,,1e-05,4.834321387647833e-09,,16980736.0,0.34367838501930237
,-70.88725280761719,0.42745301127433777,233624.088216945,,,,,0.0,,,-1.3394009457101674e-08,,1337.8325201700209,-1.3394009457101674e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1376182745443657,0.03364641148073133,,,-0.12521746079437435,,,-70.88725280761719,,0.8830020288005471,0.0,0.35413050651550293,,,,0.00010191569670335874,,,8192.0,1917.8648109619971,0.0,0.06863564252853394,1770452398.7259383,1.0,0.32328295707702637,0.012400814128341153,,94.486328125,0.0,,,,,,200.33203125,0.7284120321273804,,0.756760835647583,1.3232829570770264,38.0,0.9508547782897949,,,,,,,0.04941561073064804,117.0,,15.029809951782227,,,,,,,0.0,1.0,,,-6199.384765625,0.211365208029747,0.0,8192.0,-0.016924278810620308,0.021836430246467448,,,-0.12350037234136835,-0.22154393792152405,,,,,,,2.2285419900569536e-06,1834.610107421875,,,117,,1.1716172695159912,8192.0,2.0,0.0,,62.0,0.07974103213369971,0.0,,2.06115369216775e-09,1.0,0.7284120321273804,,0.0,1.0124845188111067,0.0,92.20660582394339,,5.052797496318817e-05,1834.610107421875,,0.9141480197837458,434.0,2.0,,,8192.0,0.0,,1.1716172695159912,,-28442.076171875,0.13138359785079956,,0.1889711772439282,193.47679471969604,,,370.58003085805103,0.0,,1917.8648109619971,,-28442.076171875,,2212.1898142924265,0.0,498.13232421875,,,,0.0,3.798399120569229e-05,,,0.9999986290931702,8192.0,0.050264790654182434,,114.95223082404118,1.0,8192.0,0.06274795532226562,-6199.384765625,1.729583160020411,1.148579876869917,,0.12521746079437435,0.0,0.41570837143808603,0.1568945199251175,,1e-05,-1.4474577092471463e-08,,16970724.0,0.34595921635627747
,-74.7953109741211,0.41108155250549316,235559.471589862,,,,,0.0,,,1.8460584172430572e-08,,1343.4662772119045,1.8460584172430572e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.14007578266318887,0.03431883051234763,,,-0.1275162390084006,,,-74.7953109741211,,0.8809981937520206,0.0,0.3588612973690033,,,,9.749169081713042e-05,,,8192.0,1926.5355735189514,0.0,0.06922292709350586,1770454325.4561064,1.0,0.6303242444992065,0.012559544440591708,,95.318359375,0.0,,,,,,200.33203125,0.7292288541793823,,0.7935794591903687,1.3217533826828003,39.0,0.36967575550079346,,,,,,,0.05250196158885956,118.0,,17.165752410888672,,,,,,,0.0,1.0,,,-6501.0029296875,0.21749842166900635,0.0,8192.0,-0.01955544203519821,0.021893614597388738,,,-0.12579730991274118,-0.2103678435087204,,,,,,,2.7221980084535247e-06,7784.0908203125,,,118,,1.1672285795211792,8192.0,2.0,0.0,,57.0,0.08007683022093204,0.0,,2.06115369216775e-09,1.0,0.7292288541793823,,0.0,1.0126455510035157,0.0,92.34335251804441,,4.9727968871593475e-05,7784.0908203125,,0.9117722152013411,282.0,2.0,,,8192.0,0.0,,1.1672285795211792,,-26885.0859375,0.13842147588729858,,0.18848754070784238,193.47679471969604,,,371.58779741392937,0.0,,1926.5355735189514,,-26885.0859375,,2202.454529427489,0.0,497.73297119140625,,,,0.00146484375,3.827200271189213e-05,,,0.9999939203262329,8192.0,0.06206982955336571,,116.92198402108625,1.0,8192.0,0.06919854879379272,-6501.0029296875,1.6546707029920071,1.15143830049783,,0.1275162390084006,0.0,0.4238555058836937,0.16304229199886322,,1e-05,1.8916610500241404e-08,,16972428.0,0.3568010628223419
,-69.69715118408203,0.4238457679748535,238686.684507036,,,,,0.0,,,-2.8205451307883322e-09,,1349.9678548009833,-2.8205451307883322e-09,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.14743437810102478,0.03640753237414174,,,-0.1343853982980363,,,-69.69715118408203,,0.8749368153512478,0.0,0.3649243414402008,,,,9.638671988053503e-05,,,8192.0,1935.1876803969499,0.0,0.07305699586868286,1770456260.8394463,1.0,0.49305760860443115,0.013048978711594827,,94.470703125,0.0,,,,,,200.33203125,0.7944076657295227,,0.8112751841545105,1.3236455917358398,37.0,0.5069423913955688,,,,,,,0.05364209786057472,119.0,,15.15241813659668,,,,,,,0.0,1.0,,,-6645.966796875,0.21607857942581177,0.0,8192.0,-0.020188601687550545,0.022061306010917266,,,-0.13275491370586678,-0.2161017656326294,,,,,,,2.4412110609661752e-06,5939.74853515625,,,119,,1.1782947778701782,8192.0,2.0,0.0,,77.0,0.08046435444360872,0.0,,2.06115369216775e-09,1.0,0.7944076657295227,,0.0,1.013140826486051,0.0,92.3283692440018,,6.224098615348339e-05,5939.74853515625,,0.9103107246537858,326.0,2.0,,,8192.0,0.0,,1.1782947778701782,,-24688.451171875,0.14356344938278198,,0.18704468996346554,193.47679471969604,,,374.3956294290256,0.0,,1935.1876803969499,,-24688.451171875,,2192.383221006106,0.0,497.64239501953125,,,,0.0,3.3791991882026196e-05,,,0.9999984502792358,8192.0,0.05758658051490784,,116.30326379102189,1.0,8192.0,0.07050645351409912,-6645.966796875,1.6357493359828368,1.1598881101235747,,0.1343853982980363,0.0,0.4486639183014631,0.1683637946844101,,1e-05,-1.7670884755460747e-09,,16970692.0,0.3262638449668884
0.04922276718604894,-69.49266815185547,0.4214959144592285,240624.785156257,2.0,0.33686666666666665,0.01864,0.14866666666666667,0.0,0.16033333333333336,0.055,1.0224400492919727e-10,0.08133802767726998,1348.428357886034,1.0224400492919727e-10,0.34973333333333334,0.07830000000000001,2.0,1.0,0.1173,2.353852531605504e+17,8192.0,0.08059646524900753,0.14914505800697953,0.03686073704739101,0.019402220942807708,0.027304973894713185,-0.13601066858973354,0.2511666666666667,0.00991048827141114,-69.49266815185547,0.39963333333333334,0.8734801504760981,0.0,0.3672553598880768,0.3363333333333333,0.26666666666666666,0.17516666666666666,9.879981315542623e-05,0.1954,0.14633333333333332,8192.0,3134.9381974140415,0.0,0.07408714294433594,1770459395.971483,1.0,0.31514835357666016,0.013134389839251526,0.10396666666666667,93.1796875,0.0,0.0321,0.039716939066704864,0.06356124706830385,0.07888,0.11686486162398099,200.33203125,0.7243044972419739,0.035695865638220955,0.8289015293121338,1.3151483535766602,38.0,0.7546054124832153,0.058497093021158714,0.3028666666666667,0.008162753128761273,0.11679142971585783,0.05432523398532439,0.12162210092829576,0.054301369935274124,120.0,0.03941645341836687,13.687992095947266,0.052408923252271346,0.28753333333333336,0.01692197915034268,0.1125,0.10355,0.0807594233586539,0.0,1.0,0.18163333333333334,1201.8974284150172,-6790.361328125,0.21715889871120453,0.0,8192.0,-0.01114207785576582,0.021993189847475544,0.14753333333333335,0.03809651354814689,-0.13447033346164972,-0.21788795292377472,0.10738785006727344,0.13503333333333334,0.0565285596397103,0.08438103892895342,0.16573295760091966,0.1174,2.4869874855060203e-06,0.0230255126953125,0.04663359163171585,0.021065225703854207,120,0.09056666666666666,1.1799967288970947,8192.0,2.0,0.0,"{'sha256': '958958197853f6bed07a1b3fe16c3048e2f152dd4e11a807637bfde8683facc9', '_type': 'table-file', 'ncols': 31, 'path': 'media/table/val/generations_119_958958197853f6bed07a.table.json', '_latest_artifact_path': 'wandb-client-artifact://2ljyn3evkx6j7n5355c65mgwes2ykclcbajlw0wsuza8u69xufzq0y3kj32tv67pqijf2tyycsvst163tk7156dwk7pdkn9ppzej7hcixlk6rm0yckmqruvq7724v63e:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://lcn5qapo9sxx61noi2oee7qvorx3ba1st15p4q35plrvgspr1rjoloasyqke9qg7t6i12av54dgejn5sd3yz9qm7d3myk2zk7xxajaxryomvdnbnutqdowdelmra8xkq/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'size': 3172096.0, 'nrows': 13}",93.0,0.08037259327686036,0.0,2.0,2.06115369216775e-09,1.0,0.7243044972419739,0.24166666666666667,0.0,1.0132275065407157,0.0,92.12717212201096,0.12679,8.716899901628494e-05,0.0230255126953125,0.05584118200710432,0.9094888875950826,430.0,2.0,0.1663666666666667,0.042650300463572176,8192.0,0.0,0.2,1.1799967288970947,2.0,-19079.888671875,0.14604783058166504,0.036586051589684344,0.1876086304665584,193.47679471969604,0.45083333333333336,0.08182101294795885,373.18150100507773,0.0,0.19583333333333333,3134.9381974140415,0.07904449343130465,-19079.888671875,0.12290567553480981,1353.1405510638663,0.0,497.35308837890625,0.12872320171596524,0.06993333333333333,0.12190489652895292,0.0,3.859202843159437e-05,0.3844,0.15385762317081214,0.9999984502792358,8192.0,0.05825260654091835,,117.07247807399835,1.0,8192.0,0.0719606876373291,-6790.361328125,1.6764399720123038,1.1618235250934958,0.298678,0.13601066858973354,0.0,0.45437505654990673,0.1707221269607544,0.10409640332197335,1e-05,5.1803628053903594e-09,0.012279999999999998,16968048.0,0.3529646694660187
,-70.21952819824219,0.4203207194805145,242547.858622605,,,,,0.0,,,-1.9324369660012053e-08,,1344.8010377079481,-1.9324369660012053e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.1406837495160289,0.03455560658767354,,,-0.12808415736071765,,,-70.21952819824219,,0.880496165715158,0.0,0.35911086201667786,,,,9.964359730811698e-05,,,8192.0,1929.9427277940558,0.0,0.07074975967407227,1770461326.1531694,1.0,0.32635974884033203,0.012599591471371241,,98.943359375,0.0,,,,,,200.33203125,0.7647737860679626,,0.7977601289749146,1.326359748840332,39.0,0.8096444010734558,,,,,,,0.05120108649134636,121.0,,16.419200897216797,,,,,,,0.0,1.0,,,-6535.25146484375,0.21479034423828125,0.0,8192.0,-0.016258269548416138,0.022079799001309477,,,-0.12634257192257792,-0.21388591825962067,,,,,,,2.517360643494726e-06,1047.8739013671875,,,121,,1.1737403869628906,8192.0,2.0,0.0,,100.0,0.08015638814615894,0.0,,2.06115369216775e-09,1.0,0.7647737860679626,,0.0,1.0126857720315456,0.0,92.34323227405548,,5.494395736604929e-05,1047.8739013671875,,0.9122063898971221,820.0,2.0,,,8192.0,0.0,,1.1737403869628906,,-24373.630859375,0.13702255487442017,,0.1869169461229045,193.47679471969604,,,374.9117192319827,0.0,,1929.9427277940558,,-24373.630859375,,2199.5279646728354,0.0,500.57763671875,,,,0.0,8.93130199983716e-05,,,0.9999988079071045,8192.0,0.055301547050476074,,115.63404856796842,1.0,8192.0,0.0662727952003479,-6535.25146484375,1.691933535039425,1.1521341353654861,,0.12808415736071765,0.0,0.42635939456522465,0.16172324120998383,,1e-05,-2.2798033683102403e-08,,16979852.0,0.3290845453739166
,-71.05355834960938,0.42730915546417236,244474.228157042,,,,,0.0,,,-1.6446586315055356e-08,,1339.5623949649744,-1.6446586315055356e-08,,,2.0,1.0,,2.353852531605504e+17,8192.0,,0.14064403768861666,0.03455114051757846,,,-0.12800630077254027,,,-71.05355834960938,,0.8805411225184798,0.0,0.35850584506988525,,,,0.00010335043564141913,,,8192.0,1922.8630385759752,0.0,0.06961703300476074,1770463249.226453,1.0,0.3222942352294922,0.012637736486794893,,96.603515625,0.0,,,,,,200.33203125,0.732735812664032,,0.7856886386871338,1.3222942352294922,39.0,0.8898907899856567,,,,,,,0.05152197182178497,122.0,,15.820771217346191,,,,,,,0.0,1.0,,,-6436.361328125,0.2139337956905365,0.0,8192.0,-0.012342617847025394,0.022110077143764808,,,-0.1261949943145737,-0.21179717779159546,,,,,,,2.1276935362468663e-06,5641.06298828125,,,122,,1.1704766750335693,8192.0,2.0,0.0,,92.0,0.07984414070635881,0.0,,2.06115369216775e-09,1.0,0.732735812664032,,0.0,1.0127243725582957,0.0,92.21552623901516,,5.2863964810967445e-05,5641.06298828125,,0.9122412091953078,391.0,2.0,,,8192.0,0.0,,1.1704766750335693,,-18219.01953125,0.13687902688980103,,0.186641476982987,193.47679471969604,,,375.31988612003624,0.0,,1922.8630385759752,,-18219.01953125,,2207.003262771553,0.0,498.7301025390625,,,,0.0,5.923199933022261e-05,,,0.9999995231628418,8192.0,0.05358264595270157,,113.45202791306656,1.0,8192.0,0.06726199388504028,-6436.361328125,1.7543798460392281,1.152055000886321,,0.12800630077254027,0.0,0.425921649672091,0.16120140254497528,,1e-05,-2.3198873932983588e-08,,16975060.0,0.3326437771320343
