perf/throughput,training/rollout_probs_diff_valid,_timestamp,val-core/brumo25/reward/best@8/mean,val/generations,val-core/aime25/reward/best@8/mean,critic/score/max,rollout_corr/log_ppl_diff,training/global_step,val-aux/hmmt25/reward/worst@4/mean,rollout_corr/kl,timing_per_token_ms/adv,perf/mfu/actor,response/aborted_ratio,critic/returns/min,val-aux/beyondaime/reward/std@8,val-aux/aime24/reward/best@2/std,perf/cpu_memory_used_gb,val-aux/aime25/reward/best@2/mean,val-aux/aime24/reward/best@4/std,val-aux/num_turns/min,val-aux/num_turns/mean,_runtime,response_length_non_aborted/min,val-aux/aime25/reward/worst@8/mean,val-aux/aime24/reward/best@4/mean,val-aux/brumo25/reward/worst@8/mean,val-core/brumo25/reward/best@8/std,val-core/aime25/reward/mean@8,val-aux/brumo25/reward/worst@2/mean,timing_s/update_actor,val-aux/brumo25/reward/worst@4/mean,rollout_corr/k3_kl,perf/max_memory_reserved_gb,timing_s/step,val-aux/aime24/reward/std@8,rollout_corr/training_ppl,val-core/aime25/reward/best@8/std,timing_s/stop_profile,prompt_length/clip_ratio,rollout_corr/log_ppl_diff_max,val-core/avg/reward/mean@8,val-aux/brumo25/reward/best@4/std,training/epoch,val-aux/brumo25/reward/best@2/std,val-aux/aime25/reward/worst@2/mean,perf/max_memory_allocated_gb,val-aux/beyondaime/reward/worst@2/mean,adv/mean,val-aux/beyondaime/reward/worst@8/std,val-aux/beyondaime/reward/worst@2/std,timing_s/agent_loop/slowest/generate_sequences,actor/pg_loss,critic/returns/max,val-core/beyondaime/reward/best@8/std,val-aux/aime25/reward/worst@8/std,timing_s/agent_loop/slowest/tool_calls,timing_s/agent_loop/tool_calls/mean,response_length/clip_ratio,val-aux/aime25/reward/worst@4/std,val-aux/hmmt25/reward/best@4/std,timing_s/adv,val-aux/brumo25/reward/worst@4/std,critic/score/min,val-core/hmmt25/reward/best@8/std,val-aux/aime24/reward/worst@4/mean,val-core/brumo25/reward/mean@8,val-aux/hmmt25/reward/best@2/std,perf/time_per_step,timing_s/agent_loop/tool_calls/max,timing_s/agent_loop/generate_sequences/max,val-core/hmmt25/reward/best@8/mean,rollout_corr/log_ppl_diff_min,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_is_catastrophic_token_fraction,val-core/hmmt25/reward/mean@8,val-aux/aime25/reward/worst@2/std,val-aux/beyondaime/reward/best@2/mean,_step,prompt_length/max,num_turns/mean,num_turns/max,rollout_corr/rollout_is_veto_fraction,timing_s/old_log_prob_pre,prompt_length/min,rollout_corr/log_ppl_abs_diff,val-aux/beyondaime/reward/best@4/std,val-aux/hmmt25/reward/best@4/mean,val-aux/hmmt25/reward/std@8,response_length/max,val-core/aime24/reward/best@8/std,timing_per_token_ms/update_actor,timing_s/agent_loop/slowest/response_length,training/rollout_probs_diff_mean,val-aux/hmmt25/reward/best@2/mean,rollout_corr/ppl_ratio,critic/score/mean,val-aux/beyondaime/reward/best@4/mean,val-aux/beyondaime/reward/best@2/std,val-aux/aime25/reward/best@2/std,val-core/avg/reward/best@8/mean,rollout_corr/training_log_ppl,distill/teacher_kl,val-aux/aime24/reward/worst@4/std,critic/returns/mean,val-aux/num_turns/max,val-aux/aime24/reward/worst@8/std,prompt_length/mean,timing_s/reward,val-core/aime24/reward/best@8/mean,perf/total_num_tokens,val-aux/beyondaime/reward/worst@4/mean,critic/rewards/min,timing_per_token_ms/gen,timing_s/gen,critic/advantages/min,rollout_corr/chi2_token,val-aux/beyondaime/reward/worst@8/mean,training/rollout_actor_probs_pearson_corr,critic/rewards/max,val-aux/hmmt25/reward/worst@2/mean,training/rollout_probs_diff_max,val-aux/aime24/reward/worst@2/std,timing_s/agent_loop/tool_calls/min,val-aux/aime24/reward/worst@8/mean,val-aux/brumo25/reward/worst@8/std,critic/advantages/mean,actor/entropy,response_length_non_aborted/max,val-core/beyondaime/reward/mean@8,val-aux/hmmt25/reward/worst@4/std,training/rollout_probs_diff_std,rollout_corr/chi2_seq,val-core/avg/reward/best@8/std,rollout_corr/rollout_log_ppl,val-aux/hmmt25/reward/worst@8/std,response_length_non_aborted/mean,actor/grad_norm,val-aux/brumo25/reward/best@2/mean,val-aux/hmmt25/reward/worst@8/mean,critic/rewards/mean,val-aux/aime24/reward/worst@2/mean,val-aux/aime24/reward/best@2/mean,timing_s/agent_loop/slowest/prompt_length,val-core/aime24/reward/mean@8,response_length/min,actor/lr,val-aux/brumo25/reward/worst@2/std,timing_s/agent_loop/generate_sequences/min,rollout_corr/rollout_ppl,timing_s/agent_loop/generate_sequences/mean,val-aux/beyondaime/reward/worst@4/std,num_turns/min,val-aux/hmmt25/reward/worst@2/std,actor/is_ratio_mean,val-aux/aime25/reward/best@4/mean,timing_s/start_profile,val-aux/brumo25/reward/std@8,response_length_non_aborted/clip_ratio,val-aux/aime25/reward/std@8,timing_s/testing,val-aux/aime25/reward/worst@4/mean,val-aux/brumo25/reward/best@4/mean,critic/advantages/max,val-core/beyondaime/reward/best@8/mean,timing_s/save_checkpoint,response_length/mean
2403.107056880626,1.0,1767640206.1414313,,,,9779.771484375,0.0017610097129363567,105.0,,0.0017352168838442594,9.571885522719713e-05,0.186149486593159,0.0,-32.78956604003906,,,503.94384765625,,,,,203990.029651956,1622.0,,,,,,,351.348012796836,,0.0017186120003316319,200.3359375,1665.8189399170224,,1.594381220638752,,6.7584915086627e-05,0.0,0.007743895053863525,,,0.0,,,193.49730253219604,,3.08693870465504e-09,,,0.0,1.3822109550254424e-06,24.261838912963867,,,0.0,0.0,0.80224609375,,,1.5327043910510838,,-2040.1058349609375,,,,,1665.8189399170224,0.0,0.0,,-0.0009952187538146973,,0.0,,,,105,335.0,2.0,2.0,0.0,110.91162061411887,38.0,0.0017667728825472295,,,,8192.0,,0.021942019457646914,8192.0,0.10909324884414673,,1.0017630364745855,125.79853057861328,,,,,0.461344646057114,-0.01628784090280533,,2.469551008132953e-09,,,95.171875,86.61389852315187,,16012565.0,,-2040.1058349609375,0.07046767500961759,1114.6332310189027,-32.78956604003906,0.0035502230748534203,,0.7801291346549988,9779.771484375,,1.0,,0.0,,,2.469551008132953e-09,0.6142351031303406,8192.0,,,0.20507989823818207,5891.2939768964425,,0.45958363567478955,,7723.46337890625,4.2245917320251465,,,125.79853057861328,,,66.0,,1622.0,1e-05,,0.0,1.5915285190567374,0.0,,2.0,,1.0,,8.534500375390053e-05,,0.80224609375,,,,,24.261838912963867,,,7723.46337890625
2676.047277631279,1.0,1767641622.030314,,,,7880.2734375,0.002490987397322897,106.0,,0.0023558237217002898,0.00010283161786485428,0.18364243721408446,0.0,-39.85619354248047,,,504.7969970703125,,,,,205825.562316746,1578.0,,,,,,,332.6998888158705,,0.002353694870180334,200.3359375,1415.5632756059058,,4.011423159390688,,6.057717837393284e-05,0.0,0.01334846019744873,,,0.0,,,193.49730253219604,,7.119009381995056e-09,,,0.0,2.070070241444455e-05,28.905750274658203,,,0.0,0.0,0.625,,,1.5581516679376364,,-8560.138671875,,,,,1415.5632756059058,0.0,0.0,,-0.0006314516067504883,,0.0,,,,106,494.0,2.0,2.0,0.0,102.99961388506927,35.0,0.002495321554306429,,,,8192.0,,0.0219568277815189,8192.0,0.10588306933641434,,1.00249616894871,-451.202392578125,,,,,0.9064303301274776,0.06180083751678467,,7.380257294187231e-09,,,97.75,81.51666929409839,,15152457.0,,-8560.138671875,0.05992598910739556,896.0292695208918,-39.85619354248047,0.004951157607138157,,0.8214362263679504,7880.2734375,,1.0,,0.0,,,7.380257294187231e-09,1.0603126287460327,8192.0,,,0.20143206417560577,2.4068276872858405,,0.9039393367711455,,7300.91064453125,2.6432740688323975,,,-451.202392578125,,,95.0,,1578.0,1e-05,,0.0,3.9923825562000275,0.0,,2.0,,1.0,,0.0001396487932652235,,0.625,,,,,28.905750274658203,,,7300.91064453125
2280.7802992667216,1.0,1767643457.5632,,,,4137.033203125,0.0018144692221540026,107.0,,0.0018089900177074014,9.297410709983967e-05,0.1880968201324822,0.0,-29.664527893066406,,,505.02923583984375,,,,,207678.77393471,2647.0,,,,,,,367.13732291199267,,0.0017823008747654967,200.3359375,1835.215672174003,,269.91363556683064,,7.379218004643917e-05,0.0,0.005288600921630859,,,0.0,,,193.49730253219604,,-6.581345246559067e-09,,,0.0,4.2444863623813944e-06,22.0996150970459,,,0.0,0.0,0.953125,,,1.55665571289137,,-6999.302734375,,,,,1835.215672174003,0.0,0.0,,-0.0004000663757324219,,0.0,,,,107,371.0,2.0,2.0,0.0,116.5624419839587,40.0,0.001817026517528575,,,,8192.0,,0.021927947521142112,8192.0,0.0867249071598053,,1.001816569827497,-1519.3182373046875,,,,,2.391952625475824,0.18806953728199005,,-5.297540184301397e-09,,,96.75,91.13198559102602,,16742895.0,,-6999.302734375,0.07603852656633923,1258.0384884469677,-29.664527893066406,0.0037295492365956306,,0.8895300626754761,4137.033203125,,1.0,,0.0,,,-5.297540184301397e-09,2.5279815196990967,8192.0,,,0.18516185879707336,-0.37556661339476705,,2.3901381390169263,,8078.49169921875,2.0956361293792725,,,-1519.3182373046875,,,73.0,,2647.0,1e-05,,0.0,269.2609044406563,0.0,,2.0,,1.0,,9.760004468262196e-05,,0.953125,,,,,22.0996150970459,,,8078.49169921875
2267.906344171474,1.0,1767645310.7751367,,,,2666.72509765625,0.002359340123803122,108.0,,0.00235120058641769,9.327923653135978e-05,0.18775560279536552,0.0,-29.660709381103516,,,506.63763427734375,,,,,209525.744893845,2524.0,,,,,,,369.4993232109118,,0.002306852809851989,200.3359375,1852.908304965822,,102.08668577764183,,6.764894351363182e-05,0.0,0.00816965103149414,,,0.0,,,193.49730253219604,,-4.350469762215425e-09,,,0.0,1.4919952278091841e-06,30.40595817565918,,,0.0,0.0,0.958984375,,,1.567920426139608,,-6344.2158203125,,,,,1852.908304965822,0.0,0.0,,-0.0006245672702789307,,0.0,,,,108,757.0,2.0,2.0,0.0,118.91389742097817,38.0,0.0023622773624083493,,,,8192.0,,0.021982374993881917,8192.0,0.09396670013666153,,1.0023632664233446,-954.8450927734375,,,,,1.961224346421659,0.11772460490465164,,-3.880148646828729e-09,,,96.62890625,92.23102688184008,,16808890.0,,-6344.2158203125,0.07644937139119658,1269.900049482938,-29.660709381103516,0.004755844362080097,,0.8723217248916626,2666.72509765625,,1.0,,0.0,,,-3.880148646828729e-09,2.0952951908111572,8192.0,,,0.19262243807315826,12.908465510699898,,1.9588650087825954,,8110.8369140625,2.6597909927368164,,,-954.8450927734375,,,117.0,,2524.0,1e-05,,0.0,101.70903293509036,0.0,,2.0,,1.0,,5.292799323797226e-05,,0.958984375,,,,,30.40595817565918,,,8110.8369140625
2276.9100404028236,1.0,1767647157.7460592,,,,3728.158203125,0.0042897683451883495,109.0,,0.0042831134824155015,9.270091005028779e-05,0.1877842314167035,0.0,-28.372831344604492,,,505.78369140625,,,,,212560.551405309,1820.0,,,,,,,369.77695287088864,,0.004293170560231374,200.3359375,1846.6620004258584,,3.8883414678275585,,6.81290403008461e-05,0.0,0.01894211769104004,,,0.0,,,193.49730253219604,,0.0,,,0.0,-1.035504800128706e-06,19.855960845947266,,,0.0,0.0,0.9619140625,,,1.559111854992807,,-1361.2291259765625,,,,,1846.6620004258584,0.0,0.0,,-0.0005279183387756348,,0.0,,,,109,521.0,2.0,2.0,0.0,114.74399503017776,35.0,0.0042930744821205735,,,,8192.0,,0.021986017191121865,8192.0,0.1184423640370369,,1.0043065221980214,325.4124755859375,,,,,0.9522563847713172,-0.040116019546985626,,5.878326714281457e-10,,,100.48828125,91.6284290398471,,16818733.0,,-1361.2291259765625,0.07633530691763551,1268.1533393571153,-28.372831344604492,0.011728073470294476,,0.8065192103385925,3728.158203125,,1.0,,0.0,,,5.878326714281457e-10,1.1568697690963745,8192.0,,,0.216495081782341,2.986606807913631,,0.9479666156694293,,8111.78369140625,1.9200329780578613,,,325.4124755859375,,,101.0,,1820.0,1e-05,,0.0,3.857597628608346,0.0,,2.0,,1.0,,0.00010048109106719494,,0.9619140625,,,,,19.855960845947266,,,8111.78369140625
1384.7172615619386,1.0,1767650200.398774,0.4889333333333334,"{'_latest_artifact_path': 'wandb-client-artifact://psgmowy7sck78wm7r13ev7dk6o250na6h171z9nt77x3w2rda2y1fxqal3z21wp7pzfmj2cxcd8i1cslse8zn8c5vwz4owx4wmozlk1tmck1pcp54p42yv1dwhyu094q:latest/val/generations.table.json', 'path': 'media/table/val/generations_109_0430ac9041254be2e972.table.json', 'artifact_path': 'wandb-client-artifact://okvyehg9v70p1l2dwt92htd3a537wo7eeu3dald9ekxt0n358c7n7e83lb6wointprpvs8mb0dvtt3l08nwt6fjbc3hwknv87c7r8g44580tr85v0icr7mdyttn36wuk/val/generations.table.json', 'log_mode': 'IMMUTABLE', 'sha256': '0430ac9041254be2e972845ce74927340631d1527db29ce626e802bcc99b8aaf', 'size': 2813396.0, '_type': 'table-file', 'nrows': 12, 'ncols': 31}",0.4242666666666667,6696.4287109375,0.005541088590689469,110.0,0.03376666666666666,0.00553322320956795,9.382175489405204e-05,0.18806236746428548,0.0,-28.711750030517578,0.0653468509423781,0.11725562734584415,507.62139892578125,0.3193,0.08772509617438426,2.0,2.0,214400.5710188,1454.0,0.1703666666666667,0.3349,0.07323333333333333,0.08472493304095581,0.26666666666666666,0.16983333333333334,370.0463891290128,0.10323333333333333,0.005617752171019674,200.3359375,3042.353928084951,0.1292537184536984,1.7491195444017649,0.07754984471252392,7.008109241724014e-05,0.0,0.03165864944458008,0.1856666666666667,0.14289907444802916,0.0,0.19325291572666195,0.2121333333333333,193.49730253219604,0.05482,-2.551622912960738e-09,0.01958115285382427,0.05287391537345295,0.0,-2.339286830022047e-06,21.257259368896484,0.030691770766920815,0.014380902561016295,0.0,0.0,0.9638671875,0.040314377800414594,0.037552261269172195,1.5810091560706496,0.09437155917077376,-1084.650390625,0.02251122789376494,0.13046666666666665,0.2625,0.05677973801118387,3042.353928084951,0.0,0.0,0.15436666666666668,-0.0007034540176391602,0.11173236197518416,0.0,0.0875,0.08275588533557796,0.11035,110,405.0,2.0,2.0,0.0,118.17747103306465,37.0,0.005544138512050267,0.04340744769032992,0.13949999999999999,0.0692857815978098,8192.0,0.056173287481182846,0.021959646145616504,8192.0,0.1371329426765442,0.1173,1.0055737951770425,1083.527099609375,0.13381,0.057700928272600364,0.1283016860289952,0.3178333333333333,0.5380581114441156,-0.13328979909420013,0.061608586014311774,-2.3169908214271118e-09,2.0,0.028068293549686117,99.017578125,91.94910188484937,0.37000000000000005,16851200.0,0.03254,-1084.650390625,0.07768456142887094,1293.324584707152,-28.711750030517578,0.12522673700004816,0.01848,0.7411162257194519,6696.4287109375,0.0579,1.0,0.10254116683754139,0.0,0.10726666666666666,0.0353165989603097,-2.3169908214271118e-09,0.752735435962677,8192.0,0.0825,0.04566264364505462,0.2365284562110901,50.87589007709175,0.054330212779069666,0.5325170212890953,0.02809726974331346,8129.107421875,2.007873058319092,0.35273333333333334,0.015566666666666666,1083.527099609375,0.1724333333333333,0.28543333333333337,112.0,0.22916666666666666,1454.0,1e-05,0.16371002896884976,0.0,1.7375375181436539,0.0,0.036561322249309545,2.0,0.06050012118592876,1.0,0.37616666666666665,6.0033053159713745e-05,0.20653107856604808,0.9638671875,0.12478545340512202,1166.4742465750314,0.18339999999999998,0.43356666666666666,21.257259368896484,0.1516,,8129.107421875
2290.5543652647534,1.0,1767652032.571987,,,,7635.263671875,0.00749694969272241,111.0,,0.007487250910344301,9.463549166111795e-05,0.18796776802211196,0.0,-21.470195770263672,,,506.48760986328125,,,,,216200.309385722,2604.0,,,,,,,368.3802867550403,,0.007470684060535859,200.3359375,1831.8559967970941,,1.8588214544579387,,5.900883115828037e-05,0.0,0.03586769104003906,,,0.0,,,193.49730253219604,,3.0618982904684344e-09,,,0.0,-2.7022443802593443e-06,27.389663696289062,,,0.0,0.0,0.94384765625,,,1.588349126977846,,-1429.3916015625,,,,,1831.8559967970941,0.0,0.0,,-0.000482022762298584,,0.0,,,,111,500.0,2.0,2.0,0.0,117.30516559118405,37.0,0.00749975407961756,,,,8192.0,,0.02194848032035535,8192.0,0.14206859469413757,,1.0075578270480037,1336.0780029296875,,,,,0.5895785763859749,-0.1649867743253708,,2.8263675844186764e-09,,,97.154296875,91.34886980894953,,16783863.0,,-1429.3916015625,0.0755175834717222,1252.4508904619142,-21.470195770263672,0.019183513708412647,,0.7390181422233582,7635.263671875,,1.0,,0.0,,,2.8263675844186764e-09,0.8212419748306274,8192.0,,,0.24310468137264252,0.6373645015992224,,0.5820816236082464,,8098.09130859375,1.833965539932251,,,1336.0780029296875,,,114.0,,2604.0,1e-05,,0.0,1.8414478795602918,0.0,,2.0,,1.0,,5.5424170568585396e-05,,0.94384765625,,,,,27.389663696289062,,,8098.09130859375
2316.3338009128497,1.0,1767653832.310348,,,,6719.5419921875,0.009484045345743652,112.0,,0.00946002778255206,9.295607390389473e-05,0.18752024360142577,0.0,-23.878070831298828,,,505.13037109375,,,,,218046.477065938,2077.0,,,,,,,366.34534436184913,,0.00941897293614602,200.3359375,1799.4427220970392,,2.4962498107925057,,6.540794856846333e-05,0.0,0.045339107513427734,,,0.0,,,193.49730253219604,,-2.4745347992904954e-09,,,0.0,-2.9720256193854766e-06,36.3083610534668,,,0.0,0.0,0.92822265625,,,1.5498045647982508,,-1300.47119140625,,,,,1799.4427220970392,0.0,0.0,,-0.0006217360496520996,,0.0,,,,112,413.0,2.0,2.0,0.0,117.13349463301711,38.0,0.00948601419077022,,,,8192.0,,0.02197310917669214,8192.0,0.1343538463115692,,1.009586239233613,1095.94580078125,,,,,0.7864813921041787,-0.13622476160526276,,-2.4671260590025668e-09,,,95.7109375,91.84258941281587,,16672440.0,,-1300.47119140625,0.07415415474049258,1221.7952948659658,-23.878070831298828,0.025344794616103172,,0.775614321231842,6719.5419921875,,1.0,,0.0,,,-2.4671260590025668e-09,1.0259459018707275,8192.0,,,0.23357325792312622,12.05837306054309,,0.7769973410759121,,8045.12890625,1.5963261127471924,,,1095.94580078125,,,111.0,,2077.0,1e-05,,0.0,2.458569046109915,0.0,,2.0,,1.0,,4.9375928938388824e-05,,0.92822265625,,,,,36.3083610534668,,,8045.12890625
2281.593172824062,1.0,1767655678.4782043,,,,7222.0927734375,0.006532581173814833,113.0,,0.006517243497000891,9.23627120287852e-05,0.1874476374585113,0.0,-24.257352828979492,,,507.26959228515625,,,,,219926.752120937,2782.0,,,,,,,371.1895156498067,,0.006463426547270501,200.3359375,1845.8620494499337,,1.9959851177409291,,6.537581793963909e-05,0.0,0.03008401393890381,,,0.0,,,193.49730253219604,,1.3491688655165035e-08,,,0.0,-5.129940596759752e-07,26.13074493408203,,,0.0,0.0,0.970703125,,,1.5559445559047163,,-1164.6409912109375,,,,,1845.8620494499337,0.0,0.0,,-0.0005011260509490967,,0.0,,,,113,887.0,2.0,2.0,0.0,117.45444726711139,35.0,0.006535722059197724,,,,8192.0,,0.02203424936445284,8192.0,0.1519649177789688,,1.006573903374374,1341.3997802734375,,,,,0.6430702845100313,-0.16501620411872864,,1.343302891143594e-08,,,96.701171875,91.61585507309064,,16846025.0,,-1164.6409912109375,0.07588095203796773,1263.264647789998,-24.257352828979492,0.018494099378585815,,0.7140259146690369,7222.0927734375,,1.0,,0.0,,,1.343302891143594e-08,0.9836801886558533,8192.0,,,0.25980865955352783,1.1743511068634689,,0.6365377071779221,,8128.89697265625,1.8580610752105713,,,1341.3997802734375,,,106.0,,2782.0,1e-05,,0.0,1.979236027225852,0.0,,2.0,,1.0,,9.648106060922146e-05,,0.970703125,,,,,26.13074493408203,,,8128.89697265625
2248.7336080160453,1.0,1767657558.7532847,,,,15063.388671875,0.004599117841280531,114.0,,0.004592090236656077,9.306693800151677e-05,0.1886006392614517,0.0,-22.930238723754883,,,506.4342041015625,,,,,221812.519178509,2222.0,,,,,,,370.5849209798034,,0.004553143220618949,200.3359375,1879.9442205738742,,1.503765626810491,,6.697699427604675e-05,0.0,0.02293980121612549,,,0.0,,,193.49730253219604,,-6.9533947488764625e-09,,,0.0,-5.865265961801924e-07,20.963760375976562,,,0.0,0.0,0.98779296875,,,1.5737595949321985,,-1346.393310546875,,,,,1879.9442205738742,0.0,0.0,,-0.00046753883361816406,,0.0,,,,114,532.0,2.0,2.0,0.0,117.82339766505174,34.0,0.004601385116984602,,,,8192.0,,0.021915166697751086,8192.0,0.16991078853607178,,1.0046186950057745,2372.728515625,,,,,0.4021931199822575,-0.2907554507255554,,-5.7847566736768385e-09,,,96.259765625,92.01070780702867,,16909975.0,,-1346.393310546875,0.07761494552522047,1297.165778096998,-22.930238723754883,0.01663366984575987,,0.6213997006416321,15063.388671875,,1.0,,0.0,,,-5.7847566736768385e-09,0.6902629137039185,8192.0,,,0.2857491075992584,1.0155061571858823,,0.397594002308324,,8160.56396484375,1.5520635843276978,,,2372.728515625,,,58.0,,2222.0,1e-05,,0.0,1.4968802258372307,0.0,,2.0,,1.0,,0.00015641702339053154,,0.98779296875,,,,,20.963760375976562,,,8160.56396484375
2244.2644243927084,1.0,1767659444.520351,,,,18226.986328125,0.003492635296424851,115.0,,0.00349114609798562,9.277194820971109e-05,0.18879389818485512,0.0,-18.174030303955078,,,505.7525634765625,,,,,223698.215813941,2718.0,,,,,,,370.60988139989786,,0.0034874303073593182,200.3359375,1885.456635148963,,1.4826773451641202,,6.320001557469368e-05,0.0,0.019739627838134766,,,0.0,,,193.49730253219604,,2.1156902896279917e-09,,,0.0,-1.999964638343954e-08,24.0986385345459,,,0.0,0.0,0.990234375,,,1.570244357921183,,-1288.2578125,,,,,1885.456635148963,0.0,0.0,,-0.00040733814239501953,,0.0,,,,115,378.0,2.0,2.0,0.0,117.78138975705951,35.0,0.003494479402434081,,,,8192.0,,0.021896082956640226,8192.0,0.147782102227211,,1.0035038059577346,1950.6171875,,,,,0.38698360067792237,-0.23875144124031067,,2.0427353142338234e-09,,,94.501953125,92.1064055969473,,16925853.0,,-1288.2578125,0.0778493088847917,1302.5990030940156,-18.174030303955078,0.021601020358502865,,0.6640487313270569,18226.986328125,,1.0,,0.0,,,2.0427353142338234e-09,0.5851271152496338,8192.0,,,0.2638726234436035,-0.2312059490941465,,0.38349096290767193,,8170.07470703125,1.2473989725112915,,,1950.6171875,,,76.0,,2718.0,1e-05,,0.0,1.4776356862857938,0.0,,2.0,,1.0,,0.0001105600968003273,,0.990234375,,,,,24.0986385345459,,,8170.07470703125
2245.3737476972224,1.0,1767661330.2166948,,,,15025.22265625,0.0032661325531080365,116.0,,0.003265712398388132,9.194358388281986e-05,0.18755721462128713,0.0,-28.96479034423828,,,506.197998046875,,,,,225588.528238935,2520.0,,,,,,,373.2805217860732,,0.003251050127801136,200.3359375,1885.397588860942,,1.4562943559139967,,6.412784568965435e-05,0.0,0.019832760095596313,,,0.0,,,193.49730253219604,,-7.821760128479127e-09,,,0.0,-5.296965355228167e-08,20.873579025268555,,,0.0,0.0,0.99169921875,,,1.5569440550170839,,-1398.6248779296875,,,,,1885.397588860942,0.0,0.0,,-0.0008383393287658691,,0.0,,,,116,448.0,2.0,2.0,0.0,116.169696619967,39.0,0.003268858970841393,,,,8192.0,,0.022043662298632815,8192.0,0.14583829045295715,,1.0032753804698586,2025.4676513671875,,,,,0.36850105482153594,-0.24794477224349976,,-8.230359505034812e-09,,,99.375,92.0449340629857,,16933689.0,,-1398.6248779296875,0.07779746353130937,1301.5647126501426,-28.96479034423828,0.022990732453763485,,0.6576212048530579,15025.22265625,,1.0,,0.0,,,-8.230359505034812e-09,0.5769137144088745,8192.0,,,0.2654479146003723,449.88959400961176,,0.365234924480319,,8169.02783203125,1.2049696445465088,,,2025.4676513671875,,,78.0,,2520.0,1e-05,,0.0,1.4517024513334036,0.0,,2.0,,1.0,,5.292799323797226e-05,,0.99169921875,,,,,20.873579025268555,,,8169.02783203125
2241.043734330342,1.0,1767663220.529252,,,,16489.681640625,0.0026783929133671336,117.0,,0.002679843131772941,9.251934132287373e-05,0.18782694571834171,0.0,-23.187726974487305,,,506.8890380859375,,,,,227467.423959133,2918.0,,,,,,,372.9650662438944,,0.002718892023949593,200.3359375,1890.0090770721436,,1.4604371590539813,,7.107201963663101e-05,0.0,0.020833253860473633,,,0.0,,,193.49730253219604,,5.305863748361617e-09,,,0.0,1.7606407709536143e-07,20.8909854888916,,,0.0,0.0,0.99560546875,,,1.5674970978870988,,-1260.23388671875,,,,,1890.0090770721436,0.0,0.0,,-0.0004559755325317383,,0.0,,,,117,434.0,2.0,2.0,0.0,116.01959916693158,38.0,0.0026821169012691826,,,,8192.0,,0.022013745551325067,8192.0,0.1388300657272339,,1.0026852069422603,1483.8116455078125,,,,,0.3699247119948268,-0.1814359724521637,,4.4822887623752194e-09,,,94.486328125,92.1594476129394,,16942372.0,,-1260.23388671875,0.07800613680730943,1306.5141765510198,-23.187726974487305,0.09507470764219761,,0.6713399887084961,16489.681640625,,1.0,,0.0,,,4.4822887623752194e-09,0.5788426399230957,8192.0,,,0.25726738572120667,2.0408481834456325,,0.3672463175607845,,8178.15625,0.8607128858566284,,,1483.8116455078125,,,62.0,,2918.0,1e-05,,0.0,1.456678551621735,0.0,,2.0,,1.0,,8.339295163750648e-05,,0.99560546875,,,,,20.8909854888916,,,8178.15625
2256.457127320395,1.0,1767665099.4254217,,,,18710.8203125,0.002526468206269783,118.0,,0.0025261346745537594,9.173140116325277e-05,0.18876027643060214,0.0,-27.83443260192871,,,505.806396484375,,,,,229360.422721019,4234.0,,,,,,,371.4842288917862,,0.0025293159460488823,200.3359375,1878.6021673870273,,1.4528135154396296,,6.828806363046169e-05,0.0,0.03019651770591736,,,0.0,,,193.49730253219604,,-7.603571994252434e-09,,,0.0,3.899256739714474e-07,21.70279312133789,,,0.0,0.0,0.9970703125,,,1.5553922259714454,,-1208.321533203125,,,,,1878.6021673870273,0.0,0.0,,-0.0009018778800964355,,0.0,,,,118,282.0,2.0,2.0,0.0,116.02804590086453,39.0,0.002532776388761704,,,,8192.0,,0.021908794616104538,8192.0,0.1470784991979599,,1.002533471211791,1727.4249267578125,,,,,0.3656069297576323,-0.21107473969459534,,-8.696039444089365e-09,,,95.318359375,92.07362785609439,,16955941.0,,-1208.321533203125,0.07736429629826448,1296.6820045309141,-27.83443260192871,0.04017072916030884,,0.650591254234314,18710.8203125,,1.0,,0.0,,,-8.696039444089365e-09,0.5885928273200989,8192.0,,,0.26608604192733765,1288.7759004379623,,0.36308046185877174,,8183.94970703125,0.8029351234436035,,,1727.4249267578125,,,57.0,,4234.0,1e-05,,0.0,1.4492683364078403,0.0,,2.0,,1.0,,5.2863964810967445e-05,,0.9970703125,,,,,21.70279312133789,,,8183.94970703125
