prompt_length/clip_ratio,val-core/aime25/reward/best@8/mean,training/rollout_probs_diff_mean,perf/throughput,rollout_corr/rollout_is_catastrophic_token_fraction,val-aux/beyondaime/reward/best@4/mean,critic/rewards/max,rollout_corr/rollout_rs_max,rollout_corr/kl,val-aux/num_turns/min,val-aux/hmmt25/reward/worst@4/std,_runtime,rollout_corr/rollout_rs_std,val-aux/aime25/reward/std@8,timing_per_token_ms/gen,timing_s/agent_loop/generate_sequences/max,val-aux/hmmt25/reward/best@4/std,val-core/hmmt25/reward/mean@8,rollout_corr/training_ppl,val-core/avg/reward/best@8/mean,timing_s/reward,val-core/aime24/reward/best@8/std,critic/advantages/mean,val-aux/beyondaime/reward/best@4/std,rollout_corr/rollout_rs_seq_std,rollout_corr/ppl_ratio,_timestamp,val-aux/beyondaime/reward/std@8,val-core/hmmt25/reward/best@8/std,val-aux/beyondaime/reward/best@2/std,rollout_corr/rollout_rs_seq_mean,val-aux/aime24/reward/worst@4/mean,actor/pg_loss,val-core/aime24/reward/mean@8,val-core/hmmt25/reward/best@8/mean,val-aux/num_turns/mean,perf/mfu/actor,val-aux/beyondaime/reward/worst@8/std,rollout_corr/rollout_rs_mean,timing_s/testing,timing_s/step,val-aux/aime24/reward/worst@8/std,val-aux/aime24/reward/std@8,training/rollout_probs_diff_max,perf/total_num_tokens,val-aux/beyondaime/reward/worst@2/std,critic/rewards/min,val-aux/beyondaime/reward/worst@4/std,val-aux/hmmt25/reward/best@2/std,critic/score/mean,val-aux/brumo25/reward/best@2/mean,val-aux/hmmt25/reward/worst@8/mean,val-core/aime25/reward/best@8/std,val-aux/beyondaime/reward/worst@4/mean,val-core/brumo25/reward/best@8/mean,val-aux/aime25/reward/worst@4/mean,rollout_corr/rollout_rs_seq_min,response_length_non_aborted/min,val-core/brumo25/reward/best@8/std,rollout_corr/chi2_token,training/rollout_probs_diff_std,_step,rollout_corr/rollout_rs_ratio_fraction_low,val-aux/aime24/reward/worst@4/std,training/rollout_actor_probs_pearson_corr,rollout_corr/rollout_rs_masked_fraction,rollout_corr/log_ppl_abs_diff,val/generations,val-aux/hmmt25/reward/best@4/mean,training/rollout_probs_diff_valid,num_turns/min,val-aux/brumo25/reward/std@8,critic/score/min,rollout_corr/rollout_rs_seq_fraction_low,val-aux/num_turns/max,val-core/aime24/reward/best@8/mean,num_turns/max,timing_per_token_ms/update_actor,timing_s/old_log_prob_pre,prompt_length/mean,val-aux/aime24/reward/worst@8/mean,val-aux/brumo25/reward/worst@2/mean,perf/cpu_memory_used_gb,val-aux/brumo25/reward/worst@4/mean,perf/time_per_step,rollout_corr/k3_kl,val-core/aime25/reward/mean@8,distill/teacher_kl,val-aux/aime24/reward/best@2/mean,timing_s/agent_loop/slowest/response_length,response_length/mean,rollout_corr/rollout_rs_ratio_fraction_high,rollout_corr/log_ppl_diff,val-aux/hmmt25/reward/worst@4/mean,adv/mean,rollout_corr/log_ppl_diff_min,val-aux/beyondaime/reward/best@2/mean,val-aux/beyondaime/reward/worst@2/mean,rollout_corr/rollout_ppl,timing_s/save_checkpoint,timing_s/agent_loop/slowest/prompt_length,val-aux/aime25/reward/best@4/mean,val-aux/aime25/reward/worst@8/mean,actor/is_ratio_mean,val-aux/brumo25/reward/best@4/std,prompt_length/min,timing_s/gen,val-aux/aime24/reward/worst@2/std,rollout_corr/training_log_ppl,rollout_corr/rollout_is_veto_fraction,val-aux/aime24/reward/best@2/std,val-core/avg/reward/best@8/std,val-aux/aime24/reward/best@4/mean,rollout_corr/log_ppl_diff_max,timing_s/update_actor,val-aux/aime25/reward/worst@2/std,critic/returns/min,val-aux/aime25/reward/worst@2/mean,rollout_corr/rollout_log_ppl,rollout_corr/rollout_rs_seq_masked_fraction,val-core/beyondaime/reward/best@8/std,perf/max_memory_allocated_gb,val-aux/beyondaime/reward/worst@8/mean,val-aux/brumo25/reward/best@4/mean,val-aux/hmmt25/reward/worst@8/std,val-aux/brumo25/reward/worst@2/std,val-core/beyondaime/reward/best@8/mean,timing_s/adv,val-aux/brumo25/reward/worst@8/mean,timing_s/agent_loop/tool_calls/min,perf/max_memory_reserved_gb,val-aux/hmmt25/reward/std@8,timing_s/start_profile,timing_s/agent_loop/generate_sequences/mean,rollout_corr/rollout_rs_seq_max_deviation,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_seq_max,val-aux/aime25/reward/best@2/mean,response/aborted_ratio,response_length_non_aborted/max,response_length/max,response_length/min,val-core/avg/reward/mean@8,val-aux/aime24/reward/worst@2/mean,val-aux/aime25/reward/best@4/std,response_length/clip_ratio,critic/advantages/min,rollout_corr/rollout_rs_min,timing_s/agent_loop/generate_sequences/min,response_length_non_aborted/clip_ratio,critic/rewards/mean,val-aux/aime24/reward/best@4/std,num_turns/mean,timing_s/agent_loop/tool_calls/mean,response_length_non_aborted/mean,val-aux/brumo25/reward/worst@4/std,critic/advantages/max,rollout_corr/chi2_seq,val-aux/aime25/reward/worst@4/std,critic/score/max,training/global_step,val-aux/brumo25/reward/worst@8/std,critic/returns/max,actor/grad_norm,val-aux/hmmt25/reward/worst@2/std,critic/returns/mean,val-core/brumo25/reward/mean@8,timing_per_token_ms/adv,rollout_corr/rollout_rs_seq_fraction_high,val-aux/brumo25/reward/best@2/std,timing_s/agent_loop/tool_calls/max,actor/entropy,timing_s/agent_loop/slowest/generate_sequences,val-aux/aime25/reward/worst@8/std,timing_s/agent_loop/slowest/tool_calls,val-core/beyondaime/reward/mean@8,prompt_length/max,timing_s/stop_profile,val-aux/hmmt25/reward/best@2/mean,actor/lr,rollout_corr/rollout_rs_eff_sample_size,training/epoch,val-aux/hmmt25/reward/worst@2/mean
0.0,,0.08355256170034409,2222.7051014177914,0.0,,795.58251953125,13323.2744140625,0.0007047048659387656,,,179279.028890487,0.2262430191040039,,0.07874196810092456,0.0,,,1.3383766692131758,,92.33958314696793,,-1.5290649857391259e-09,,0.06461011618375778,1.0007095448672771,1766650715.7755117,,,,0.9752117395401001,,8.874532000380242e-07,,,,0.18781224714315342,,0.9752075672149658,,1908.9935715239262,,,1.0,16972519.0,,-2771.0234375,,,-434.361572265625,,,,,,,0.7682696580886841,4599.0,,0.001479659229516983,0.16150549054145813,91,0.07554975152015686,,0.8445247411727905,0.0891592726111412,0.0007287446223926963,,,1.0,2.0,,-2771.0234375,0.0,,,2.0,0.022017760330036475,118.52988783805631,97.1171875,,,507.9588623046875,,1908.9935715239262,0.0007201209398317587,,0.053034014999866486,,8192.0,8190.24560546875,0.013609522953629494,0.000709170295522199,,-7.670293289407937e-10,-0.0008542537689208984,,,1.3374013341963291,,85.0,,,1.0,,37.0,1320.7880872029345,,0.286106857820414,0.0,,,,0.00283929705619812,373.69685553899035,,-50.20463180541992,,0.28539768629707396,1.0,,193.47679471969604,,,,,,2.85272885998711,,0.0,200.275390625,,6.220804061740637e-05,0.0,1.6057324409484863,,2.6057324409484863,,0.0,8192.0,8192.0,4599.0,,,,0.99951171875,-50.20463180541992,2.06115369216775e-09,0.0,0.99951171875,-434.361572265625,,2.0,0.0,8190.24560546875,,12.440918922424316,196.84591005882248,,795.58251953125,91.0,,12.440918922424316,0.6082843542098999,,-1.5290649857391259e-09,,0.0001680792851071258,0.00048828125,,0.0,0.5333526134490967,0.0,,0.0,,449.0,6.896094419062138e-05,,1e-05,0.9457465179422327,0.0,
0.0,,0.0920502096414566,2213.4433728683125,0.0,,741.88818359375,246578.0625,0.0007381003870250424,,,181164.642828224,0.2301214188337326,,0.07924432013034047,0.0,,,1.317205580882728,,92.16727261198685,,-1.3855405711638014e-08,,0.6686992049217224,1.0007427353411913,1766652629.5001628,,,,0.9864484667778015,,1.3801340763563985e-06,,,,0.18785346382247495,,0.9864766001701355,,1913.3961374000646,,,1.0,16940776.0,,-1249.9329833984375,,,-401.96600341796875,,,,,,,0.7234670519828796,3322.0,,0.0014017708599567413,0.17282284796237946,92,0.08318515121936798,,0.8197964429855347,0.09700357913970947,0.0007633685618202435,,,1.0,2.0,,-1249.9329833984375,0.0,,,2.0,0.022002085592008145,118.0997500710655,96.78125,,,507.2933349609375,,1913.3961374000646,0.0007176114891080942,,0.04916965961456299,,8192.0,8175.08203125,0.013818429782986641,0.000742321759389597,,-1.3823108879762458e-08,-0.0007991790771484375,,,1.3162001203745604,,53.0,,,1.0,,37.0,1326.7534183959942,,0.27049754559993744,0.0,,,,0.002411574125289917,372.7324035470374,,-61.387149810791016,,0.2697552223689854,1.0,,193.47679471969604,,,,,,2.8616119000362232,,0.0,200.275390625,,5.081598646938801e-05,0.0,30.0784912109375,,31.0784912109375,,0.0,8192.0,8192.0,3322.0,,,,0.99169921875,-61.387149810791016,2.06115369216775e-09,0.0,0.99169921875,-401.96600341796875,,2.0,0.0,8175.08203125,,13.782666206359863,92.65941562410444,,741.88818359375,92.0,,13.782666206359863,0.44479185342788696,,-1.3855405711638014e-08,,0.0001689185843692298,0.0009765625,,0.0,0.532191812992096,0.0,,0.0,,333.0,5.638401489704847e-05,,1e-05,0.9432583728915408,0.0,
0.0,,0.09323859214782715,2213.4160742689182,0.0,,579.7756958007812,133727.609375,0.0007384086691217817,,,182798.097739404,0.23257876932621002,,0.07908000661195935,0.0,,,1.3285764046013355,,90.87852541799657,,1.546061412227573e-08,,0.4508892893791199,1.0007449872791767,1766654515.1129746,,,,0.9911397695541382,,1.3327861438927613e-06,,,,0.18641062278391377,,0.9910949468612671,,1885.278844999033,,,1.0,16691626.0,,-1174.9617919921875,,,-366.42547607421875,,,,,,,0.7692350149154663,2160.0,,0.0015067951753735542,0.1722746193408966,93,0.0843527615070343,,0.8223960995674133,0.09849973767995834,0.000765570661314996,,,1.0,2.0,,-1174.9617919921875,0.0,,,2.0,0.022111571434205918,117.49393913790118,97.576171875,,,507.72393798828125,,1885.278844999033,0.0007437236465648311,,0.04550381749868393,,8192.0,8052.6318359375,0.014146978966891766,0.000744574994314462,,1.694673734675689e-08,-0.0009610354900360107,,,1.327564775943756,,84.0,,,1.0,,35.0,1304.1708622430451,,0.28008354746270925,0.0,,,,0.0030829906463623047,369.0780806520488,,-61.910545349121094,,0.27933896996546537,1.0,,193.47679471969604,,,,,,2.8765554019482806,,0.0,200.275390625,,5.37290470674634e-05,0.0,16.121492385864258,,17.121492385864258,,0.0,8192.0,8192.0,2160.0,,,,0.9482421875,-61.910545349121094,2.06115369216775e-09,0.0,0.9482421875,-366.42547607421875,,2.0,0.0,8052.6318359375,,14.87425708770752,81.53236673166975,,579.7756958007812,93.0,,14.87425708770752,0.4550808072090149,,1.546061412227573e-08,,0.00017233524175225832,0.00341796875,,0.0,0.546733021736145,0.0,,0.0,,355.0,6.0415943153202534e-05,,1e-05,0.9420113224069587,0.0,
0.0,,0.08972663432359695,2391.7073891451073,0.0,,806.520751953125,48550.71875,0.0007873378565363964,,,184359.578862928,0.2318812906742096,,0.07072570720406371,0.0,,,1.3526996914297342,,84.55464436707553,,-2.2298332069681237e-09,,0.15442514419555664,1.000800658017397,1766656148.5660887,,,,0.9804743528366089,,2.1528418332472654e-06,,,,0.18441364612454905,,0.9800226092338562,,1633.1277679399354,,,1.0,15623855.0,,-1392.701171875,,,-381.50970458984375,,,,,,,0.7973228096961975,1458.0,,0.0015076613053679466,0.16742496192455292,94,0.08105932176113129,,0.8343726992607117,0.09532427787780762,0.0008229664326790953,,,1.0,2.0,,-1392.701171875,0.0,,,2.0,0.02205690209490441,109.03831292991526,94.326171875,,,506.95556640625,,1633.1277679399354,0.0007682436098548351,,0.050634969025850296,,3199.0,7534.50927734375,0.014264962635934353,0.0008001839323696913,,-3.078044263915558e-09,-0.0009178221225738525,,,1.351591863669455,,52.0,,,1.0,,33.0,1091.3454020110657,,0.2974463999271393,0.0,,,,0.0031805038452148438,344.61384007998277,,-67.23650360107422,,0.2966462152544409,0.99658203125,,193.47679471969604,,,,,,2.821683548972942,,0.0,200.275390625,,5.011295434087515e-05,0.0,5.869661808013916,,6.869661808013916,,0.0,8192.0,8192.0,1458.0,,,,0.755859375,-67.23650360107422,2.06115369216775e-09,0.0,0.755859375,-381.50970458984375,,2.0,0.0,7534.50927734375,,15.586103439331055,212.0821498753503,,806.520751953125,94.0,,15.586103439331055,0.4995355010032654,,-2.2298332069681237e-09,,0.00018060098157419803,0.00146484375,,0.0,0.5557510852813721,0.0,,0.0,,415.0,7.459206972271204e-05,,1e-05,0.942680673547542,0.0,
0.0,,0.091254323720932,2432.8379460424244,0.0,,752.99658203125,125137.609375,0.0007922202435111103,,,185991.717065603,0.23321960866451263,,0.06883981979901652,0.0,,,1.3561576278880239,,82.46262275194749,,-3.4585643238216335e-09,,0.3921077251434326,1.0008030561730266,1766657710.0478768,,,,0.9894430041313171,,1.1725528803463448e-06,,,,0.18225981795781665,,0.988427460193634,,1561.1584430349758,,,1.0,15192182.0,,-1269.473388671875,,,-387.7449035644531,,,,,,,0.7971276044845581,1779.0,,0.0015722038224339485,0.17008449137210846,95,0.08297047019004822,,0.8306577801704407,0.09731994569301605,0.0008281277550850064,,,1.0,2.0,,-1269.473388671875,0.0,,,2.0,0.022159630291098492,106.20929403894115,96.29296875,,,507.19342041015625,,1561.1584430349758,0.0007872633395891171,,0.05295784771442413,,8192.0,7321.7646484375,0.01434947457164526,0.000802579932496883,,-4.328841729517308e-09,-0.0010488331317901611,,,1.3550467444583774,,82.0,,,1.0,,35.0,1032.251308050938,,0.3000548060517758,0.0,,,,0.0030712485313415527,336.65313643508125,,-55.49256896972656,,0.2992522281128913,0.9990234375,,193.47679471969604,,,,,,2.8430157999973744,,0.0,200.275390625,,6.003293674439192e-05,0.0,15.231962203979492,,16.231962203979492,,0.0,8192.0,8192.0,1779.0,,,,0.67919921875,-55.49256896972656,2.06115369216775e-09,0.0,0.67919921875,-387.7449035644531,,2.0,0.0,7321.7646484375,,14.76595401763916,40.360492723528296,,752.99658203125,95.0,,14.76595401763916,0.4085969924926758,,-3.4585643238216335e-09,,0.0001871367654756489,0.00341796875,,0.0,0.5625872611999512,0.0,,0.0,,601.0,6.553693674504757e-05,,1e-05,0.9419360098112346,0.0,
0.0,,0.09323758631944656,2414.300865020706,0.0,,2452.3828125,773991.875,0.0008038763539843785,,,187707.830959405,0.23262976109981537,,0.06946433559359817,0.0,,,1.3385965768247843,,85.29599464696366,,-6.151401166221149e-09,,2.0887506008148193,1.0008096108213067,1766659342.1881151,,,,1.0200961828231812,,6.178800582290478e-08,,,,0.1825848737064647,,1.0221749544143677,,1631.8133986860048,,,1.0,15758754.0,,-1260.369140625,,,-356.75897216796875,,,,,,,0.7454678416252136,1731.0,,0.0014613969251513481,0.17444691061973572,96,0.08501793444156647,,0.8206110000610352,0.09918109327554703,0.0008326344704983057,,,1.0,2.0,,-1260.369140625,0.0,,,2.0,0.022294711706713377,110.43706126499455,95.279296875,,,507.43548583984375,,1631.8133986860048,0.0007646664976164175,,0.04694552347064018,,8192.0,7599.4248046875,0.014163156040012836,0.0008091306826827349,,-5.572394545794168e-09,-0.0012223124504089355,,,1.3374887509271502,,81.0,,,1.0,,40.0,1081.1166616599075,,0.28712452948093414,0.0,,,,0.002824127674102783,351.33687728701625,,-55.48549270629883,,0.2863153970101848,0.99853515625,,193.47679471969604,,,,,,2.8668560090009123,,0.0,200.275390625,,5.631998647004366e-05,0.0,94.42581176757812,,95.42581176757812,,0.0,8192.0,8192.0,1731.0,,,,0.76513671875,-55.48549270629883,2.06115369216775e-09,0.0,0.76513671875,-356.75897216796875,,2.0,0.0,7599.4248046875,,14.009157180786133,44.96973018394783,,2452.3828125,96.0,,14.009157180786133,0.4259917140007019,,-6.151401166221149e-09,,0.00018192149004933464,0.00244140625,,0.0,0.549949049949646,0.0,,0.0,,412.0,5.910394247621298e-05,,1e-05,0.9420261324802858,0.0,
0.0,,0.08977800607681274,2322.0571718156884,0.0,,904.1370239257812,228666.125,0.0007611383946368733,,,189521.062171782,0.2288995087146759,,0.07365533102162705,0.0,,,1.3395545380190015,,86.36271349003073,,-1.5259507435416708e-08,,0.8915280699729919,1.0007729837670922,1766661058.3029776,,,,0.9950019717216492,,1.5122778753706712e-06,,,,0.1834159568339084,,0.9892941117286682,,1715.7860273029655,,,1.0,15936613.0,,-1406.3052978515625,,,-364.66339111328125,,,,,,,0.7491254806518555,1789.0,,0.0014673145487904549,0.1702176183462143,97,0.08065277338027954,,0.8278368711471558,0.09433282911777496,0.0007951515472086612,,,1.0,2.0,,-1406.3052978515625,0.0,,,2.0,0.02225240176987971,111.84094305196777,95.93359375,,,508.2406005859375,,1715.7860273029655,0.0007454152564605465,,0.04744751751422882,,8192.0,7685.61572265625,0.013680055737495422,0.0007725321811449248,,-1.5345138493216837e-08,-0.0007407665252685547,,,1.3384925117716193,,69.0,,,1.0,,35.0,1159.3452956820838,,0.28724296030122787,0.0,,,,0.0027006566524505615,354.627915327088,,-56.12822723388672,,0.2864704260136932,0.99853515625,,193.47679471969604,,,,,,2.849303118069656,,0.0,200.275390625,,9.420793503522873e-05,0.0,39.56941604614258,,40.56941604614258,,0.0,8192.0,8192.0,1789.0,,,,0.8115234375,-56.12822723388672,2.06115369216775e-09,0.0,0.8115234375,-364.66339111328125,,2.0,0.0,7685.61572265625,,13.738105773925781,31.097779313568026,,904.1370239257812,97.0,,13.738105773925781,0.4689158797264099,,-1.5259507435416708e-08,,0.00017878975401295472,0.00146484375,,0.0,0.5429716110229492,0.0,,0.0,,545.0,5.401601083576679e-05,,1e-05,0.9440247832434017,0.0,
0.0,,0.09301601350307465,2267.0207658689733,0.0,,882.8486328125,23220.208984375,0.0007773242680286785,,,191343.543349117,0.23370647430419922,,0.07622308079354537,0.0,,,1.3432217026129365,,89.41041681705974,,-3.490159938834836e-09,,0.1187249943614006,1.000784003175795,1766662871.5334172,,,,0.9767378568649292,,1.6726015357182433e-06,,,,0.18365538660545375,,0.976470947265625,,1812.8598828359973,,,1.0,16439164.0,,-1450.06640625,,,-375.5297546386719,,,,,,,0.7731534242630005,2150.0,,0.001526310108602047,0.1721705049276352,98,0.08447236567735672,,0.8256361484527588,0.09883896261453629,0.0008021800058486406,,,1.0,2.0,,-1450.06640625,0.0,,,2.0,0.022362167263488025,114.17122684791684,95.9375,,,507.9283447265625,,1812.8598828359973,0.0007678328911424614,,0.04734962061047554,,8192.0,7930.998046875,0.014366591349244118,0.0007835512697056402,,-4.670225983716136e-09,-0.000808224081993103,,,1.3421433065086603,,106.0,,,1.0,,37.0,1238.0674148360267,,0.29035409120842814,0.0,,,,0.0028654932975769043,367.61533503991086,,-59.350547790527344,,0.2895705384435132,1.0,,193.47679471969604,,,,,,2.830601660069078,,0.0,200.275390625,,0.00012710504233837128,0.0,2.7912368774414062,,3.7912368774414062,,0.0,8192.0,8192.0,2150.0,,,,0.89697265625,-59.350547790527344,2.06115369216775e-09,0.0,0.89697265625,-375.5297546386719,,2.0,0.0,7930.998046875,,14.029963493347168,124.30123010510579,,882.8486328125,98.0,,14.029963493347168,0.3593156635761261,,-3.490159938834836e-09,,0.0001721864725036552,0.00244140625,,0.0,0.5581479072570801,0.0,,0.0,,466.0,6.441702134907246e-05,,1e-05,0.9414952707545491,0.0,
0.0,,0.09056369215250015,2256.2437621794397,0.0,,648.6448974609375,20858.71484375,0.0007655046888430661,,,194415.116957132,0.2289411723613739,,0.07692642618175394,0.0,,,1.3233169382438064,,89.8085684760008,,-7.139906443853761e-10,,0.09278422594070435,1.000774409621954,1766664694.0117948,,,,0.9752178192138672,,1.532216761468419e-06,,,,0.18485940459873415,,0.9746991395950317,,1822.1426553790225,,,1.0,16444792.0,,-1309.757080078125,,,-375.06182861328125,,,,,,,0.7593479156494141,1534.0,,0.0014010295271873474,0.17031046748161316,99,0.08131107687950134,,0.8254244923591614,0.09500449150800705,0.0007916940121504012,,,1.0,2.0,,-1309.757080078125,0.0,,,2.0,0.022233047703485453,113.29373205907177,96.64453125,,,507.90692138671875,,1822.1426553790225,0.0007308278281925595,,0.047278452664613724,,8192.0,7933.0390625,0.013693411834537983,0.000773973351897439,,-1.195519239161058e-09,-0.0016367435455322266,,,1.3222699565812945,,191.0,,,1.0,,35.0,1249.8131841809954,,0.2756521955598146,0.0,,,,0.002877533435821533,365.617845009896,,-53.821842193603516,,0.2748782221460715,0.99853515625,,193.47679471969604,,,,,,2.834767051972449,,0.0,200.275390625,,8.992105722427368e-05,0.0,2.4663097858428955,,3.4663097858428955,,0.0,8192.0,8192.0,1534.0,,,,0.908203125,-53.821842193603516,2.06115369216775e-09,0.0,0.908203125,-375.06182861328125,,2.0,0.0,7933.0390625,,15.728670120239258,19.048179930076003,,648.6448974609375,99.0,,15.728670120239258,0.45284512639045715,,-7.139906443853761e-10,,0.00017238083959787687,0.0009765625,,0.0,0.5336695313453674,0.0,,0.0,,363.0,5.7984027080237865e-05,,1e-05,0.9438778799662938,0.0,
0.0,0.32536666666666664,0.08858435600996017,1348.7665230672344,0.0,0.14154999999999998,1301.062255859375,21958.57421875,0.0007119661806882505,2.0,0.018035568137741157,196335.714485971,0.22522233426570892,0.11376148960901956,0.07780383121766019,0.0,0.03213881158010103,0.10416666666666667,1.3149396842345595,0.32303866666666664,90.98587402608246,0.07233892057520516,-5.259240154487088e-09,0.06275519285724393,0.12012757360935211,1.000717256218195,1766667786.545281,0.06889314913218252,0.02132023204195194,0.06901957600707692,0.978594183921814,0.1308,1.6707317573860792e-06,0.25416666666666665,0.15516666666666667,2.0,0.18558702219678955,0.018297299569707576,0.9785511493682861,1215.1094041100005,3092.204194477992,0.056392219043826734,0.1646769306607058,1.0,16682646.0,0.04703883879220942,-1608.758056640625,0.02825347130155177,0.04193874318930007,-342.6961669921875,0.3871666666666667,0.06753333333333332,0.030854304791644718,0.042249999999999996,0.5403666666666668,0.12229999999999999,0.7694660425186157,1944.0,0.07964452867337163,0.0014369906857609749,0.16961772739887238,100,0.07880137860774994,0.09680282772130101,0.8252013921737671,0.09196506440639496,0.0007397186545858858,"{'ncols': 31, 'sha256': '19719e6ab1285cd40dcc8d29683d72d780b391aa14a44197906068177ae933e3', 'path': 'media/table/val/generations_99_19719e6ab1285cd40dcc.table.json', 'size': 2587204.0, '_latest_artifact_path': 'wandb-client-artifact://skpik5h72dk7toon0u7fqr5gs5c7918dtkn47h68jn13qelj1n4ts8z2hbycq8itnwre2rwb3zcv16lbvowohy40b3pzn4al3tgzbp07fy4e7i7vs36f8gh0cyazfhs3:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://5xg8tirs6uw3i7fz15sxdxwg5w4uvrq1odkozntsnbuil9snju742gxz72lly3ugeajwgvygyfvefa5ikuy13atxpciyra2pkhi4pe23fwdm05mn908b5tgijg2r1kgw/val/generations.table.json', '_type': 'table-file', 'nrows': 11, 'log_mode': 'IMMUTABLE'}",0.14263333333333333,1.0,2.0,0.21990636318085055,-1608.758056640625,0.0,2.0,0.42473333333333335,2.0,0.022199812379883957,116.34393678989727,95.482421875,0.08980000000000002,0.18780000000000002,507.9234619140625,0.12643333333333331,3092.204194477992,0.0007132057187391183,0.2125,0.042569149285554886,0.3232333333333334,8192.0,8050.3408203125,0.013163686729967594,0.0007168613356043352,0.073,-4.957547261597028e-09,-0.0007773935794830322,0.11255000000000001,0.05755000000000001,1.3139714011922479,13.046549440943636,92.0,0.3019666666666667,0.09330000000000001,1.0,0.1545370570312497,39.0,1282.7593900610227,0.1377772446646953,0.26925359934102744,0.0,0.14419392464382838,0.05065435117985786,0.3791666666666666,0.002443850040435791,370.3516112000216,0.09939245443026826,-56.523773193359375,0.16283333333333333,0.268536739051342,0.99951171875,0.049113769817115835,193.47679471969604,0.03143,0.4790333333333333,0.006257730373950606,0.17115572630388162,0.16956,2.827938076108694,0.09373333333333335,0.0,200.275390625,0.043298825014497604,5.1712035201489925e-05,0.0,2.6479501724243164,0.09243166184757759,3.6479501724243164,0.2628666666666667,0.0,8192.0,8192.0,1944.0,0.18866666666666665,0.1865666666666667,0.06122019563003271,0.9453125,-56.523773193359375,2.06115369216775e-09,0.0,0.9453125,-342.6961669921875,0.10498526110278124,2.0,0.0,8050.3408203125,0.10082087122595426,14.203856468200684,6.760893153492361,0.07256897915349705,1301.062255859375,100.0,0.05082825680027774,14.203856468200684,0.3329610526561737,0.03194243060273865,-5.259240154487088e-09,0.2875,0.00016951376155249559,0.0029296875,0.2060627979538475,0.0,0.5197548866271973,0.0,0.04800526483638385,0.0,0.085,288.0,8.368096314370632e-05,0.12333333333333334,1e-05,0.9457529154937215,0.0,0.08523333333333333
0.0,,0.09179602563381195,2213.7046774087307,0.0,,1979.60107421875,71599.1640625,0.0007405023479805095,,,198237.994231411,0.22892658412456512,,0.0791430045771302,0.0,,,1.3190877735614777,,91.56495179003105,,-4.8353072656937e-09,,0.25859394669532776,1.0007479498162866,1766669686.1829617,,,,0.983867883682251,,1.031821933672461e-06,,,,0.18575407669550134,,0.98387211561203,,1899.3282134280307,,,1.0,16818207.0,,-1279.52587890625,,,-352.55816650390625,,,,,,,0.7858161330223083,2275.0,,0.0013951007276773453,0.17266756296157837,101,0.08252323418855667,,0.820479691028595,0.0961189940571785,0.0007680368835281115,,,1.0,2.0,,-1279.52587890625,0.0,,,2.0,0.022222796199977114,115.13766280794516,97.515625,,,509.70501708984375,,1899.3282134280307,0.0007165670369886357,,0.04344792664051056,,5176.0,8114.49951171875,0.013595756143331528,0.0007475332749891095,,-5.9811529062869795e-09,-0.0008377432823181152,,,1.3180720061063766,,66.0,,,1.0,,37.0,1315.2376258500153,,0.27171660074964166,0.0,,,,0.002613276243209839,373.7475866100285,,-63.92531967163086,,0.2709690674673766,1.0,,193.47679471969604,,,,,,2.8653522359672934,,0.0,200.275390625,,4.646496381610632e-05,0.0,8.690985679626465,,9.690985679626465,,0.0,8192.0,8192.0,2275.0,,,,0.9736328125,-63.92531967163086,2.06115369216775e-09,0.0,0.9736328125,-352.55816650390625,,2.0,0.0,8114.49951171875,,14.2529296875,278.21521942457184,,1979.60107421875,101.0,,14.2529296875,0.439073771238327,,-4.8353072656937e-09,,0.00017037204001397376,0.0029296875,,0.0,0.5314466953277588,0.0,,0.0,,732.0,6.156798917800188e-05,,1e-05,0.9437853851677123,0.0,
