val-aux/beyondaime/reward/worst@8/std,val-aux/aime24/reward/worst@4/std,val-aux/beyondaime/reward/best@4/std,timing_s/agent_loop/slowest/generate_sequences,perf/max_memory_reserved_gb,val-aux/aime24/reward/worst@4/mean,timing_s/agent_loop/generate_sequences/mean,val-core/beyondaime/reward/best@8/std,critic/returns/max,val-aux/aime24/reward/best@2/mean,val-aux/hmmt25/reward/worst@2/std,rollout_corr/log_ppl_diff_min,val-aux/hmmt25/reward/best@2/std,rollout_corr/log_ppl_diff_max,actor/lr,val-aux/hmmt25/reward/worst@4/mean,timing_s/agent_loop/tool_calls/max,val-core/avg/reward/best@8/mean,timing_s/agent_loop/slowest/prompt_length,val-aux/brumo25/reward/std@8,response_length/mean,val-aux/hmmt25/reward/worst@8/std,val-aux/aime24/reward/best@2/std,rollout_corr/rollout_rs_seq_mean,val-aux/num_turns/mean,rollout_corr/rollout_rs_mean,val-aux/aime25/reward/best@4/std,rollout_corr/rollout_is_veto_fraction,val-core/avg/reward/best@8/std,rollout_corr/rollout_rs_seq_max,val-aux/aime25/reward/worst@4/mean,perf/time_per_step,timing_s/stop_profile,timing_s/adv,val-core/brumo25/reward/best@8/mean,val-aux/hmmt25/reward/std@8,critic/rewards/min,timing_s/agent_loop/slowest/response_length,actor/pg_loss,timing_s/agent_loop/generate_sequences/max,timing_s/agent_loop/tool_calls/min,rollout_corr/rollout_log_ppl,val-aux/beyondaime/reward/best@2/std,val-aux/beyondaime/reward/worst@2/mean,critic/advantages/max,val-aux/aime25/reward/best@2/mean,perf/total_num_tokens,val-aux/hmmt25/reward/best@4/mean,val-core/aime24/reward/best@8/mean,timing_per_token_ms/update_actor,val-core/brumo25/reward/mean@8,_timestamp,prompt_length/mean,training/global_step,timing_s/agent_loop/slowest/tool_calls,response_length_non_aborted/min,timing_s/agent_loop/generate_sequences/min,val-aux/beyondaime/reward/worst@4/std,rollout_corr/rollout_rs_seq_std,val-aux/aime25/reward/worst@4/std,rollout_corr/rollout_rs_seq_fraction_low,prompt_length/clip_ratio,_step,critic/score/mean,rollout_corr/training_log_ppl,val-core/hmmt25/reward/mean@8,timing_s/start_profile,val-aux/brumo25/reward/worst@4/std,rollout_corr/rollout_rs_seq_max_deviation,rollout_corr/rollout_rs_masked_fraction,rollout_corr/ppl_ratio,rollout_corr/k3_kl,val-aux/brumo25/reward/worst@4/mean,val-aux/brumo25/reward/best@2/mean,prompt_length/min,val-aux/brumo25/reward/worst@2/std,critic/score/max,val-aux/aime25/reward/best@2/std,rollout_corr/rollout_rs_eff_sample_size,perf/mfu/actor,response_length_non_aborted/max,response_length_non_aborted/clip_ratio,rollout_corr/rollout_rs_seq_masked_fraction,val-core/aime25/reward/best@8/std,timing_s/reward,training/rollout_probs_diff_mean,val-core/avg/reward/mean@8,rollout_corr/log_ppl_diff,response_length/min,val-core/hmmt25/reward/best@8/mean,val-aux/brumo25/reward/best@4/std,training/rollout_actor_probs_pearson_corr,rollout_corr/rollout_rs_min,val-aux/hmmt25/reward/worst@2/mean,training/rollout_probs_diff_max,timing_s/step,val-aux/aime24/reward/worst@2/mean,val-aux/beyondaime/reward/best@4/mean,val-aux/aime25/reward/worst@2/std,val-aux/brumo25/reward/best@2/std,rollout_corr/training_ppl,prompt_length/max,timing_s/gen,distill/teacher_kl,val/generations,val-aux/beyondaime/reward/worst@8/mean,val-aux/aime25/reward/worst@8/mean,val-core/brumo25/reward/best@8/std,val-core/aime24/reward/best@8/std,val-aux/aime25/reward/worst@8/std,timing_s/update_actor,val-core/aime24/reward/mean@8,val-aux/beyondaime/reward/best@2/mean,training/epoch,val-aux/aime24/reward/std@8,val-aux/brumo25/reward/worst@2/mean,val-aux/brumo25/reward/worst@8/std,response_length_non_aborted/mean,timing_per_token_ms/adv,actor/grad_norm,training/rollout_probs_diff_std,val-core/aime25/reward/best@8/mean,timing_s/old_log_prob_pre,val-aux/hmmt25/reward/worst@8/mean,critic/rewards/max,val-aux/num_turns/max,val-core/aime25/reward/mean@8,rollout_corr/rollout_ppl,val-aux/aime25/reward/std@8,val-aux/aime24/reward/worst@8/std,critic/advantages/min,rollout_corr/chi2_token,rollout_corr/chi2_seq,rollout_corr/log_ppl_abs_diff,val-aux/beyondaime/reward/worst@4/mean,response_length/clip_ratio,rollout_corr/rollout_rs_ratio_fraction_low,rollout_corr/rollout_rs_ratio_fraction_high,val-aux/beyondaime/reward/worst@2/std,val-aux/brumo25/reward/worst@8/mean,rollout_corr/rollout_rs_seq_min,rollout_corr/rollout_rs_std,critic/returns/min,val-aux/aime24/reward/worst@2/std,val-core/beyondaime/reward/mean@8,_runtime,training/rollout_probs_diff_valid,val-aux/hmmt25/reward/best@2/mean,val-aux/num_turns/min,val-aux/brumo25/reward/best@4/mean,val-aux/aime25/reward/best@4/mean,response_length/max,timing_s/agent_loop/tool_calls/mean,rollout_corr/rollout_is_catastrophic_token_fraction,response/aborted_ratio,rollout_corr/rollout_rs_seq_fraction_high,num_turns/mean,num_turns/min,val-aux/hmmt25/reward/best@4/std,critic/rewards/mean,num_turns/max,val-core/beyondaime/reward/best@8/mean,val-aux/hmmt25/reward/worst@4/std,val-core/hmmt25/reward/best@8/std,val-aux/aime24/reward/best@4/mean,val-aux/aime25/reward/worst@2/mean,critic/advantages/mean,adv/mean,val-aux/aime24/reward/best@4/std,val-aux/aime24/reward/worst@8/mean,timing_s/save_checkpoint,val-aux/beyondaime/reward/std@8,perf/throughput,rollout_corr/rollout_rs_max,timing_per_token_ms/gen,critic/returns/mean,perf/max_memory_allocated_gb,timing_s/testing,actor/entropy,actor/is_ratio_mean,critic/score/min,perf/cpu_memory_used_gb,rollout_corr/kl
,,,0.0,199.958984375,,0.0,,149.16363525390625,,,-0.0008364319801330566,,0.0026877522468566895,1e-05,,0.0,,114.0,,8141.5791015625,,,0.9890674352645874,,0.9889349341392517,,0.0,,25.642444610595703,,1885.0822601548862,5.3440919145941734e-05,2.7149111649487168,,,-8462.2861328125,8192.0,4.2273073463938715e-07,0.0,0.0,0.3280840335646644,,,149.16363525390625,,16872926.0,,,0.021863361641775447,,1767305561.2756424,97.154296875,111.0,0.0,923.0,0.0,,0.5552695393562317,,0.0,0.0,111,-7978.232421875,0.32883696199860424,,3.920099698007107e-05,,24.642444610595703,0.09350308030843735,1.0007533384487033,0.0007287751150215627,,,37.0,,1617.68994140625,,0.9419610774139765,0.18882269762878284,8192.0,0.982421875,0.99951171875,,92.30888198502362,0.09116858243942261,,0.0007529287140641827,923.0,,,0.8464613556861877,2.06115369216775e-09,,1.0,1885.0822601548862,,,,,1.39767830632627,500.0,1303.7191201590467,0.9799367189407349,,,,,,,368.89888309291564,,,0.0,,,,8141.5791015625,0.00016090340021337833,0.42969992756843567,0.16372551023960114,,116.72028291411698,,1617.68994140625,,,1.396596203558147,,,-6.281277179718018,0.0014320220798254013,102.11529944417998,0.0007727635238552466,,0.982421875,0.0793399065732956,0.014163167215883732,,,0.783077597618103,0.23237095773220062,-6.281277179718018,,,196946.228149646,1.0,,,,,8192.0,0.0,0.0,0.0,0.001953125,2.0,2.0,,-7978.232421875,2.0,,,,,,4.2296485958104313e-07,4.230617776102008e-07,,,,,2237.6909428097915,203023.09375,0.0781889598687298,4.2296485958104313e-07,193.228750705719,,0.6189336776733398,1.0,-8462.2861328125,501.228271484375,0.0007454237859292334
,,,0.0,199.958984375,,0.0,,149.62619018554688,,,-0.0005975067615509033,,0.002976059913635254,1e-05,,0.0,,111.0,,8145.2119140625,,,0.9841167330741882,,0.9841418862342834,,0.0,,6.638752460479736,,1872.8861761740409,4.982389509677887e-05,2.7450619470328093,,,-8553.1015625,8192.0,6.040341606894373e-07,0.0,0.0,0.33259151049423963,,,149.62619018554688,,16877410.0,,,0.0219404263799918,,1767307434.4001875,95.7109375,112.0,0.0,746.0,0.0,,0.1936115175485611,,0.0,0.0,112,-7980.13330078125,0.333347674109973,,3.801588900387287e-05,,5.638752460479736,0.09563667327165604,1.0007565766572952,0.0007318285988731077,,,38.0,,29315.630859375,,0.9409081191524186,0.18817429478061712,8192.0,0.98486328125,0.9990234375,,92.41562913381495,0.09214485436677933,,0.0007561643924418604,746.0,,,0.8464897274971008,2.06115369216775e-09,,1.0,1872.8861761740409,,,,,1.4045165544375777,413.0,1292.7644047611393,0.9797329902648926,,,,,,,370.29757158993743,,,0.0,,,,8145.2119140625,0.0001626471091851658,0.5218440890312195,0.16450992226600647,,113.93306773691438,,29315.630859375,,,1.40342281665653,,,-6.322381973266602,0.0014367671683430672,5.619910119101405,0.0007714713228779146,,0.98486328125,0.08115538954734802,0.014481283724308014,,,0.7820537686347961,0.23437842726707458,-6.322381973266602,,,198822.064967825,1.0,,,,,8192.0,0.0,0.0,0.0,0.00390625,2.0,2.0,,-7980.13330078125,2.0,,,,,,1.0215653389877843e-07,1.0211607559540425e-07,,,,,2252.8611475040916,46614.51171875,0.07749738449683158,1.0215653389877843e-07,193.228750705719,,0.6292891502380371,1.0,-8553.1015625,502.97760009765625,0.0007488706239655585
,,,0.0,199.958984375,,0.0,,149.33966064453125,,,-0.0006736516952514648,,0.002628892660140991,1e-05,,0.0,,106.0,,8129.85400390625,,,0.9856113791465759,,0.9855275750160217,,0.0,,6.478690147399902,,1875.5880751239602,5.174404941499233e-05,2.5356462739873677,,,-8507.7529296875,8192.0,8.613091502240877e-07,0.0,0.0,0.33552368043456227,,,149.33966064453125,,16847985.0,,,0.021881136671597193,,1767309310.236743,96.701171875,113.0,0.0,2087.0,0.0,,0.22256799042224884,,0.0,0.0,113,-7915.82861328125,0.33627789793536067,,4.272093065083027e-05,,5.478690147399902,0.09432525932788849,1.0007546385750175,0.0007394570588985516,,,35.0,,26838.00390625,,0.9410637063376069,0.18863946253843072,8192.0,0.98193359375,1.0,,92.19363209209405,0.09165005385875702,,0.0007542183102486888,2087.0,,,0.848532497882843,2.06115369216775e-09,,1.0,1875.5880751239602,,,,,1.4085950441658497,887.0,1295.0798261021264,0.9736740589141846,,,,,,,368.65306242601946,,,0.0,,,,8129.85400390625,0.0001505014560487422,0.47074490785598755,0.16327938437461853,,116.50214971695095,,26838.00390625,,,1.407501862384379,,,-6.258110523223877,0.0014683818444609642,12.568210603669286,0.000771321107094991,,0.98193359375,0.07985781878232956,0.01446743868291378,,,0.7964580059051514,0.2341630607843399,-6.258110523223877,,,200684.389152723,1.0,,,,,8192.0,0.0,0.0,0.0,0.00439453125,2.0,2.0,,-7915.82861328125,2.0,,,,,,5.507133096216421e-07,5.507942546500999e-07,,,,,2245.693660491856,45082.71875,0.07778284776517384,5.507133096216421e-07,193.228750705719,,0.6316385865211487,1.0,-8507.7529296875,503.1781005859375,0.0007486788824735413
,,,0.0,199.958984375,,0.0,,225.68026733398438,,,-0.0006486177444458008,,0.003313601016998291,1e-05,,0.0,,58.0,,8114.9453125,,,0.981725811958313,,0.9816020131111145,,0.0,,4.840618133544922,,1862.0483436540235,4.976009950041771e-05,2.314388155937195,,,-8402.9140625,8192.0,6.078059056058294e-08,0.0,0.0,0.3381266255164519,,,225.68026733398438,,16816548.0,,,0.02191800098831006,,1767311172.5611496,96.259765625,114.0,0.0,1259.0,0.0,,0.15788303315639496,,0.0,0.0,114,-7931.763671875,0.338903354248032,,6.521609611809254e-05,,3.840618133544922,0.09373275935649872,1.0007771765813231,0.0007540592609984742,,,34.0,,30822.41796875,,0.9409934007356446,0.18823585545508395,8192.0,0.974609375,0.99853515625,,91.99091903306544,0.09114858508110046,,0.0007767308998154476,1259.0,,,0.8504366874694824,2.06115369216775e-09,,1.0,1862.0483436540235,,,,,1.4115754282101989,532.0,1282.5078181829304,0.9774266481399536,,,,,,,368.5851156839635,,,0.0,,,,8114.9453125,0.00013762563850423969,0.5527809858322144,0.16208209097385406,,116.04351227497682,,30822.41796875,,,1.4104450959712267,,,-6.245721340179443,0.001483333297073841,21.878660731948912,0.000796497603005264,,0.974609375,0.07910991460084915,0.014622843824326992,,,0.7996411323547363,0.23450352251529694,-6.245721340179443,,,202556.289810937,1.0,,,,,8192.0,0.0,0.0,0.0,0.0029296875,2.0,2.0,,-7931.763671875,2.0,,,,,,5.039517247951153e-08,5.037896499970884e-08,,,,,2257.8022822704684,31717.08203125,0.07716928413953916,5.039517247951153e-08,193.228750705719,,0.633075475692749,1.0,-8402.9140625,500.40179443359375,0.000770706568573587
,,,0.0,199.958984375,,0.0,,165.76942443847656,,,-0.0006014406681060791,,0.002534210681915283,1e-05,,0.0,,76.0,,8156.8017578125,,,1.0194287300109863,,1.0195037126541138,,0.0,,87.6986312866211,,1871.6644479979295,5.103996954858303e-05,2.6070956219919026,,,-8371.349609375,8192.0,1.6837127458924073e-07,0.0,0.0,0.341883979155682,,,165.76942443847656,,16898670.0,,,0.02200882329746679,,1767313044.461581,94.501953125,115.0,0.0,2551.0,0.0,,1.9240506887435913,,0.0,0.0,115,-7976.013671875,0.3426420253235847,,3.952113911509514e-05,,86.6986312866211,0.09786813706159592,1.0007584756240249,0.0007630542768310988,,,35.0,,28117.662109375,,0.9389706591817131,0.1875949592973347,8192.0,0.9853515625,1.0,,92.42831848096102,0.09379452466964722,,0.0007580478486488573,2551.0,,,0.8467057347297668,2.06115369216775e-09,,1.0,1871.6644479979295,,,,,1.4173041163012385,378.0,1287.7695533500519,0.9778359532356262,,,,,,,371.91984199220315,,,0.0,,,,8156.8017578125,0.00015427815455251227,0.5834478735923767,0.16493749618530273,,116.26396965701133,,28117.662109375,,,1.4161990964785218,,,-6.191945552825928,0.001554529182612896,11.96852709306404,0.0007781075619277544,,0.9853515625,0.0827382355928421,0.015129903331398964,,,0.7837936282157898,0.23826536536216736,-6.191945552825928,,,204414.065446489,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7976.013671875,2.0,,,,,,2.718756775266229e-07,2.7174203864888113e-07,,,,,2257.171420079607,710473.0,0.07708826889404942,2.718756775266229e-07,193.228750705719,,0.646763026714325,1.0,-8371.349609375,501.09832763671875,0.0007535311560786795
,,,0.0,199.958984375,,0.0,,144.9803924560547,,,-0.0007877945899963379,,0.0027569830417633057,1e-05,,0.0,,78.0,,8123.953125,,,0.9831553101539612,,0.9831228852272034,,0.0,,8.14587116241455,,1857.5389601709321,4.8863934352993965e-05,2.6073863049969077,,,-8406.330078125,8192.0,4.997606160017654e-07,0.0,0.0,0.34195646771695465,,,144.9803924560547,,16841376.0,,,0.022013585033138654,,1767314902.2375083,99.375,116.0,0.0,2037.0,0.0,,0.2247259020805359,,0.0,0.0,116,-7882.302734375,0.3427655183477327,,3.7536025047302246e-05,,7.145871162414551,0.09614525735378265,1.0008095121011138,0.0007663115170544188,,,39.0,,68880.109375,,0.9397036921696474,0.18749640986397836,8192.0,0.97705078125,1.0,,92.07916500396095,0.09256602078676224,,0.0008090507508313749,2037.0,,,0.8487404584884644,2.06115369216775e-09,,0.9999999403953552,1857.5389601709321,,,,,1.416756414808333,448.0,1275.5776595140342,0.9702546000480652,,,,,,,370.7390626510605,,,0.0,,,,8123.953125,0.00015482026557669086,0.5352127552032471,0.1636369824409485,,115.84214814985171,,68880.109375,,,1.415581515058875,,,-6.227548122406006,0.0014682458713650703,93.09902242058888,0.0008253964442701545,,0.97705078125,0.0811426043510437,0.015002653934061527,,,0.7405500411987305,0.23698900640010834,-6.227548122406006,,,206284.256030514,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7882.302734375,2.0,,,,,,-1.4150563742987288e-07,-1.4145287252631533e-07,,,,,2266.624867783425,58856.05859375,0.07666718954137085,-1.4150563742987288e-07,193.228750705719,,0.6424304842948914,1.0,-8406.330078125,500.5703125,0.000802804649083555
,,,0.0,199.958984375,,0.0,,192.75497436523438,,,-0.0012220442295074463,,0.0027905702590942383,1e-05,,0.0,,62.0,,8116.6708984375,,,0.9795041680335999,,0.9793945550918579,,0.0,,4.877624988555908,,1869.9542914959602,5.34718856215477e-05,2.5397560300771147,,,-8383.314453125,8192.0,1.527986288607508e-07,0.0,0.0,0.33273367409128696,,,192.75497436523438,,16816450.0,,,0.02186459820556623,,1767316772.4278684,94.486328125,117.0,0.0,2051.0,0.0,,0.14540375769138336,,0.0,0.0,117,-7839.69580078125,0.33350668859202415,,3.5841017961502075e-05,,3.877624988555908,0.0884377732872963,1.0007734568789601,0.0007394576859951485,,,38.0,,91333.75,,0.9433110900626995,0.18868194323653664,8192.0,0.97265625,1.0,,92.08430784312077,0.08746524155139923,,0.0007730154538876377,2051.0,,,0.8572161793708801,2.06115369216775e-09,,1.0,1869.9542914959602,,,,,1.4049493996426463,434.0,1290.2913093520328,0.9658757448196411,,,,,,,367.68492249399424,,,0.0,,,,8116.6708984375,0.00015102807251691735,0.6171994805335999,0.15750055015087128,,116.72865831805393,,91333.75,,,1.4038291377946734,,,-6.343782901763916,0.0014336183667182922,25956.253047849983,0.0007918755327409599,,0.97265625,0.07434676587581635,0.01409100741147995,,,0.7578726410865784,0.23014265298843384,-6.343782901763916,,,208156.484927978,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7839.69580078125,2.0,,,,,,2.6852035261981655e-07,2.6848812240132247e-07,,,,,2248.2434566016677,31916.70703125,0.07762111600654281,2.6852035261981655e-07,193.228750705719,,0.6187312006950378,1.0,-8383.314453125,500.23565673828125,0.0007666076778605202
,,,0.0,199.958984375,,0.0,,112.4994888305664,,,-0.000806957483291626,,0.0025330781936645508,1e-05,,0.0,,57.0,,8148.05908203125,,,0.9868097305297852,,0.9867739677429199,,0.0,,23.411224365234375,,1871.9920155250002,5.420902743935585e-05,2.756009108154103,,,-8428.671875,8192.0,2.9747579510797095e-07,0.0,0.0,0.35336702479980886,,,112.4994888305664,,16882437.0,,,0.021914421492172622,,1767318644.657306,95.318359375,118.0,0.0,2349.0,0.0,,0.5053669810295105,,0.0,0.0,118,-7875.49072265625,0.35421273671090603,,3.8144877180457115e-05,,22.411224365234375,0.10039590299129486,1.0008462192490697,0.0007904588283054181,,,39.0,,17914.3828125,,0.9376453996725632,0.18839874863767667,8192.0,0.98388671875,1.0,,92.31487907492556,0.09517596662044525,,0.0008457120657112682,2349.0,,,0.8452984094619751,2.06115369216775e-09,,1.0,1871.9920155250002,,,,,1.433217310346663,282.0,1289.8866330569144,0.9665480256080627,,,,,,,369.9688402330503,,,0.0,,,,8148.05908203125,0.0001632471134442322,0.8516920208930969,0.16672809422016144,,116.30177996098064,,17914.3828125,,,1.4319760669022799,,,-6.133173942565918,0.001486336812376976,99.71520525868982,0.0008605445200373651,,0.98388671875,0.08494096249341965,0.015454936772584915,,,0.758323073387146,0.2408282309770584,-6.133173942565918,,,210034.214615492,1.0,,,,,8192.0,0.0,0.0,0.0,0.00146484375,2.0,2.0,,-7875.49072265625,2.0,,,,,,3.19082886335309e-07,3.1887145723885624e-07,,,,,2254.6085747146362,183992.46875,0.07729785108410263,3.19082886335309e-07,193.228750705719,,0.6617461442947388,1.0,-8428.671875,500.11505126953125,0.0008419737002896
,,,0.0,199.958984375,,0.0,,427.3127746582031,,,-0.0010068416595458984,,0.002641022205352783,1e-05,,0.0,,77.0,,8131.115234375,,,0.9906234741210938,,0.9906272292137146,,0.0,,18.534526824951172,,1877.4945187871344,5.103996954858303e-05,2.5176038171630353,,,-8439.623046875,8192.0,2.2419349887670137e-07,0.0,0.0,0.33547163533512503,,,427.3127746582031,,16846000.0,,,0.021861772807853463,,1767320522.3870714,94.470703125,119.0,0.0,1418.0,0.0,,0.428651362657547,,0.0,0.0,119,-7859.28515625,0.3362606429727748,,3.4912023693323135e-05,,17.534526824951172,0.09619586914777756,1.0007894588634372,0.0007546088554590824,,,37.0,,44343.390625,,0.940163617856793,0.18876798781348286,8192.0,0.978515625,0.99853515625,,92.25889016501606,0.09290977567434311,,0.0007890076267358381,1418.0,,,0.8445873260498047,2.06115369216775e-09,,1.0,1877.4945187871344,,,,,1.4077044930309057,326.0,1296.856991601875,0.9665691256523132,,,,,,,368.28342472109944,,,0.0,,,,8131.115234375,0.000149448166755493,0.94784015417099,0.16553287208080292,,116.9440078260377,,44343.390625,,,1.4065676489844918,,,-6.221097946166992,0.0014592744410037994,7.232511994428933,0.0008063056666287594,,0.978515625,0.08147131651639938,0.014724554494023323,,,0.7685317397117615,0.23594924807548523,-6.221097946166992,,,213080.965469113,1.0,,,,,8192.0,0.0,0.0,0.0,0.0048828125,2.0,2.0,,-7859.28515625,2.0,,,,,,-5.518486290156943e-08,-5.5055092929023886e-08,,,,,2243.1490253940333,144741.640625,0.07787750323025357,-5.518486290156943e-08,193.228750705719,,0.6351485252380371,1.0,-8439.623046875,500.3052978515625,0.0007838590445317095
0.01948560641821697,0.06927214070389388,0.07219702965177718,0.0,199.958984375,0.16806666666666667,0.0,0.05888827844002778,159.3719024658203,0.3457,0.06413719235837874,-0.000991910696029663,0.0739186531566953,0.0030076205730438232,1e-05,0.0593,0.0,0.3499893333333333,93.0,0.2302851252124343,8114.9794921875,0.022279697501557612,0.1467088713005534,0.9976646900177002,2.0,0.997713029384613,0.08412055639537366,0.0,0.060837447665032095,33.955421447753906,0.13796666666666668,3054.2156518031843,6.956816650927067e-05,2.7883360250853,0.5381,0.08201341927336919,-8536.00390625,8192.0,5.651402901207803e-09,0.0,0.0,0.34660501463804394,0.07581893940946713,0.060579999999999995,159.3719024658203,0.2839,16810310.0,0.18583333333333335,0.458,0.022047455540918633,0.32083333333333336,1767323576.8399215,93.1796875,120.0,0.0,1915.0,0.0,0.028817246019692253,0.7539770007133484,0.08558894000306187,0.0,0.0,120,-7742.16064453125,0.3473923084093258,0.12083333333333333,3.561610355973244e-05,0.15200400620416143,32.955421447753906,0.10325438529253006,1.0007877387106419,0.0007916261574791861,0.13130000000000003,0.42336666666666667,38.0,0.20689107786694988,146606.453125,0.10677834166073114,0.93639045410864,0.18711688694934667,8192.0,0.97265625,0.99951171875,0.06296230108126348,92.10196913406253,0.09727218002080917,0.20858333333333334,0.0007872924688854255,1915.0,0.2099666666666667,0.11653850976421916,0.8410289883613586,2.06115369216775e-09,0.08476666666666666,1.0,3054.2156518031843,0.21303333333333335,0.14893,0.11119173350621821,0.18685506128715942,1.422581696882844,430.0,1295.5937267050613,0.9540579319000244,"{'sha256': 'e662437b64eccc4b4fd10d948c88f9fffe9e43c992b4c13b3e750d8f4b34c33a', 'path': 'media/table/val/generations_119_e662437b64eccc4b4fd1.table.json', '_latest_artifact_path': 'wandb-client-artifact://vr0w0xq3wn7wa7iywg13b8rkknldp5v2h1gho0txdv15yhf77pah6h7fu7byqjcln4osp4ssx5j4kug997b2z8eangkpjot6j9e72lh6ivzdlrwtqimi03mit9ixm8nv:latest/val/generations.table.json', 'artifact_path': 'wandb-client-artifact://vbspt12dmngd9eebvmu7p0r2dtj253ktkkhc0i1u7cbe4cjr55fngf4p1mdev8aosx3jk8ld0gbmwqibwle4bnojv3szwnfydpcc3245djf8byop9j5kex9kdqbaklxm/val/generations.table.json', 'log_mode': 'IMMUTABLE', '_type': 'table-file', 'ncols': 31, 'nrows': 13, 'size': 3158810.0}",0.033639999999999996,0.10020000000000001,0.0628206394899966,0.08057471721472219,0.06157650498132895,370.6245623540599,0.2791666666666667,0.11698,0.0,0.15418220292207244,0.21783333333333338,0.08610331414843432,8114.9794921875,0.00016587058924465403,0.7624747157096863,0.16855333745479584,0.36139999999999994,115.35880823107436,0.04496666666666667,146606.453125,2.0,0.23333333333333334,1.4214397221803665,0.12899227650867245,0.032726681607746534,-6.174817085266113,0.0016081221401691437,44.57646091282368,0.0008073061690083705,0.04486,0.97265625,0.08743637800216675,0.015818005427718163,0.04864926118953188,0.07093333333333332,0.7707830667495728,0.24299989640712738,-6.174817085266113,0.11559896012410338,0.08875,214954.063766884,1.0,0.1555,2.0,0.49650000000000005,0.3247,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,0.05834379987731873,-7742.16064453125,2.0,0.18248,0.03991221371752711,0.03894130209915045,0.4078333333333333,0.1827333333333333,-2.9601352480312926e-08,-2.951944644280502e-08,0.11910540472718689,0.14336666666666667,,0.07413225818315619,1375.9923918662496,270365.5625,0.0779563429552397,-2.9601352480312926e-08,193.228750705719,1176.9836366269737,0.6613860130310059,1.0,-8536.00390625,500.87786865234375,0.0007827979634384974
,,,0.0,199.958984375,,0.0,,180.40301513671875,,,-0.000752568244934082,,0.002876490354537964,1e-05,,0.0,,100.0,,8107.2177734375,,,0.9905563592910767,,0.9904316067695618,,0.0,,16.23430824279785,,1865.1259644068778,5.833595059812069e-05,2.710222758119926,,,-8440.216796875,8192.0,4.527830540501654e-07,0.0,0.0,0.33475317736156285,,,180.40301513671875,,16806218.0,,,0.021903820078615074,,1767325442.235555,98.943359375,121.0,0.0,1627.0,0.0,,0.40255457162857056,,0.0,0.0,121,-7799.3056640625,0.33549748186487705,,4.9727968871593475e-05,,15.234308242797852,0.09563478827476501,1.00074471719563,0.0007400617334951676,,,39.0,,88294.515625,,0.9411955840616467,0.18840230679937917,8192.0,0.974609375,0.9990234375,,92.13277301588096,0.09285841882228851,,0.0007443050599249545,1627.0,,,0.8422445058822632,2.06115369216775e-09,,1.0,1865.1259644068778,,,,,1.4067405192181468,820.0,1284.1559378730599,0.9620199799537659,,,,,,,368.12037527398206,,,0.0,,,,8107.2177734375,0.00016126309667766571,0.6262711882591248,0.16693757474422455,,117.29274352802895,,88294.515625,,,1.405664031393826,,,-6.270273208618164,0.001496841199696064,12.150382708758116,0.000764712971431436,,0.974609375,0.08133913576602936,0.014295649714767933,,,0.7045312523841858,0.23372381925582886,-6.270273208618164,,,216836.579444118,1.0,,,,,8192.0,0.0,0.0,0.0,0.0048828125,2.0,2.0,,-7799.3056640625,2.0,,,,,,1.5833035149626085e-07,1.582490654072899e-07,,,,,2252.6920863149967,125203.0234375,0.07734210231702171,1.5833035149626085e-07,193.228750705719,,0.6310942769050598,1.0,-8440.216796875,503.0245361328125,0.0007367004081970663
,,,0.0,199.958984375,,0.0,,143.04457092285156,,,-0.0006856918334960938,,0.0026032328605651855,1e-05,,0.0,,92.0,,8143.2958984375,,,0.9828008413314819,,0.9828073382377625,,0.0,,8.312101364135742,,1882.2311589699239,5.865609273314476e-05,2.5804648629855365,,,-8413.130859375,8192.0,1.4311960250257272e-07,0.0,0.0,0.3391377964289859,,,143.04457092285156,,16875314.0,,,0.022004961789321462,,1767327324.751658,96.603515625,122.0,0.0,2367.0,0.0,,0.22213204205036163,,0.0,0.0,122,-7693.2705078125,0.3398978770710528,,0.000113312853500247,,7.312101364135742,0.09883297979831696,1.0007605077698827,0.0007645711511941045,,,39.0,,85548.7734375,,0.9387927539136751,0.18760424025422937,8192.0,0.97998046875,1.0,,92.38529844000004,0.09453900903463364,,0.0007600814533361699,2367.0,,,0.8432338833808899,2.06115369216775e-09,,1.0,1882.2311589699239,,,,,1.4123328477144241,391.0,1300.1876670289785,0.9447367191314697,,,,,,,371.3406397528015,,,0.0,,,,8143.2958984375,0.00015291359099958298,0.6130849719047546,0.1668359488248825,,115.10228450107388,,85548.7734375,,,1.4112364239990711,,,-6.2871246337890625,0.0015521319583058357,20.875962984748185,0.0007825114334991667,,0.97998046875,0.0836775004863739,0.01515547651797533,,,0.7645981311798096,0.2385455071926117,-6.2871246337890625,,,218712.445948909,1.0,,,,,8192.0,0.0,0.0,0.0,0.00244140625,2.0,2.0,,-7693.2705078125,2.0,,,,,,-3.8243459243858524e-07,-3.8213406128306815e-07,,,,,2241.3976518743907,60185.40234375,0.0779607258792238,-3.8243459243858524e-07,193.228750705719,,0.6452816724777222,1.0,-8413.130859375,500.9200439453125,0.0007569972819965187
