response_uid,prompt_uid,tokens,log_ratio_mean,log_ratio_std,log_ratio_min,log_ratio_max,frac_teacher_gt_student
ddd31b26-9399-4724-8e8f-97b5420229ca,6fa0c766-6422-486b-a747-b4f6a10d53a4,490,-0.275063157081604,1.4095624685287476,-14.875951766967773,4.92652702331543,0.7734693884849548
a452d62a-f9ac-4e78-b52e-274aa1aa828f,6fa0c766-6422-486b-a747-b4f6a10d53a4,560,-0.8577074408531189,3.797640800476074,-46.39552688598633,2.1099586486816406,0.75
2a061c9d-1558-48ae-9ae2-8378136528c0,07598aff-e4c6-4d8e-b9da-0539b05e3a87,1831,-0.846357524394989,2.4181108474731445,-25.202369689941406,2.895753860473633,0.5565264821052551
b48d3097-8afa-425e-82f3-c76e461dcf91,07598aff-e4c6-4d8e-b9da-0539b05e3a87,796,-0.49532291293144226,2.1776015758514404,-35.23808288574219,2.100048065185547,0.4283919632434845
5c14a056-97b5-4c87-ba88-51a97ed3d537,07598aff-e4c6-4d8e-b9da-0539b05e3a87,3,-17.39939308166504,5.468509197235107,-23.073575973510742,-10.011518478393555,0.0
6a6ed957-89a4-4d73-9787-62ec3c9548e2,07598aff-e4c6-4d8e-b9da-0539b05e3a87,682,-0.33279043436050415,1.8851017951965332,-33.12284851074219,1.7527313232421875,0.6612903475761414
d4b25bc2-116f-4a74-ab3d-44b2266b0d9c,fe536028-adfa-4f77-9af3-2d9b61308de9,271,-0.5052340030670166,2.4059605598449707,-29.068416595458984,3.5573253631591797,0.5940959453582764
f5045aa2-c150-418b-b841-380f3cd9bc77,fe536028-adfa-4f77-9af3-2d9b61308de9,570,-0.6664814352989197,1.9068371057510376,-18.412166595458984,2.239103317260742,0.31578946113586426
0b36753e-0710-495b-9563-4cbca0425242,fe536028-adfa-4f77-9af3-2d9b61308de9,565,-0.4541776180267334,1.9403575658798218,-35.130916595458984,2.2767257690429688,0.39823007583618164
81a78297-e110-46ed-a4b5-f2c07c21d3a5,fe536028-adfa-4f77-9af3-2d9b61308de9,5,-18.09479331970215,11.843008041381836,-27.69709014892578,1.8770732879638672,0.20000000298023224
fec71e03-3c0b-4e8c-8898-ee6dd58bda60,c8885d8c-aa54-4154-89a5-d4171fbfc543,4255,-0.2672034204006195,1.1151597499847412,-31.88555145263672,2.7223033905029297,0.41151586174964905
2eacadd8-c52a-4139-8d1d-abc0873df0ec,c8885d8c-aa54-4154-89a5-d4171fbfc543,258,-0.8913745880126953,3.1012120246887207,-26.76055145263672,1.7752819061279297,0.6085271239280701
b0138344-68b8-46d6-934f-4b219d865506,c8885d8c-aa54-4154-89a5-d4171fbfc543,516,-0.49957016110420227,2.5364811420440674,-31.836532592773438,1.0245323181152344,0.8352712988853455
91bd8180-524f-40e9-8d10-a169d636da03,c8885d8c-aa54-4154-89a5-d4171fbfc543,754,-0.4218825697898865,1.6410716772079468,-20.054298400878906,1.7430305480957031,0.6153846383094788
7961dbca-0fa7-4d87-8fe4-93ba82681233,a1515d2d-f034-48fb-8230-7492d78bf8b3,712,-0.329288512468338,1.8007338047027588,-32.62109375,2.0135765075683594,0.7191011309623718
98599af3-6686-4c30-b909-1f894dd60e26,a1515d2d-f034-48fb-8230-7492d78bf8b3,2524,-0.40315675735473633,1.471792459487915,-34.8984375,4.183696746826172,0.5423930287361145
4bd09042-e85e-4c17-9fb9-b82c82c55ca8,a1515d2d-f034-48fb-8230-7492d78bf8b3,3502,-0.17132233083248138,1.0033193826675415,-35.515625,4.455497741699219,0.27298685908317566
66458016-6c4d-4aca-87d5-3248765b3bef,a1515d2d-f034-48fb-8230-7492d78bf8b3,1228,-0.2787948250770569,1.5461164712905884,-27.640625,2.6070079803466797,0.6547231078147888
01f02e08-6723-4fd1-a168-e8041a6f39e4,a56770cf-fd20-450d-b452-b37e9f6a92c9,974,-0.6322371959686279,1.8433541059494019,-26.885520935058594,3.2864246368408203,0.5574948787689209
0e52a545-c865-41a5-8f4b-7523f33ce8a4,a56770cf-fd20-450d-b452-b37e9f6a92c9,725,-0.44797101616859436,1.9012186527252197,-30.291770935058594,6.021394729614258,0.4496551752090454
00a5c422-f456-4176-a269-5d1595760b8e,a56770cf-fd20-450d-b452-b37e9f6a92c9,944,-0.26564034819602966,1.5585260391235352,-35.518333435058594,3.0398197174072266,0.6483050584793091
ac8640b4-38b1-470f-b715-45fa928ad9e9,a56770cf-fd20-450d-b452-b37e9f6a92c9,852,-0.24316157400608063,1.6967573165893555,-35.518333435058594,2.559389114379883,0.6924882531166077
808fae61-a184-4137-bf79-cd788e76a7a0,1f419133-9ba8-4e04-9dbb-70f169605f54,132,-3.501046657562256,6.724699020385742,-34.150089263916016,0.537261962890625,0.6515151262283325
0ff0010a-dfef-4748-9a17-083c5ace0afb,1f419133-9ba8-4e04-9dbb-70f169605f54,1438,-0.26103445887565613,1.513317584991455,-28.73348617553711,3.9587326049804688,0.5
2b4c1057-e15e-4833-9508-e5a9a1cb42eb,1f419133-9ba8-4e04-9dbb-70f169605f54,1113,-0.4271576404571533,2.170433282852173,-33.43716812133789,3.619955062866211,0.6837376356124878
70df5141-1a50-42b7-b80c-8471733c5cd8,1f419133-9ba8-4e04-9dbb-70f169605f54,2413,-0.3127749264240265,1.505616307258606,-25.84172248840332,2.8119983673095703,0.42105263471603394
e10bad6c-e138-415b-acfa-0cc3e6dd3cad,0c16c918-ab83-498b-8c04-3ae0d1a9d08b,1109,-0.3762097954750061,1.5681122541427612,-31.005596160888672,2.7169113159179688,0.6375112533569336
232a29a7-7b8b-457e-903f-1a5c78bec51c,0c16c918-ab83-498b-8c04-3ae0d1a9d08b,1554,-0.42510750889778137,1.4912468194961548,-22.255197525024414,3.5735435485839844,0.44465893507003784
e97a8dd1-74b1-41e8-b20c-b7a3e7cb21e2,0c16c918-ab83-498b-8c04-3ae0d1a9d08b,765,-0.3814835250377655,1.69792640209198,-31.005596160888672,2.567119598388672,0.6980392336845398
b640a5e1-6111-4424-9878-2e6f845883ea,0c16c918-ab83-498b-8c04-3ae0d1a9d08b,829,-0.4037315547466278,1.9195759296417236,-31.916866302490234,2.5142478942871094,0.6139927506446838
dcf2e51e-b09b-4718-b1e9-129e834a58cb,84ff1e1a-e7fa-4450-8e65-a21447470050,932,-0.302275151014328,1.6798235177993774,-35.81737518310547,1.8125629425048828,0.6405579447746277
41036b01-f5b7-400b-a9e0-3f3ce452aa09,84ff1e1a-e7fa-4450-8e65-a21447470050,773,-0.35802409052848816,2.0335164070129395,-32.57128143310547,2.4352493286132812,0.7542043924331665
19173d1f-e847-4930-b95d-0c9906fe60b1,84ff1e1a-e7fa-4450-8e65-a21447470050,843,-0.3329636752605438,1.8056052923202515,-35.81737518310547,2.120016098022461,0.4306049942970276
57d59796-344f-44f5-b899-fd436fe9f9ce,84ff1e1a-e7fa-4450-8e65-a21447470050,367,-0.7198823690414429,2.751636028289795,-32.57128143310547,1.571136474609375,0.6948229074478149
3948bdb0-46cc-4770-bb3d-82147916808e,100f84c8-1ffc-4019-b831-d7fbab1b1059,775,-0.44079601764678955,1.7645690441131592,-27.123329162597656,2.279682159423828,0.6529031991958618
fb321e82-2eff-4b7d-8ffa-6dc489983f03,100f84c8-1ffc-4019-b831-d7fbab1b1059,432,-0.5692949891090393,2.324899673461914,-35.381141662597656,2.182252883911133,0.44675925374031067
d0de9191-eb5f-4dbd-ac34-bc9a95bedb8e,100f84c8-1ffc-4019-b831-d7fbab1b1059,93,-1.6897344589233398,3.9546594619750977,-21.457141876220703,2.1179733276367188,0.4516128897666931
981cd527-4404-4496-83a3-2464cc0e92db,100f84c8-1ffc-4019-b831-d7fbab1b1059,655,-0.4779090881347656,1.9313335418701172,-25.56970977783203,2.5030040740966797,0.7160305380821228
8011f4c9-77fb-4d8a-a00e-f746a12b2d64,5c3b2ae6-c0e5-419f-8a48-40ffaa64c614,445,-0.5915008187294006,2.415004014968872,-29.782958984375,2.6542224884033203,0.42022472620010376
c07abbe0-8fbf-446f-be55-1754fe9c57af,5c3b2ae6-c0e5-419f-8a48-40ffaa64c614,690,-0.4731757938861847,1.96310555934906,-36.41856384277344,3.955760955810547,0.3478260934352875
7d6dd0b8-1258-45c9-9cae-5760ec357251,5c3b2ae6-c0e5-419f-8a48-40ffaa64c614,450,-0.5477883815765381,2.2471766471862793,-36.41856384277344,3.0801239013671875,0.371111124753952
97253a2a-d448-4634-a548-dc67312a3fff,5c3b2ae6-c0e5-419f-8a48-40ffaa64c614,931,-0.41053518652915955,1.7267205715179443,-36.41856384277344,3.052255630493164,0.30719655752182007
ff87ac17-88a0-44c7-8377-11d29eb6e23c,c752a569-eb44-4a63-b090-d283d32ce5dd,763,-0.3898167312145233,1.7196420431137085,-22.59651756286621,2.2237281799316406,0.6225426197052002
f134784c-9abc-4b24-af2f-cbb643737ea0,c752a569-eb44-4a63-b090-d283d32ce5dd,5518,-0.11050695925951004,0.844980001449585,-18.91602897644043,3.279081344604492,0.8646248579025269
168744aa-689c-499b-ae09-71e8f5096c34,c752a569-eb44-4a63-b090-d283d32ce5dd,1099,-0.20948703587055206,1.4262981414794922,-35.587974548339844,2.1772232055664062,0.6160145401954651
8543cb5e-b334-45ea-b20c-c2ab67f26b61,c752a569-eb44-4a63-b090-d283d32ce5dd,6970,-0.44445663690567017,1.0659552812576294,-15.080636978149414,3.755992889404297,0.37804877758026123
7ce20aa9-32a0-4475-91d3-579b292d3069,54aec1f4-4882-40f4-af65-bdd94d33b0dd,257,-0.8090811967849731,2.445504665374756,-26.737808227539062,1.6398639678955078,0.5719844102859497
6056b868-ff55-4a0d-8969-7eae730ab932,54aec1f4-4882-40f4-af65-bdd94d33b0dd,2655,-0.38036924600601196,1.5820404291152954,-32.78468322753906,2.6166629791259766,0.6885122656822205
ca205226-30a9-4526-8afc-55492b5ac9d9,54aec1f4-4882-40f4-af65-bdd94d33b0dd,811,-1.0487655401229858,3.264200210571289,-37.40394973754883,3.796415328979492,0.5277435183525085
d42f0bfa-9edb-4c65-80f2-476dd2bdbe66,54aec1f4-4882-40f4-af65-bdd94d33b0dd,628,-0.4582395553588867,1.8302719593048096,-31.333511352539062,3.051572799682617,0.35987260937690735
95d1380d-18cb-4b82-9999-08d1110d03df,0e4252d0-60c7-4144-96e5-398a44040964,457,-0.5687572956085205,2.2396411895751953,-32.592872619628906,2.5580482482910156,0.6498906016349792
b7026d18-9c20-4af5-8e4d-9e67aea115bc,0e4252d0-60c7-4144-96e5-398a44040964,407,-0.5558282732963562,2.1397554874420166,-28.202245712280273,1.1386890411376953,0.6855036616325378
8bdc2180-8a96-4898-9ef7-f9a23a540d55,0e4252d0-60c7-4144-96e5-398a44040964,572,-0.393050879240036,1.920066475868225,-33.178810119628906,2.5217208862304688,0.6520978808403015
a1a669a5-8989-47fc-98fc-67b6e73ee6a3,0e4252d0-60c7-4144-96e5-398a44040964,1088,-0.2604210376739502,1.4697805643081665,-32.592872619628906,3.5748825073242188,0.7086396813392639
6ed911d5-47ca-4437-a142-d995d99c0820,9a84058e-0427-4869-a294-41c03286c41e,521,-1.725189208984375,5.330686569213867,-41.74437713623047,1.2883796691894531,0.6717850565910339
dbea0fe7-3058-4cd2-be0e-e96ecb2d75e0,9a84058e-0427-4869-a294-41c03286c41e,1085,-0.613526463508606,1.896448016166687,-34.33006286621094,3.2300243377685547,0.644239604473114
09f0218a-e99d-4e68-9381-37a9f8edfade,9a84058e-0427-4869-a294-41c03286c41e,369,-0.8724305033683777,2.673450469970703,-28.728500366210938,1.343353271484375,0.6043360233306885
6347c04a-ac71-46e7-8910-a2e3f9066fde,9a84058e-0427-4869-a294-41c03286c41e,591,-0.7535157799720764,2.0145249366760254,-16.610877990722656,3.3308067321777344,0.5600676536560059
0d41899d-a868-488d-8798-6bf93bfe3e8f,8b38c5de-ac32-4eab-95dc-96fdcea9724e,152,-1.026997447013855,3.146841287612915,-29.768033981323242,1.686563491821289,0.5986841917037964
b5037cb8-3956-47db-90cc-3307f9343529,8b38c5de-ac32-4eab-95dc-96fdcea9724e,1405,-0.33506378531455994,1.5845003128051758,-19.507680892944336,4.6597137451171875,0.6669039130210876
54796e3e-5732-42a5-86d4-89df8a5287e7,8b38c5de-ac32-4eab-95dc-96fdcea9724e,716,-0.28930652141571045,1.290531039237976,-18.842252731323242,2.026113510131836,0.4608938694000244
e604d4a3-913c-41c2-9006-9c5e698560f3,8b38c5de-ac32-4eab-95dc-96fdcea9724e,819,-0.3642476797103882,1.7084468603134155,-35.584442138671875,2.562582015991211,0.5457875728607178
2549cecc-0e1e-4b75-8560-12f53c1ed0fd,66e6ed9c-8c52-4bb8-9b5b-0cb856303e97,376,-0.487886518239975,2.1547670364379883,-27.794294357299805,2.2321929931640625,0.6356382966041565
84e32465-164e-4285-adf9-23a1831d24ce,66e6ed9c-8c52-4bb8-9b5b-0cb856303e97,2414,-0.37144678831100464,1.4508838653564453,-35.37242126464844,2.960681915283203,0.4167357087135315
2b8d8251-3ca6-4056-ab77-343265c0349d,66e6ed9c-8c52-4bb8-9b5b-0cb856303e97,398,-0.5948493480682373,2.6745963096618652,-40.04429626464844,1.5212821960449219,0.6256281137466431
450fb37a-547a-49fa-9d06-357f4338dcc1,66e6ed9c-8c52-4bb8-9b5b-0cb856303e97,580,-0.3785429894924164,1.8649311065673828,-35.37242126464844,1.7570018768310547,0.4482758641242981
22b527d5-95d8-410b-98d8-eab3a682f39f,2b14e9f6-102a-407b-9c18-5717f07b651b,5315,-0.34523242712020874,1.3236327171325684,-31.45877456665039,4.282991409301758,0.6417685747146606
cf531bd7-cd3d-40c0-92d0-1e9f1009418d,2b14e9f6-102a-407b-9c18-5717f07b651b,390,-0.8170636892318726,2.4842915534973145,-27.34158706665039,1.731536865234375,0.5666666626930237
653ba875-4938-4052-841f-710a9c85866d,2b14e9f6-102a-407b-9c18-5717f07b651b,967,-0.34811100363731384,1.6237215995788574,-31.63064956665039,2.0532379150390625,0.6111685633659363
7ab4400d-402b-406a-8ac6-6d2c8e93671f,2b14e9f6-102a-407b-9c18-5717f07b651b,1540,-0.3787118196487427,1.4332317113876343,-27.34158706665039,3.055124282836914,0.6194804906845093
a2a15628-72d6-4478-b87c-560935d5ca9f,3034db84-a8cf-4ec3-a8c7-b1304f4cf769,11,-13.918902397155762,9.944095611572266,-32.9671630859375,-1.310201644897461,0.0
91e82be5-81e5-4175-924b-001187793c7d,3034db84-a8cf-4ec3-a8c7-b1304f4cf769,569,-0.4833357334136963,1.8363163471221924,-22.17493438720703,1.3598442077636719,0.6045694351196289
69e296e4-3ea6-4d9c-89ee-6feaa211b4e2,3034db84-a8cf-4ec3-a8c7-b1304f4cf769,265,-1.4398270845413208,5.320921897888184,-37.952999114990234,1.4799537658691406,0.7358490824699402
db7d5201-c704-4472-87ad-2f672a095ae6,3034db84-a8cf-4ec3-a8c7-b1304f4cf769,382,-0.49231794476509094,2.341017961502075,-35.82339096069336,2.782072067260742,0.49738219380378723
5c3b81f1-feed-495a-9782-a082d279647d,8768a331-fb1e-49c6-b9bb-d0d1916fa900,6002,-0.030497636646032333,0.6121742725372314,-24.495948791503906,0.9820747375488281,0.9850050210952759
933c6038-8da0-4f0c-b257-8bc18a7c7042,8768a331-fb1e-49c6-b9bb-d0d1916fa900,586,-0.6082311868667603,2.285794258117676,-31.910011291503906,2.115032196044922,0.6245733499526978
8d018252-018a-4de5-9ebb-554356a59204,8768a331-fb1e-49c6-b9bb-d0d1916fa900,719,-0.5646624565124512,1.9370620250701904,-26.349353790283203,1.9837379455566406,0.5465924739837646
9b5069fd-f467-49ef-8acc-fd9f9778aa34,8768a331-fb1e-49c6-b9bb-d0d1916fa900,383,-1.2015396356582642,3.491154909133911,-29.522686004638672,1.8091955184936523,0.44908615946769714
a8e8ebce-93dd-41bc-9563-92ceff7b8592,c4f375da-27d5-4354-874f-ce46520b075b,1207,-0.6390419006347656,1.7773149013519287,-26.6702938079834,2.0533828735351562,0.4722452461719513
52048dd9-2a14-4f68-a257-6451d6cf866f,c4f375da-27d5-4354-874f-ce46520b075b,475,-0.7201792597770691,2.4035403728485107,-28.6702938079834,3.301248550415039,0.5894736647605896
b0c26174-a7f2-46b4-87ad-fbb983845e9e,c4f375da-27d5-4354-874f-ce46520b075b,1076,-0.6043620705604553,1.8367655277252197,-28.6702938079834,7.314914703369141,0.5706319808959961
9bb002d4-96fb-4f9e-9f39-4b03e7f64788,c4f375da-27d5-4354-874f-ce46520b075b,329,-1.203276515007019,3.171895980834961,-27.2562313079834,3.3077964782714844,0.5440729260444641
66483d3d-a553-4412-8405-a66c7c9f9be2,c4af9456-9c17-4260-b1b9-3f22afc08a92,634,-0.607389509677887,2.010849952697754,-31.489538192749023,3.0464038848876953,0.35962146520614624
43e238c9-ea80-4658-a2fa-1287e6517d49,c4af9456-9c17-4260-b1b9-3f22afc08a92,89,-1.1158082485198975,4.254651069641113,-31.997350692749023,1.9040985107421875,0.550561785697937
cbd5aa15-9ad3-41a2-8c72-9ca3fe39d29c,c4af9456-9c17-4260-b1b9-3f22afc08a92,8192,-0.25271064043045044,2.191723346710205,-36.41675567626953,4.137306213378906,0.67626953125
b7c63771-e263-4eb1-b624-62442718cc2c,c4af9456-9c17-4260-b1b9-3f22afc08a92,1849,-0.5928915739059448,2.507082939147949,-41.614540100097656,2.660158157348633,0.5743645429611206
b56b78d6-75d6-4905-8827-b100e1063c7f,c06fe580-9cd7-462b-888d-67c0c8965268,834,-0.44313815236091614,1.9748046398162842,-26.8571720123291,2.9926185607910156,0.5203837156295776
40737a2c-a972-48a8-8424-1e2b6a79d68c,c06fe580-9cd7-462b-888d-67c0c8965268,353,-0.5838009715080261,2.495357036590576,-29.99774932861328,3.25689697265625,0.5240793228149414
0d55eb68-3159-4c87-a914-2f279a3a1f06,c06fe580-9cd7-462b-888d-67c0c8965268,97,-1.5250070095062256,4.193695545196533,-28.88835334777832,2.7363433837890625,0.6391752362251282
a973c2cc-d67f-4e72-bbe3-c000f2f350fb,c06fe580-9cd7-462b-888d-67c0c8965268,1495,-0.645289421081543,2.153627634048462,-24.739173889160156,2.3150863647460938,0.579264223575592
c6871f8c-03b5-496e-b962-311785223948,5488b704-06c0-4820-9b35-e8dd668b6a19,466,-0.5378552079200745,1.8988741636276245,-18.29213523864746,3.3447608947753906,0.3776824176311493
3f456310-a9e0-470b-9443-96770d8ff2fd,5488b704-06c0-4820-9b35-e8dd668b6a19,1394,-0.6590889096260071,2.901865005493164,-42.30516052246094,2.1185646057128906,0.7051649689674377
cb0a5ce6-b927-4bfe-a2dc-f1a7fd694f4f,5488b704-06c0-4820-9b35-e8dd668b6a19,12,-5.794710159301758,10.650146484375,-34.0732421875,0.7154941558837891,0.4166666567325592
501e7d88-dcc3-430d-8904-8aeef849a648,5488b704-06c0-4820-9b35-e8dd668b6a19,523,-0.612005352973938,2.105731725692749,-33.1455078125,1.4615135192871094,0.5774378776550293
ce869a01-4ecd-4d7c-a6bc-f03d5dd2320a,3b34204e-2c89-443f-b746-1bce5887e5b8,270,-0.6390713453292847,2.583256483078003,-27.28792953491211,2.054300308227539,0.6370370388031006
93b7e8e3-840f-4290-9593-08e3d182b112,3b34204e-2c89-443f-b746-1bce5887e5b8,1316,-0.2563895881175995,1.4865334033966064,-32.60824203491211,2.6109542846679688,0.7917932868003845
76c244eb-f0f7-42d9-a5f1-129b60bb7700,3b34204e-2c89-443f-b746-1bce5887e5b8,921,-0.21709869801998138,1.275958776473999,-22.202537536621094,2.0544090270996094,0.7861020565032959
835ff2f3-1baf-4164-87c8-9639a6786dc6,3b34204e-2c89-443f-b746-1bce5887e5b8,670,-0.29477939009666443,1.701867699623108,-32.60824203491211,2.9059066772460938,0.7298507690429688
9476a77a-9149-480a-9556-c0a0fb139025,f610ba5a-f150-4b3a-8ecc-44377dada789,1278,-0.4626528322696686,1.9955459833145142,-35.800331115722656,1.854034423828125,0.6345852613449097
a7ced7e6-edf0-4362-9604-3535c4bb9a65,f610ba5a-f150-4b3a-8ecc-44377dada789,1333,-0.41062822937965393,1.6083368062973022,-27.07377052307129,2.465208053588867,0.5761440396308899
e1b5f65a-5d53-43a2-a67c-bf10736e6e6d,f610ba5a-f150-4b3a-8ecc-44377dada789,608,-0.4043281376361847,1.909095048904419,-27.07377052307129,1.1871490478515625,0.7384868264198303
51fd670d-8c5f-4cbf-aa8b-f9b50eafc0ad,f610ba5a-f150-4b3a-8ecc-44377dada789,1182,-0.2912152409553528,1.4455615282058716,-27.07377052307129,2.719646453857422,0.6861252188682556
deb7f883-9086-4708-b850-cd99c6dfd9eb,a0607c81-691d-4fdf-b653-ae76af8f9fb1,4298,-0.10497062653303146,0.8287757635116577,-34.8220100402832,2.9688549041748047,0.6630991101264954
71bc968b-4597-4988-a731-d3280ddeab7a,a0607c81-691d-4fdf-b653-ae76af8f9fb1,881,-0.4760834276676178,1.6699459552764893,-21.111072540283203,2.2528553009033203,0.5391600728034973
6f4a2c62-3335-4012-b680-76c038517f47,a0607c81-691d-4fdf-b653-ae76af8f9fb1,8192,-0.36217546463012695,0.9258848428726196,-19.923572540283203,4.342990875244141,0.3731689453125
83651088-1a64-4d56-bc93-4638e0ff2879,a0607c81-691d-4fdf-b653-ae76af8f9fb1,782,-0.6426543593406677,1.830918550491333,-18.023292541503906,2.2207603454589844,0.5166240334510803
9e0791a7-e2db-4462-b321-5ee1055354da,9487c6dc-3a5c-4016-bacc-b04286376b07,805,-0.49303874373435974,2.035914897918701,-34.68647003173828,1.6486492156982422,0.3925465941429138
d20401c6-8070-411a-a905-762c0c14ae1d,9487c6dc-3a5c-4016-bacc-b04286376b07,3122,-0.10176613926887512,1.079018473625183,-34.730064392089844,0.8418388366699219,0.0003203075029887259
c3072110-edcf-4142-81cf-a73ea8f68c3a,9487c6dc-3a5c-4016-bacc-b04286376b07,554,-0.5555976033210754,1.9782960414886475,-20.234437942504883,2.3989810943603516,0.5415162444114685
9ebf01d9-7541-4341-b514-ceb79d6e3200,9487c6dc-3a5c-4016-bacc-b04286376b07,698,-0.4441884756088257,1.947753667831421,-34.68647003173828,2.22412109375,0.6361031532287598
3aac614f-f5da-4f1d-9aa9-b4b316421c74,4834c844-e717-4338-b69c-543173f601f6,1274,-0.45528072118759155,1.5979670286178589,-26.240930557250977,3.180828094482422,0.6295133233070374
1e681b2f-395e-493f-a07b-7b97f534f5d7,4834c844-e717-4338-b69c-543173f601f6,267,-0.4959932267665863,2.646808624267578,-36.092491149902344,1.2515640258789062,0.6441947817802429
244fe54a-93c8-4a83-8c32-9f270bb3ed13,4834c844-e717-4338-b69c-543173f601f6,686,-0.5911924242973328,1.97678542137146,-25.397180557250977,1.6567916870117188,0.615160346031189
af2cbaeb-a0b8-42c7-b550-205def1df005,4834c844-e717-4338-b69c-543173f601f6,469,-0.47493523359298706,2.16104793548584,-36.092491149902344,1.5441398620605469,0.4051172733306885
401dff4e-1016-4fe5-80f0-22c0b5eec7fa,77d63590-bf35-4831-aa6d-305abffaa6e4,603,-0.6576337814331055,2.219189405441284,-35.66755676269531,2.3742923736572266,0.5290215611457825
b2a57331-98d0-4b08-a267-febc2e1a0dc1,77d63590-bf35-4831-aa6d-305abffaa6e4,982,-0.6792206168174744,2.033428430557251,-25.746789932250977,2.615266799926758,0.5356415510177612
fe910432-d6d6-4c5e-8a84-d83fc371db62,77d63590-bf35-4831-aa6d-305abffaa6e4,500,-0.3956960141658783,2.072087287902832,-35.66755676269531,1.880697250366211,0.7039999961853027
aedf10a8-9f06-464a-a747-700a83c5a642,77d63590-bf35-4831-aa6d-305abffaa6e4,420,-0.5795073509216309,1.8499187231063843,-21.51185417175293,2.5009841918945312,0.4571428596973419
0c2ce114-1394-43bc-988b-32101ca6070c,90e50798-12ef-461b-8933-ded5e1f78e6a,414,-0.4609041213989258,2.1932053565979004,-36.50343322753906,2.1513900756835938,0.5531401038169861
5199cd58-0894-46cf-984a-c2be3d548b9d,90e50798-12ef-461b-8933-ded5e1f78e6a,409,-0.4730353355407715,2.2678701877593994,-36.50343322753906,2.2865638732910156,0.36185818910598755
c0a13a2b-eb25-4f3b-aef0-754df919a3a6,90e50798-12ef-461b-8933-ded5e1f78e6a,217,-0.9387611150741577,3.447986602783203,-34.78468322753906,1.3843669891357422,0.6036866307258606
5ff981dd-38bc-455e-b114-c641b70a068f,90e50798-12ef-461b-8933-ded5e1f78e6a,437,-0.5401734709739685,2.2230029106140137,-36.50343322753906,1.4049510955810547,0.485125869512558
91e8b146-14a2-40a9-acd4-86bd34d3e728,7fe72091-aa86-4f57-ac29-084ae83d23a5,597,-1.893648386001587,4.541487216949463,-31.755645751953125,2.529417037963867,0.4388609826564789
5c72be29-52d9-4a87-a384-1d7ac2f4906f,7fe72091-aa86-4f57-ac29-084ae83d23a5,469,-0.4753658175468445,2.208918333053589,-35.5755615234375,1.8895282745361328,0.5394456386566162
ac01d9cc-2b05-463d-99fc-f45feb552aa9,7fe72091-aa86-4f57-ac29-084ae83d23a5,1145,-0.496358722448349,2.493314504623413,-36.06163024902344,2.9015941619873047,0.4524017572402954
1ae4219a-b93e-4d24-8d09-43f3d57bc872,7fe72091-aa86-4f57-ac29-084ae83d23a5,4869,-0.44686710834503174,1.892827033996582,-27.967029571533203,0.7964897155761719,0.0002053809876088053
7fe61c58-736b-4998-b255-301d81dea698,31bb6de1-0cb6-4ace-ad69-4ca1a91dd26b,914,-0.43484222888946533,1.560241937637329,-12.350015640258789,1.9898357391357422,0.7275711297988892
40bd924b-08e0-43c1-8c8c-d13006b92410,31bb6de1-0cb6-4ace-ad69-4ca1a91dd26b,622,-0.6061521768569946,2.179847240447998,-33.692787170410156,5.73260498046875,0.5852090120315552
ee0391b5-b9c6-435b-a24e-158cb92e0c15,31bb6de1-0cb6-4ace-ad69-4ca1a91dd26b,685,-0.6140466928482056,2.2589550018310547,-32.857826232910156,2.3570594787597656,0.607299268245697
2e5b8027-e576-4436-a58e-a733be847841,31bb6de1-0cb6-4ace-ad69-4ca1a91dd26b,888,-0.3264966607093811,1.772752285003662,-33.692787170410156,2.6253528594970703,0.8198198080062866
0ae1b8c7-29c0-400a-b332-0d67af98fae0,036d6beb-6716-4314-a6d3-5637a6a42966,5,-17.92382049560547,6.167613983154297,-25.227825164794922,-10.512762069702148,0.0
28c23695-1220-47db-95e9-dfc309d661f5,036d6beb-6716-4314-a6d3-5637a6a42966,624,-0.3534962236881256,1.8997467756271362,-35.10282516479492,2.4922943115234375,0.375
5af17452-d52d-4700-80fd-2a71f853b8ec,036d6beb-6716-4314-a6d3-5637a6a42966,326,-0.49821674823760986,2.4615674018859863,-34.89188766479492,2.206584930419922,0.48159509897232056
344c215a-4027-4692-8248-047db6c11bbf,036d6beb-6716-4314-a6d3-5637a6a42966,478,-0.40191900730133057,2.1198017597198486,-35.10282516479492,2.2588577270507812,0.43096235394477844
16ac0471-1436-4912-8be6-09a42519eb83,5c4a2777-e748-4b3e-9acc-9d45828c8c11,647,-0.4337221384048462,1.9610683917999268,-32.55158996582031,3.1762561798095703,0.6537867188453674
73f125ba-56bf-4fd6-b109-ffbcb3c4bcab,5c4a2777-e748-4b3e-9acc-9d45828c8c11,694,-0.889202356338501,2.900883197784424,-36.01643371582031,1.9441204071044922,0.5720461010932922
b579ff85-d141-49e0-bbad-346feff60385,5c4a2777-e748-4b3e-9acc-9d45828c8c11,270,-1.3106015920639038,3.835268020629883,-36.17222595214844,1.4987049102783203,0.6074073910713196
9802efb9-3a78-47c6-88aa-d5671b431254,5c4a2777-e748-4b3e-9acc-9d45828c8c11,327,-1.682284951210022,4.454404354095459,-36.596092224121094,2.1511592864990234,0.5565749406814575
